Rk;Player;Nation;Pos;Squad;Age;Born;90s;Total-Cmp;Total-Att;Total-Cmp%;Total-TotDist;Total-PrgDist;Short-Cmp;Short-Att;Short-Cmp%;Medium-Cmp;Medium-Att;Medium-Cmp%;Long-Cmp;Long-Att;Long-Cmp%;Ast;xA;A-xA;KP;1/3;PPA;CrsPA;Prog;Matches;
255;Josip Juranović\Josip-Juranovic;hr CRO;DF;sct Celtic;26-048;1995;1.0;41;54;75.9;736;192;21;28;75.0;16;18;88.9;4;6;66.7;0;0.0;0.0;1;5;1;0;5;Matches
256;Deni Jurić\Deni-Juric;au AUS;FW;hr Dinamo Zagreb;24-030;1997;0.5;8;11;72.7;81;2;7;8;87.5;1;2;50.0;0;1;0.0;0;0.0;0.0;0;0;0;0;0;Matches
257;Tino Kadewere\Tino-Kadewere;zw ZIM;FW;fr Lyon;25-271;1996;0.1;0;0;;0;0;0;0;;0;0;;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
258;Ferdi Kadioglu\Ferdi-Kadioglu;nl NED;DF;tr Fenerbahçe;21-361;1999;1.8;69;96;71.9;1180;436;33;40;82.5;28;37;75.7;6;14;42.9;0;0.5;-0.5;3;4;3;1;8;Matches
259;Kristijan Kahlina\Kristijan-Kahlina;hr CRO;GK;bg Ludogorets;29-071;1992;2.0;57;93;61.3;1499;970;16;16;100.0;20;21;95.2;21;56;37.5;0;0.0;0.0;0;1;0;0;0;Matches
260;Daichi Kamada\Daichi-Kamada;jp JPN;MFFW;de Eint Frankfurt;25-059;1996;1.5;45;55;81.8;880;172;22;24;91.7;17;19;89.5;6;8;75.0;0;0.0;0.0;0;2;1;0;6;Matches
261;François Kamano\Francois-Kamano;gn GUI;FW;ru Loko Moscow;25-155;1996;0.8;6;9;66.7;47;27;5;5;100.0;1;3;33.3;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
262;Boubacar Kamara\Boubacar-Kamara;fr FRA;MF;fr Marseille;21-314;1999;1.0;110;117;94.0;1724;393;69;71;97.2;24;25;96.0;12;14;85.7;0;0.1;-0.1;2;12;3;0;8;Matches
263;Glen Kamara\Glen-Kamara;fi FIN;MF;sct Rangers;25-340;1995;1.8;79;87;90.8;1285;258;38;40;95.0;33;36;91.7;5;5;100.0;0;0.0;0.0;1;8;2;0;4;Matches
264;Guélor Kanga\Guelor-Kanga;ga GAB;MF;rs Red Star;31-032;1990;1.8;81;102;79.4;2016;499;17;22;77.3;41;44;93.2;21;33;63.6;1;0.1;+0.9;3;13;1;0;11;Matches
265;Ercan Kara\Ercan-Kara;at AUT;FW;at Rapid Wien;25-273;1996;1.7;20;33;60.6;323;82;6;13;46.2;7;11;63.6;3;3;100.0;0;0.2;-0.2;1;1;1;1;2;Matches
266;Michał Karbownik\Michal-Karbownik;pl POL;DF;gr Olympiacos;20-204;2001;1.0;35;44;79.5;565;233;17;20;85.0;16;20;80.0;1;2;50.0;0;0.0;0.0;0;2;1;0;5;Matches
267;Jon Karrikaburu\Jon-Karrikaburu;es ESP;FW;es Real Sociedad;19-014;2002;0.0;1;1;100.0;33;0;0;0;;0;0;;1;1;100.0;0;0.0;0.0;0;0;0;0;0;Matches
268;Lirim Kastrati\Lirim-Kastrati;xk KVX;MF;pl Legia Warsaw;22-260;1999;0.6;7;12;58.3;163;8;2;5;40.0;4;6;66.7;1;1;100.0;0;0.5;-0.5;2;0;0;0;0;Matches
269;Aleksandar Katai\Aleksandar-Katai;rs SRB;FW;rs Red Star;30-239;1991;0.9;27;37;73.0;540;76;8;9;88.9;15;17;88.2;4;10;40.0;0;0.0;0.0;0;1;0;0;1;Matches
270;Habib Keita\Habib-Keita;ml MLI;MF;fr Lyon;19-240;2002;0.1;15;16;93.8;251;33;7;7;100.0;7;8;87.5;1;1;100.0;0;0.0;0.0;1;0;0;0;0;Matches
271;Ryan Kent\Ryan-Kent;eng ENG;FW;sct Rangers;24-326;1996;0.8;25;31;80.6;349;47;16;18;88.9;7;11;63.6;1;1;100.0;0;0.0;0.0;1;0;1;0;1;Matches
272;Gyrano Kerk\Gyrano-Kerk;nl NED;FWMF;ru Loko Moscow;25-305;1995;0.4;5;9;55.6;63;39;4;7;57.1;1;2;50.0;0;0;;0;0.0;0.0;1;0;2;0;2;Matches
273;Ihor Kharatin\Ihor-Kharatin;ua UKR;MF;pl Legia Warsaw;26-243;1995;1.6;44;56;78.6;955;186;13;17;76.5;22;26;84.6;8;11;72.7;0;0.0;0.0;1;2;0;0;1;Matches
274;Emre Kılınç\Emre-Kilinc;tr TUR;FWMF;tr Galatasaray;27-041;1994;0.4;7;9;77.8;149;66;2;2;100.0;3;4;75.0;2;2;100.0;0;0.0;0.0;1;2;1;0;2;Matches
275;Koya Kitagawa\Koya-Kitagawa;jp JPN;FW;at Rapid Wien;25-069;1996;0.3;5;5;100.0;68;26;2;2;100.0;3;3;100.0;0;0;;0;0.1;-0.1;1;0;0;0;1;Matches
276;Otar Kiteishvili\Otar-Kiteishvili;ge GEO;MF;at Sturm Graz;25-191;1996;1.7;53;68;77.9;664;179;34;37;91.9;14;20;70.0;1;3;33.3;0;0.0;0.0;0;4;1;0;5;Matches
277;Christoph Knasmüllner\Christoph-Knasmullner;at AUT;MFFW;at Rapid Wien;29-156;1992;1.2;57;62;91.9;901;124;31;31;100.0;25;28;89.3;1;3;33.3;0;0.1;-0.1;3;2;0;0;4;Matches
278;Odilon Kossonou\Odilon-Kossonou;ci CIV;DF;de Leverkusen;20-272;2001;1.0;80;80;100.0;1673;453;25;25;100.0;42;42;100.0;12;12;100.0;0;0.0;0.0;1;4;0;0;5;Matches
279;Filip Kostić\Filip-Kostic;rs SRB;DFMF;de Eint Frankfurt;28-336;1992;2.0;52;95;54.7;950;394;28;36;77.8;18;34;52.9;6;22;27.3;1;0.6;+0.4;2;2;4;4;3;Matches
280;Kalidou Koulibaly\Kalidou-Koulibaly;sn SEN;DF;it Napoli;30-105;1991;2.0;105;124;84.7;2039;933;35;37;94.6;60;63;95.2;8;20;40.0;0;0.0;0.0;0;4;1;0;3;Matches
281;Nenad Krstičić\Nenad-Krsticic;rs SRB;MFFW;rs Red Star;31-092;1990;0.3;6;6;100.0;81;33;3;3;100.0;3;3;100.0;0;0;;0;0.0;0.0;0;1;0;0;1;Matches
282;Andreas Kuen\Andreas-Kuen;at AUT;MF;at Sturm Graz;26-193;1995;0.5;9;11;81.8;127;65;6;6;100.0;3;4;75.0;0;0;;0;0.1;-0.1;1;0;0;0;0;Matches
283;Daniil Kulikov\Daniil-Kulikov;ru RUS;MF;ru Loko Moscow;23-101;1998;1.6;55;65;84.6;1119;336;20;22;90.9;25;28;89.3;10;15;66.7;0;0.2;-0.2;4;2;0;0;2;Matches
284;Pierre Kunde\Pierre-Kunde;cm CMR;MF;gr Olympiacos;26-069;1995;0.4;28;32;87.5;602;160;12;15;80.0;10;11;90.9;5;5;100.0;0;0.0;0.0;1;1;2;2;2;Matches
285;Berkan Kutlu\Berkan-Kutlu;tr TUR;MF;tr Galatasaray;23-251;1998;2.0;60;70;85.7;1145;239;22;27;81.5;30;32;93.8;6;8;75.0;0;0.1;-0.1;1;5;2;0;4;Matches
286;Aïssa Laïdouni\Aissa-Laidouni;tn TUN;MF;hu Ferencváros;24-294;1996;1.0;29;30;96.7;565;158;17;17;100.0;7;7;100.0;5;6;83.3;0;0.0;0.0;1;2;2;0;6;Matches
287;Kenny Lala\Kenny-Lala;fr FRA;DF;gr Olympiacos;30-000;1991;0.5;26;30;86.7;424;283;14;15;93.3;11;13;84.6;1;2;50.0;0;0.1;-0.1;1;0;0;0;3;Matches
288;Sam Lammers\Sam-Lammers;nl NED;FW;de Eint Frankfurt;24-156;1997;1.8;28;50;56.0;318;44;19;28;67.9;8;16;50.0;0;0;;0;0.0;0.0;0;3;0;0;0;Matches
289;Christoph Lang\Christoph-Lang;at AUT;MF;at Sturm Graz;19-269;2002;0.1;4;5;80.0;33;11;3;4;75.0;0;0;;0;0;;0;0.0;0.0;1;0;0;0;0;Matches
290;Manuel Lanzini\Manuel-Lanzini;ar ARG;MF;eng West Ham;28-230;1993;0.9;30;33;90.9;407;50;18;19;94.7;11;12;91.7;0;1;0.0;0;0.0;0.0;0;2;1;0;2;Matches
291;Jordan Larsson\Jordan-Larsson;se SWE;FW;ru Spartak Moscow;24-105;1997;0.9;19;24;79.2;245;73;10;11;90.9;6;7;85.7;1;4;25.0;0;0.1;-0.1;2;3;1;0;2;Matches
292;Rasmus Lauritsen\Rasmus-Lauritsen;dk DEN;DF;hr Dinamo Zagreb;25-218;1996;2.0;85;98;86.7;1847;706;24;26;92.3;42;44;95.5;16;25;64.0;0;0.0;0.0;0;1;0;0;1;Matches
293;Manuel Lazzari\Manuel-Lazzari;it ITA;DF;it Lazio;27-308;1993;1.8;92;106;86.8;1377;504;48;53;90.6;35;42;83.3;4;5;80.0;0;0.0;0.0;1;2;2;1;4;Matches
294;Robin Le Normand\Robin-Le-Normand;fr FRA;DF;es Real Sociedad;24-326;1996;0.7;19;23;82.6;433;137;3;4;75.0;12;14;85.7;4;5;80.0;0;0.0;0.0;0;0;0;0;0;Matches
295;Diogo Leite\Diogo-Leite;pt POR;DF;pt Braga;22-253;1999;2.0;119;138;86.2;2665;798;35;36;97.2;52;63;82.5;30;36;83.3;0;0.0;0.0;2;7;0;0;5;Matches
296;Lucas Leiva\Lucas-Leiva;br BRA;MF;it Lazio;34-267;1987;1.3;77;80;96.3;1297;458;40;41;97.6;31;33;93.9;6;6;100.0;0;0.3;-0.3;4;5;3;0;7;Matches
297;Marin Leovac\Marin-Leovac;hr CRO;DF;hr Dinamo Zagreb;33-057;1988;0.2;21;26;80.8;391;222;9;10;90.0;10;13;76.9;2;3;66.7;0;0.0;0.0;0;0;0;0;2;Matches
298;Victor Lind\Victor-Lind;dk DEN;FW;dk Midtjylland;18-113;2003;0.3;3;4;75.0;22;3;3;3;100.0;0;0;;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
299;Jesper Lindstrøm\Jesper-Lindstrom;dk DEN;FW;de Eint Frankfurt;21-216;2000;0.2;3;6;50.0;55;17;1;2;50.0;2;3;66.7;0;0;;0;0.0;0.0;0;1;0;0;0;Matches
300;Pol Lirola\Pol-Lirola;es ESP;DF;fr Marseille;24-051;1997;1.1;49;63;77.8;925;264;24;27;88.9;19;26;73.1;6;8;75.0;0;0.1;-0.1;2;4;2;1;2;Matches
301;Vitaly Lisakovich\Vitaly-Lisakovich;by BLR;FW;ru Loko Moscow;23-237;1998;0.3;4;6;66.7;71;15;3;5;60.0;0;0;;1;1;100.0;0;0.0;0.0;0;1;0;0;1;Matches
302;Ruslan Litvinov\Ruslan-Litvinov;ru RUS;MF;ru Spartak Moscow;20-046;2001;0.8;45;49;91.8;746;210;23;25;92.0;17;17;100.0;4;5;80.0;0;0.0;0.0;1;7;0;0;4;Matches
303;Dominik Livaković\Dominik-Livakovic;hr CRO;GK;hr Dinamo Zagreb;26-267;1995;2.0;38;49;77.6;939;580;12;12;100.0;17;17;100.0;8;19;42.1;0;0.0;0.0;0;0;0;0;0;Matches
304;Ivan Ljubic\Ivan-Ljubic;at AUT;MF;at Sturm Graz;25-088;1996;1.5;32;40;80.0;504;141;17;23;73.9;11;11;100.0;2;3;66.7;0;0.0;0.0;1;4;0;0;3;Matches
305;Robert Ljubicic\Robert-Ljubicic;at AUT;MF;at Rapid Wien;22-081;1999;0.1;7;9;77.8;108;5;5;6;83.3;2;2;100.0;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
306;Aleksandr Lomovitskiy\Aleksandr-Lomovitskiy;ru RUS;DFMF;ru Spartak Moscow;23-249;1998;0.3;11;15;73.3;154;96;6;7;85.7;4;7;57.1;0;0;;0;0.4;-0.4;1;1;0;0;3;Matches
307;Stjepan Lončar\Stjepan-Loncar;ba BIH;MF;hu Ferencváros;24-327;1996;0.9;22;29;75.9;366;115;9;9;100.0;8;11;72.7;3;7;42.9;0;0.0;0.0;0;3;0;0;2;Matches
308;Ademola Lookman\Ademola-Lookman;eng ENG;FW;eng Leicester City;23-348;1997;0.4;13;15;86.7;147;36;8;10;80.0;4;4;100.0;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
309;Anthony Lopes\Anthony-Lopes;pt POR;GK;fr Lyon;31-002;1990;2.0;53;60;88.3;1485;796;5;5;100.0;28;28;100.0;20;27;74.1;0;0.0;0.0;0;0;0;0;0;Matches
310;Rafael Lopes\Rafael-Lopes;pt POR;MF;pl Legia Warsaw;30-067;1991;0.1;5;6;83.3;114;85;3;3;100.0;0;0;;2;3;66.7;0;0.5;-0.5;1;1;1;0;1;Matches
311;Pau López\Pau-Lopez;es ESP;GK;fr Marseille;26-294;1994;2.0;46;52;88.5;875;471;17;17;100.0;23;24;95.8;6;11;54.5;0;0.0;0.0;0;0;0;0;0;Matches
312;Hirving Lozano\Hirving-Lozano;mx MEX;FWMF;it Napoli;26-065;1995;0.9;10;16;62.5;167;18;6;8;75.0;3;5;60.0;1;1;100.0;0;0.0;0.0;0;0;0;0;0;Matches
313;Ayrton Lucas\Ayrton-Lucas;br BRA;DF;ru Spartak Moscow;24-106;1997;1.8;67;80;83.8;1069;280;37;42;88.1;22;26;84.6;5;7;71.4;0;0.2;-0.2;4;0;2;2;8;Matches
314;Jean Lucas\Jean-Lucas;br BRA;MF;fr Monaco;23-103;1998;1.0;33;39;84.6;629;97;10;11;90.9;14;16;87.5;7;9;77.8;0;0.0;0.0;1;1;1;0;2;Matches
315;Jhon Lucumí\Jhon-Lucumi;co COL;DF;be Genk;23-099;1998;2.0;118;129;91.5;2575;764;35;38;92.1;53;54;98.1;28;35;80.0;0;0.0;0.0;0;8;0;0;9;Matches
316;John Lundstram\John-Lundstram;eng ENG;MF;sct Rangers;27-227;1994;1.2;60;70;85.7;1055;346;27;30;90.0;28;31;90.3;4;6;66.7;0;0.0;0.0;0;3;0;0;4;Matches
317;Luquinhas\Luquinhas;br BRA;MF;pl Legia Warsaw;25-005;1996;0.9;16;21;76.2;308;86;7;9;77.8;6;7;85.7;2;3;66.7;0;0.0;0.0;0;1;1;0;2;Matches
318;Christian Luyindama\Christian-Luyindama;cd COD;DFMF;tr Galatasaray;27-268;1994;0.1;3;4;75.0;45;15;2;2;100.0;1;1;100.0;0;1;0.0;0;0.0;0.0;0;0;0;0;1;Matches
319;Yann M'Vila\Yann-MVila;fr FRA;MF;gr Olympiacos;31-096;1990;0.8;29;39;74.4;560;116;13;14;92.9;12;16;75.0;4;8;50.0;0;0.0;0.0;0;2;0;0;0;Matches
320;Awer Mabil\Awer-Mabil;au AUS;FW;dk Midtjylland;26-018;1995;0.2;8;12;66.7;114;46;5;7;71.4;3;4;75.0;0;0;;0;0.0;0.0;0;0;1;0;2;Matches
321;Mahir Madatov\Mahir-Madatov;az AZE;FW;pl Legia Warsaw;24-094;1997;1.8;27;33;81.8;303;23;19;20;95.0;4;8;50.0;1;1;100.0;0;0.1;-0.1;1;1;0;0;0;Matches
322;James Maddison\James-Maddison;eng ENG;MF;eng Leicester City;24-314;1996;0.4;18;22;81.8;301;103;10;10;100.0;5;5;100.0;3;6;50.0;0;0.2;-0.2;1;0;1;0;2;Matches
323;Chukwunonso Madueke\Chukwunonso-Madueke;eng ENG;FW;nl PSV Eindhoven;19-207;2002;0.7;21;27;77.8;297;36;14;18;77.8;6;7;85.7;1;1;100.0;0;0.1;-0.1;1;1;0;0;0;Matches
324;Stanislav Magkeev\Stanislav-Magkeev;ru RUS;DF;ru Loko Moscow;22-190;1999;1.0;54;58;93.1;1208;504;11;12;91.7;32;32;100.0;11;14;78.6;0;0.0;0.0;0;2;0;0;5;Matches
325;Aleksandr Maksimenko\Aleksandr-Maksimenko;ru RUS;GK;ru Spartak Moscow;23-198;1998;2.0;40;59;67.8;1408;764;3;3;100.0;13;15;86.7;24;41;58.5;0;0.0;0.0;0;1;0;0;0;Matches
326;Kévin Malcuit\Kevin-Malcuit;ma MAR;DF;it Napoli;30-064;1991;1.5;58;74;78.4;1057;278;26;30;86.7;20;26;76.9;8;14;57.1;0;0.2;-0.2;1;0;1;1;4;Matches
327;Kostas Manolas\Kostas-Manolas;gr GRE;DF;it Napoli;30-111;1991;1.0;43;46;93.5;821;289;11;12;91.7;29;30;96.7;2;3;66.7;0;0.0;0.0;0;1;0;0;3;Matches
328;Elvis Manu\Elvis-Manu;nl NED;FW;bg Ludogorets;28-051;1993;0.6;4;4;100.0;22;3;2;2;100.0;0;0;;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
329;Benson Manuel\Benson-Manuel;be BEL;MF;be Antwerp;24-189;1997;1.1;24;27;88.9;443;126;13;14;92.9;6;6;100.0;5;7;71.4;1;0.3;+0.7;3;1;1;1;1;Matches
330;Konstantin Maradishvili\Konstantin-Maradishvili;ru RUS;MF;ru Loko Moscow;21-238;2000;1.2;30;41;73.2;493;151;18;20;90.0;10;15;66.7;2;4;50.0;0;0.0;0.0;1;1;0;0;2;Matches
331;Marcão\Marcao;br BRA;DF;tr Galatasaray;25-120;1996;2.0;105;120;87.5;2551;992;23;25;92.0;58;62;93.5;24;32;75.0;0;0.0;0.0;0;7;0;0;5;Matches
332;Guilherme Marinato\Guilherme-Marinato;ru RUS;GK;ru Loko Moscow;35-295;1985;2.0;56;67;83.6;1541;809;8;8;100.0;31;31;100.0;17;28;60.7;0;0.0;0.0;0;0;0;0;0;Matches
333;Guillermo Maripán\Guillermo-Maripan;cl CHI;DF;fr Monaco;27-150;1994;1.2;77;87;88.5;2137;342;8;9;88.9;37;38;97.4;32;38;84.2;0;0.0;0.0;0;3;0;0;2;Matches
334;Marrony\Marrony;br BRA;FW;dk Midtjylland;22-240;1999;0.2;3;4;75.0;32;20;1;1;100.0;1;1;100.0;0;0;;0;0.0;0.0;0;0;1;0;1;Matches
335;Jens Martin Gammelby\Jens-Martin-Gammelby;dk DEN;DF;dk Brøndby;26-240;1995;0.7;16;23;69.6;283;160;5;5;100.0;7;12;58.3;2;4;50.0;0;0.0;0.0;0;0;0;0;0;Matches
336;André Martins\Andre-Martins;pt POR;MF;pl Legia Warsaw;31-255;1990;0.8;23;26;88.5;440;88;9;9;100.0;12;12;100.0;2;4;50.0;0;0.0;0.0;0;3;0;0;3;Matches
337;Fábio Martins\Fabio-Martins;pt POR;MF;pt Braga;28-071;1993;0.1;1;3;33.3;19;11;0;0;;1;1;100.0;0;2;0.0;0;0.0;0.0;0;0;0;0;0;Matches
338;Gelson Martins\Gelson-Martins;pt POR;MF;fr Monaco;26-145;1995;0.5;23;25;92.0;310;29;16;17;94.1;7;8;87.5;0;0;;0;0.1;-0.1;1;0;1;0;1;Matches
339;Adam Marušić\Adam-Marusic;me MNE;DF;it Lazio;28-351;1992;0.2;9;9;100.0;170;72;5;5;100.0;2;2;100.0;2;2;100.0;0;0.0;0.0;0;0;0;0;1;Matches
340;Giorgos Masouras\Giorgos-Masouras;gr GRE;MFFW;gr Olympiacos;27-275;1994;1.0;17;29;58.6;315;57;9;13;69.2;6;8;75.0;2;6;33.3;1;0.4;+0.6;2;1;1;1;1;Matches
341;Arthur Masuaku\Arthur-Masuaku;cd COD;FW;eng West Ham;27-330;1993;0.1;9;10;90.0;102;24;8;8;100.0;1;1;100.0;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
342;Eliot Matazo\Eliot-Matazo;be BEL;MF;fr Monaco;19-230;2002;0.8;50;54;92.6;1184;229;15;15;100.0;21;24;87.5;14;15;93.3;0;0.0;0.0;0;5;0;0;4;Matches
343;Matheus\Matheus;br BRA;GK;pt Braga;29-076;1992;2.0;64;78;82.1;1900;1037;7;7;100.0;32;32;100.0;24;38;63.2;0;0.0;0.0;0;0;0;0;0;Matches
344;Philipp Max\Philipp-Max;de GER;DF;nl PSV Eindhoven;28-003;1993;2.0;121;140;86.4;1748;521;70;73;95.9;45;51;88.2;3;12;25.0;0;0.0;0.0;1;7;0;0;4;Matches
345;Andreas Maxsø\Andreas-Maxso;dk DEN;DF;dk Brøndby;27-199;1994;2.0;59;70;84.3;1200;339;12;12;100.0;38;41;92.7;8;16;50.0;0;0.0;0.0;0;3;0;0;4;Matches
346;James McCarthy\James-McCarthy;ie IRL;MF;sct Celtic;30-325;1990;0.7;52;60;86.7;813;175;24;27;88.9;26;27;96.3;1;5;20.0;0;0.0;0.0;0;1;1;0;4;Matches
347;Allan McGregor\Allan-McGregor;sct SCO;GK;sct Rangers;39-245;1982;2.0;56;70;80.0;1531;919;14;14;100.0;24;24;100.0;18;32;56.3;0;0.0;0.0;0;0;0;0;0;Matches
348;Callum McGregor\Callum-McGregor;sct SCO;MF;sct Celtic;28-111;1993;0.7;47;51;92.2;908;160;17;18;94.4;26;28;92.9;4;5;80.0;0;0.0;0.0;1;4;0;0;2;Matches
349;Mark McKenzie\Mark-McKenzie;us USA;MF;be Genk;22-220;1999;0.0;0;0;;0;0;0;0;;0;0;;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
350;Iuri Medeiros\Iuri-Medeiros;pt POR;FW;pt Braga;27-085;1994;0.3;8;11;72.7;172;25;3;4;75.0;2;2;100.0;2;4;50.0;0;0.0;0.0;0;0;1;0;1;Matches
351;Luka Menalo\Luka-Menalo;ba BIH;FWDF;hr Dinamo Zagreb;25-073;1996;0.3;5;7;71.4;57;13;5;5;100.0;0;0;;0;1;0.0;0;0.0;0.0;1;0;0;0;0;Matches
352;Thiago Mendes\Thiago-Mendes;br BRA;MF;fr Lyon;29-202;1992;1.0;96;113;85.0;1688;522;55;60;91.7;26;28;92.9;13;22;59.1;0;0.3;-0.3;4;13;4;0;15;Matches
353;Kevin Mensah\Kevin-Mensah;dk DEN;DF;dk Brøndby;30-141;1991;1.3;41;51;80.4;810;206;22;26;84.6;10;14;71.4;8;10;80.0;0;0.0;0.0;1;2;0;0;1;Matches
354;Alex Meret\Alex-Meret;it ITA;GK;it Napoli;24-195;1997;1.0;20;26;76.9;405;185;9;9;100.0;9;9;100.0;2;8;25.0;0;0.0;0.0;0;0;0;0;0;Matches
355;Mikel Merino\Mikel-Merino;es ESP;MF;es Real Sociedad;25-103;1996;2.0;79;105;75.2;1501;276;29;35;82.9;40;46;87.0;9;20;45.0;0;0.0;0.0;0;8;1;0;6;Matches
356;Max Meyer\Max-Meyer;de GER;MF;tr Fenerbahçe;26-015;1995;0.3;21;23;91.3;322;150;14;15;93.3;5;5;100.0;2;2;100.0;0;0.0;0.0;0;3;0;0;6;Matches
357;Arkadiusz Milik\Arkadiusz-Milik;pl POL;FW;fr Marseille;27-217;1994;0.3;7;8;87.5;133;31;5;6;83.3;1;1;100.0;1;1;100.0;0;0.0;0.0;1;1;0;0;1;Matches
358;Sergej Milinković-Savić\Sergej-Milinkovic-Savic;rs SRB;MF;it Lazio;26-218;1995;0.7;50;60;83.3;847;158;21;24;87.5;25;28;89.3;2;5;40.0;0;0.2;-0.2;1;2;1;0;4;Matches
359;Kim Min-jae\Kim-Min-jae;kr KOR;DF;tr Fenerbahçe;24-322;1996;2.0;94;108;87.0;1946;616;24;27;88.9;57;63;90.5;12;15;80.0;0;0.0;0.0;0;2;0;0;4;Matches
360;Martin Minchev\Martin-Minchev;bg BUL;FW;cz Sparta Prague;20-164;2001;0.8;9;12;75.0;92;3;3;3;100.0;2;3;66.7;0;1;0.0;0;0.1;-0.1;1;0;0;0;0;Matches
361;Lucas Mineiro\Lucas-Mineiro;br BRA;MF;pt Braga;25-221;1996;1.1;45;50;90.0;891;168;16;16;100.0;24;25;96.0;5;8;62.5;0;0.0;0.0;0;4;0;0;3;Matches
362;Juan Miranda\Juan-Miranda;es ESP;DF;es Betis;21-257;2000;0.8;18;27;66.7;247;111;11;13;84.6;7;11;63.6;0;3;0.0;0;0.0;0.0;1;2;1;0;3;Matches
363;Josip Mišić\Josip-Misic;hr CRO;MF;hr Dinamo Zagreb;27-097;1994;1.8;92;106;86.8;1955;318;24;26;92.3;48;53;90.6;17;23;73.9;0;0.0;0.0;0;6;0;0;5;Matches
364;Cezary Miszta\Cezary-Miszta;pl POL;GK;pl Legia Warsaw;19-338;2001;1.0;14;34;41.2;506;296;1;1;100.0;2;2;100.0;10;30;33.3;0;0.0;0.0;0;0;0;0;0;Matches
365;Koji Miyoshi\Koji-Miyoshi;jp JPN;MFFW;be Antwerp;24-191;1997;0.9;23;31;74.2;488;165;10;12;83.3;5;10;50.0;7;8;87.5;0;0.4;-0.4;4;1;1;1;2;Matches
366;Filip Mladenović\Filip-Mladenovic;rs SRB;DF;pl Legia Warsaw;30-049;1991;2.0;56;79;70.9;1032;277;28;31;90.3;19;27;70.4;8;19;42.1;0;0.0;0.0;0;3;0;0;3;Matches
367;Ryan Mmaee\Ryan-Mmaee;ma MAR;FW;hu Ferencváros;23-336;1997;2.0;35;43;81.4;515;97;21;26;80.8;12;13;92.3;2;3;66.7;0;0.0;0.0;0;4;1;0;4;Matches
368;Samy Mmaee\Samy-Mmaee;ma MAR;DF;hu Ferencváros;25-025;1996;2.0;80;93;86.0;1926;590;10;12;83.3;52;55;94.5;18;26;69.2;0;0.0;0.0;0;3;0;0;4;Matches
369;David Moberg Karlsson\David-Moberg-Karlsson;se SWE;FW;cz Sparta Prague;27-197;1994;0.5;10;13;76.9;154;77;7;8;87.5;1;1;100.0;2;3;66.7;0;0.2;-0.2;2;0;0;0;0;Matches
370;Mostafa Mohamed\Mostafa-Mohamed;eg EGY;FW;tr Galatasaray;23-309;1997;0.0;0;0;;0;0;0;0;;0;0;;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
371;Sadegh Moharrami\Sadegh-Moharrami;ir IRN;DF;hr Dinamo Zagreb;25-216;1996;0.3;9;12;75.0;182;54;2;4;50.0;5;6;83.3;2;2;100.0;0;0.0;0.0;0;0;0;0;0;Matches
372;Adam Montgomery\Adam-Montgomery;sct SCO;DFFW;sct Celtic;19-077;2002;2.0;78;92;84.8;1280;299;35;42;83.3;38;40;95.0;4;6;66.7;0;0.3;-0.3;2;4;2;0;4;Matches
373;Martín Montoya\Martin-Montoya;es ESP;DF;es Betis;30-172;1991;2.0;80;96;83.3;1259;501;45;52;86.5;30;37;81.1;3;5;60.0;0;0.0;0.0;0;2;0;0;2;Matches
374;Alfredo Morelos\Alfredo-Morelos;co COL;FW;sct Rangers;25-104;1996;1.3;26;32;81.3;450;45;12;15;80.0;13;15;86.7;1;1;100.0;0;0.1;-0.1;3;0;0;0;0;Matches
375;Álex Moreno\Alex-Moreno;es ESP;DF;es Betis;28-117;1993;1.2;65;81;80.2;1269;391;17;18;94.4;42;46;91.3;6;14;42.9;0;0.0;0.0;0;5;1;0;4;Matches
376;Raúl Moro\Raul-Moro;es ESP;FW;it Lazio;18-302;2002;0.2;8;8;100.0;114;28;5;5;100.0;3;3;100.0;0;0;;0;0.3;-0.3;1;1;0;0;1;Matches
377;Olimpiu Moruțan\Olimpiu-Morutan;ro ROU;FW;tr Galatasaray;22-161;1999;1.7;41;64;64.1;837;268;18;23;78.3;16;20;80.0;7;17;41.2;0;0.1;-0.1;2;4;0;0;6;Matches
378;Victor Moses\Victor-Moses;ng NGA;DF;ru Spartak Moscow;30-295;1990;1.9;83;106;78.3;1429;454;42;50;84.0;34;39;87.2;7;15;46.7;0;0.1;-0.1;2;2;3;0;11;Matches
379;Moura\Moura;pt POR;DF;pt Braga;22-048;1999;0.5;24;31;77.4;368;165;12;13;92.3;12;15;80.0;0;2;0.0;0;0.0;0.0;1;2;0;0;1;Matches
380;Ernest Muçi\Ernest-Muci;al ALB;MF;pl Legia Warsaw;20-198;2001;0.1;5;5;100.0;106;24;2;2;100.0;1;1;100.0;2;2;100.0;1;0.7;+0.3;1;0;1;1;0;Matches
