Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Standard-Sh;Standard-SoT;Standard-SoT%;Standard-Sh/90;Standard-SoT/90;Standard-G/Sh;Standard-G/SoT;Standard-Dist;Standard-FK;Performance-PK;Performance-PKatt;Expected-xG;Expected-npxG;Expected-npxG/Sh;Expected-G-xG;Expected-np:G-xG;Matches;
25;Faustino Anjorin\Faustino-Anjorin;eng ENG;FW;ru Loko Moscow;19-314;2001;1.2;1;2;1;50.0;1.65;0.83;0.50;1.00;21.9;0;0;0;0.1;0.1;0.04;+0.9;+0.9;Matches
26;Taylan Antalyalı\Taylan-Antalyali;tr TUR;MF;tr Galatasaray;26-268;1995;1.9;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
27;Michail Antonio\Michail-Antonio;jm JAM;FW;eng West Ham;31-189;1990;1.6;1;1;1;100.0;0.63;0.63;1.00;1.00;7.2;0;0;0;0.8;0.8;0.76;+0.2;+0.2;Matches
28;Houssem Aouar\Houssem-Aouar;fr FRA;MF;fr Lyon;23-095;1998;2.0;1;8;4;50.0;4.00;2.00;0.13;0.25;11.5;0;0;0;1.6;1.6;0.20;-0.6;-0.6;Matches
29;Youssef El-Arabi\Youssef-El-Arabi;ma MAR;FW;gr Olympiacos;34-242;1987;1.0;1;2;1;50.0;1.96;0.98;0.50;1.00;8.5;0;0;0;0.1;0.1;0.07;+0.9;+0.9;Matches
30;Charles Aránguiz\Charles-Aranguiz;cl CHI;MF;de Leverkusen;32-169;1989;1.2;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
31;Kelvin Arase\Kelvin-Arase;at AUT;FWMF;at Rapid Wien;22-261;1999;1.6;0;3;0;0.0;1.84;0.00;0.00;;16.5;0;0;0;0.2;0.2;0.05;-0.2;-0.2;Matches
32;Alphonse Areola\Alphonse-Areola;fr FRA;GK;eng West Ham;28-218;1993;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
33;Joe Aribo\Joe-Aribo;ng NGA;FWMF;sct Rangers;25-074;1996;1.7;0;2;1;50.0;1.19;0.60;0.00;0.00;12.4;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
34;Gerardo Arteaga\Gerardo-Arteaga;mx MEX;DF;be Genk;23-026;1998;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
35;Jonas Auer\Jonas-Auer;at AUT;DF;at Rapid Wien;21-059;2000;0.4;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
36;Serdar Aziz\Serdar-Aziz;tr TUR;DF;tr Fenerbahçe;30-345;1990;1.0;0;1;1;100.0;1.00;1.00;0.00;0.00;8.9;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
37;Ousseynou Ba\Ousseynou-Ba;sn SEN;DF;gr Olympiacos;25-326;1995;0.5;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
38;Ryan Babel\Ryan-Babel;nl NED;FW;tr Galatasaray;34-288;1986;0.2;0;1;0;0.0;5.29;0.00;0.00;;14.9;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
39;Juninho Bacuna\Juninho-Bacuna;cw CUW;MF;sct Rangers;24-057;1997;0.4;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
40;Benoît Badiashile\Benoit-Badiashile;fr FRA;DF;fr Monaco;20-191;2001;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
41;Stéphane Badji\Stephane-Badji;sn SEN;MF;bg Ludogorets;31-258;1990;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
42;Zelimkhan Bakayev\Zelimkhan-Bakayev;ru RUS;MFDF;ru Spartak Moscow;25-094;1996;1.1;0;1;0;0.0;0.94;0.00;0.00;;16.4;0;0;0;0.0;0.0;0.03;0.0;0.0;Matches
43;Mitchel Bakker\Mitchel-Bakker;nl NED;DF;de Leverkusen;21-105;2000;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
44;Leon Balogun\Leon-Balogun;ng NGA;DF;sct Rangers;33-097;1988;2.0;0;4;1;25.0;2.00;0.50;0.00;0.00;8.3;0;0;0;0.4;0.4;0.10;-0.4;-0.4;Matches
45;Dmitri Barinov\Dmitri-Barinov;ru RUS;DFMF;ru Loko Moscow;25-022;1996;2.0;0;1;0;0.0;0.50;0.00;0.00;;14.0;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
46;Borna Barišić\Borna-Barisic;hr CRO;DF;sct Rangers;28-327;1992;2.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
47;Harvey Barnes\Harvey-Barnes;eng ENG;FW;eng Leicester City;23-298;1997;1.3;1;3;3;100.0;2.37;2.37;0.33;0.33;13.0;0;0;0;0.5;0.5;0.16;+0.5;+0.5;Matches
