Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
351;Mark Noble\Mark-Noble;eng ENG;FW;West Ham;34-148;1987;2;4;2;0.7;0.0;0;;0;2;2;4;1.50;0;0;0;0.00;-0.84;0.8;0.0;+0.8;+17.10;+16.66;Matches
352;Mathias Normann\Mathias-Normann;no NOR;MF;Norwich City;25-128;1996;3;227;76;36.0;2.5;3;76;1;0;;1;0.33;1;3;-2;-0.79;+1.89;1.6;3.1;-1.5;-0.59;+0.91;Matches
353;Will Norris\Will-Norris;eng ENG;GK;Burnley;28-052;1993;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
354;Christian Nørgaard\Christian-Norgaard;dk DEN;MF;Brentford;27-207;1994;6;527;88;97.6;5.9;6;88;5;0;;0;1.50;7;5;+2;+0.34;-6.58;8.1;6.0;+2.1;+0.35;-1.36;Matches
355;Angelo Ogbonna\Angelo-Ogbonna;it ITA;DF;West Ham;33-133;1988;6;540;90;100.0;6.0;6;90;6;0;;0;1.83;13;8;+5;+0.83;;10.1;6.7;+3.4;+0.56;;Matches
356;Arthur Okonkwo\Arthur-Okonkwo;eng ENG;GK;Arsenal;20-024;2001;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
357;Michael Olise\Michael-Olise;fr FRA;MFFW;Crystal Palace;19-295;2001;2;14;7;2.6;0.2;0;;0;2;7;1;1.50;1;1;0;0.00;+0.51;0.4;0.1;+0.3;+2.22;+2.32;Matches
358;Andrew Omobamidele\Andrew-Omobamidele;ie IRL;DF;Norwich City;19-102;2002;1;90;90;14.3;1.0;1;90;1;0;;5;0.00;0;1;-1;-1.00;+1.17;0.6;3.0;-2.4;-2.39;-1.42;Matches
359;Tobi Omole\Tobi-Omole;eng ENG;DF;Tottenham;21-290;1999;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
360;Frank Onyeka\Frank-Onyeka;ng NGA;MFDF;Brentford;23-275;1998;5;254;51;47.0;2.8;3;72;0;2;20;0;1.60;4;4;0;0.00;-0.94;3.9;3.9;0.0;+0.01;-0.70;Matches
361;Divock Origi\Divock-Origi;be BEL;FW;Liverpool;26-168;1995;1;3;3;0.6;0.0;0;;0;1;3;2;3.00;1;0;+1;+30.00;+28.32;0.1;0.0;0.0;+1.25;-0.41;Matches
362;Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain;eng ENG;MFFW;Liverpool;28-049;1993;2;69;35;12.8;0.8;1;60;0;1;9;3;3.00;2;0;+2;+2.61;+0.89;1.6;0.6;+1.1;+1.37;-0.33;Matches
363;Cole Palmer\Cole-Palmer;eng ENG;MF;Manchester City;19-150;2002;1;22;22;4.1;0.2;0;;0;1;22;3;3.00;2;0;+2;+8.18;+6.62;1.3;0.1;+1.2;+4.97;+3.30;Matches
364;Emerson Palmieri\Emerson-Palmieri;it ITA;DF;Chelsea;27-061;1994;1;5;5;0.8;0.1;0;;0;1;5;0;3.00;0;0;0;0.00;-1.73;0.0;0.0;0.0;-0.89;-1.33;Matches
365;Thomas Partey\Thomas-Partey;gh GHA;MF;Arsenal;28-112;1993;4;283;71;44.9;3.1;3;85;2;1;29;0;2.50;5;1;+4;+1.27;+3.61;4.2;3.8;+0.4;+0.13;+1.52;Matches
366;João Pedro\Joao-Pedro;br BRA;MFFW;Watford;20-007;2001;2;59;30;9.4;0.7;0;;0;2;30;0;0.50;1;0;+1;+1.53;+2.16;0.4;1.3;-0.9;-1.41;-0.82;Matches
367;Nicolas Pépé\Nicolas-Pepe;ci CIV;FWMF;Arsenal;26-127;1995;5;388;78;61.6;4.3;4;90;4;1;28;1;1.40;2;4;-2;-0.46;+0.65;6.2;6.6;-0.5;-0.11;+1.57;Matches
368;Andreas Pereira\Andreas-Pereira;br BRA;MF;Manchester Utd;25-275;1996;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
369;Ricardo Pereira\Ricardo-Pereira;pt POR;DF;Leicester City;27-362;1993;5;325;65;60.2;3.6;5;65;3;0;;1;1.40;5;8;-3;-0.83;-0.83;5.1;5.4;-0.3;-0.08;+0.71;Matches
370;Ayoze Pérez\Ayoze-Perez;es ESP;FWMF;Leicester City;28-072;1993;2;100;50;18.5;1.1;2;50;0;0;;1;1.50;1;1;0;0.00;+0.61;1.4;3.1;-1.7;-1.54;-1.45;Matches
371;Romain Perraud\Romain-Perraud;fr FRA;DF;Southampton;24-011;1997;4;255;64;40.5;2.8;3;83;1;1;5;3;0.75;2;4;-2;-0.71;+0.01;2.1;4.4;-2.3;-0.80;-0.70;Matches
372;Kalvin Phillips\Kalvin-Phillips;eng ENG;MF;Leeds United;25-305;1995;6;540;90;85.7;6.0;6;90;6;0;;1;1.00;6;9;-3;-0.50;+3.50;9.6;11.0;-1.5;-0.25;+0.59;Matches
373;Nathaniel Phillips\Nathaniel-Phillips;eng ENG;DF;Liverpool;24-196;1997;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
374;Jaden Philogene Bidace\Jaden-Philogene-Bidace;eng ENG;FW;Aston Villa;19-138;2002;1;5;5;0.9;0.1;0;;0;1;5;2;3.00;0;0;0;0.00;-0.34;0.0;0.2;-0.1;-2.35;-2.30;Matches
375;Jordan Pickford\Jordan-Pickford;eng ENG;GK;Everton;27-210;1994;6;540;90;85.7;6.0;6;90;6;0;;0;2.33;13;5;+8;+1.33;+4.33;10.6;6.0;+4.7;+0.78;+1.45;Matches
376;Erik Pieters\Erik-Pieters;nl NED;MF;Burnley;33-057;1988;1;12;12;1.9;0.1;0;;0;1;12;6;0.00;0;0;0;0.00;+0.87;0.5;0.3;+0.2;+1.53;+2.13;Matches
377;Ethan Pinnock\Ethan-Pinnock;jm JAM;DF;Brentford;28-127;1993;6;492;82;91.1;5.5;6;82;5;0;;0;1.50;6;3;+3;+0.55;+0.55;7.6;5.0;+2.6;+0.48;+0.99;Matches
