Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
91;Raúl Jiménez\Raul-Jimenez;mx MEX;FW;Wolves;30-102;1991;1.0;0;0;0;0;0;0;0;;0;16;2;12.5;1;8;7;0;0;0;0;1;1;1;0;Matches
92;Jorginho\Jorginho;it ITA;MF;Chelsea;29-238;1991;1.0;5;3;2;2;1;1;3;33.3;2;33;11;33.3;9;17;7;1;0;0;1;3;8;0;0;Matches
93;Diogo Jota\Diogo-Jota;pt POR;FWMF;Liverpool;24-254;1996;0.7;;0;;;;;;;;;;;;;;;;;;0;;;;Matches
94;Christian Kabasele\Christian-Kabasele;be BEL;DF;Watford;30-172;1991;1.0;0;0;0;0;0;0;1;0.0;1;6;3;50.0;6;0;0;2;1;0;1;4;4;6;0;Matches
95;Michael Keane\Michael-Keane;eng ENG;DF;Everton;28-216;1993;1.0;2;1;1;1;0;1;2;50.0;1;4;0;0.0;3;1;0;1;0;0;1;1;3;9;1;Matches
96;Naby Keïta\Naby-Keita;gn GUI;MF;Liverpool;26-186;1995;0.9;;3;;;;;;;;;;;;;;;;;;0;;;;Matches
97;Max Kilman\Max-Kilman;eng ENG;DF;Wolves;24-084;1997;1.0;3;0;3;0;0;1;1;100.0;0;7;1;14.3;4;3;0;0;0;0;0;3;6;7;0;Matches
98;Mateusz Klich\Mateusz-Klich;pl POL;MF;Leeds United;31-063;1990;1.0;1;0;0;0;1;1;3;33.3;2;28;2;7.1;6;15;7;0;0;0;0;0;1;0;0;Matches
99;Robin Koch\Robin-Koch;de GER;MF;Leeds United;25-029;1996;1.0;3;2;1;2;0;0;2;0.0;2;21;7;33.3;8;12;1;2;0;0;2;5;8;3;0;Matches
100;Ezri Konsa\Ezri-Konsa;eng ENG;DF;Aston Villa;23-296;1997;1.0;2;1;1;0;1;0;0;;0;5;1;20.0;2;2;1;2;1;0;1;4;6;5;0;Matches
101;Cheikhou Kouyaté\Cheikhou-Kouyate;sn SEN;DF;Crystal Palace;31-237;1989;1.0;0;0;0;0;0;0;1;0.0;1;6;1;16.7;5;1;0;3;2;0;1;2;2;3;0;Matches
102;Mateo Kovačić\Mateo-Kovacic;hr CRO;MF;Chelsea;27-101;1994;1.0;1;0;0;1;0;0;2;0.0;2;23;6;26.1;3;13;7;0;0;0;0;3;4;1;0;Matches
103;Tim Krul\Tim-Krul;nl NED;GK;Norwich City;33-134;1988;1.0;;0;;;;;;;;;;;;;;;;;;0;;;;Matches
104;Juraj Kucka\Juraj-Kucka;sk SVK;MF;Watford;34-170;1987;0.8;4;3;3;1;0;1;2;50.0;1;14;4;28.6;6;7;1;0;0;0;0;2;6;0;0;Matches
105;Adam Lallana\Adam-Lallana;eng ENG;MF;Brighton;33-097;1988;0.5;0;0;0;0;0;0;2;0.0;2;5;2;40.0;2;3;0;1;0;0;1;0;0;1;0;Matches
106;Pierre Lees-Melou\Pierre-Lees-Melou;fr FRA;MF;Norwich City;28-082;1993;1.0;;2;;;;;;;;;;;;;;;;;;0;;;;Matches
107;Bernd Leno\Bernd-Leno;de GER;GK;Arsenal;29-164;1992;1.0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;Matches
108;Victor Lindelöf\Victor-Lindelof;se SWE;DF;Manchester Utd;27-029;1994;1.0;0;0;0;0;0;0;0;;0;3;2;66.7;0;2;1;1;0;0;1;3;3;10;0;Matches
109;Valentino Livramento\Valentino-Livramento;eng ENG;DF;Southampton;18-276;2002;1.0;4;2;3;0;1;3;5;60.0;2;12;0;0.0;8;4;0;3;1;0;2;1;5;4;0;Matches
110;Matthew Lowton\Matthew-Lowton;eng ENG;DF;Burnley;32-067;1989;1.0;2;1;0;2;0;0;2;0.0;2;8;2;25.0;2;4;2;3;1;0;2;0;2;3;0;Matches
111;Alexis Mac Allister\Alexis-Mac-Allister;ar ARG;MF;Brighton;22-234;1998;0.2;1;1;0;1;0;0;1;0.0;1;5;2;40.0;3;2;0;0;0;0;0;0;1;1;0;Matches
112;James Maddison\James-Maddison;eng ENG;MF;Leicester City;24-265;1996;0.7;1;1;0;0;1;1;1;100.0;0;9;1;11.1;4;2;3;1;0;0;1;0;1;0;0;Matches
113;Harry Maguire\Harry-Maguire;eng ENG;DF;Manchester Utd;28-163;1993;1.0;2;0;1;1;0;1;2;50.0;1;4;1;25.0;3;1;0;0;0;0;0;3;5;5;0;Matches
114;Sadio Mané\Sadio-Mane;sn SEN;FWMF;Liverpool;29-127;1992;1.0;;1;;;;;;;;;;;;;;;;;;0;;;;Matches
115;Fernando Marçal\Fernando-Marcal;br BRA;DF;Wolves;32-177;1989;1.0;2;1;2;0;0;0;1;0.0;1;19;4;21.1;12;5;2;1;0;0;1;3;5;0;0;Matches
116;Solly March\Solly-March;eng ENG;MFDF;Brighton;27-026;1994;1.0;4;0;2;0;2;0;0;;0;16;4;25.0;7;2;7;2;0;0;2;0;4;0;0;Matches
117;Pablo Marí\Pablo-Mari;es ESP;DF;Arsenal;27-349;1993;1.0;1;0;1;0;0;1;2;50.0;1;4;2;50.0;2;1;1;1;0;0;1;3;4;8;0;Matches
118;Anthony Martial\Anthony-Martial;fr FRA;FW;Manchester Utd;25-253;1995;0.2;0;0;0;0;0;0;0;;0;5;2;40.0;1;1;3;0;0;0;0;0;0;0;0;Matches
119;Martinelli\Martinelli;br BRA;FW;Arsenal;20-058;2001;0.8;1;1;0;0;1;1;3;33.3;2;13;3;23.1;3;4;6;3;0;0;3;0;1;0;0;Matches
120;Emiliano Martínez\Emiliano-Martinez;ar ARG;GK;Aston Villa;28-347;1992;1.0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;Matches
121;Adam Masina\Adam-Masina;ma MAR;DF;Watford;27-225;1994;1.0;1;0;1;0;0;1;1;100.0;0;5;1;20.0;3;2;0;1;0;0;1;0;1;4;0;Matches
122;Jean-Philippe Mateta\Jean-Philippe-Mateta;fr FRA;FW;Crystal Palace;24-048;1997;0.6;0;0;0;0;0;0;0;;0;14;3;21.4;0;9;5;0;0;0;0;0;0;1;0;Matches
123;Nemanja Matić\Nemanja-Matic;rs SRB;MF;Manchester Utd;33-014;1988;0.2;0;0;0;0;0;0;0;;0;3;1;33.3;1;2;0;0;0;0;0;2;2;3;0;Matches
124;Joël Matip\Joel-Matip;cm CMR;DFMF;Liverpool;30-007;1991;1.0;;0;;;;;;;;;;;;;;;;;;0;;;;Matches
125;Neal Maupay\Neal-Maupay;fr FRA;FW;Brighton;25-001;1996;1.0;1;1;0;1;0;0;0;;0;15;1;6.7;4;4;7;2;0;0;2;0;1;0;0;Matches
126;Bryan Mbeumo\Bryan-Mbeumo;fr FRA;FW;Brentford;22-008;1999;0.9;1;1;0;0;1;0;2;0.0;2;19;1;5.3;0;9;10;1;0;0;1;0;1;2;0;Matches
127;James McArthur\James-McArthur;sct SCO;MF;Crystal Palace;33-312;1987;1.0;3;2;2;1;0;1;2;50.0;1;30;4;13.3;18;11;1;1;0;0;1;3;6;3;0;Matches
128;Alex McCarthy\Alex-McCarthy;eng ENG;GK;Southampton;31-255;1989;1.0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;Matches
129;John McGinn\John-McGinn;sct SCO;MF;Aston Villa;26-301;1994;1.0;3;1;1;1;1;1;2;50.0;1;10;2;20.0;4;2;4;1;0;0;1;2;5;2;0;Matches
130;Dwight McNeil\Dwight-McNeil;eng ENG;MF;Burnley;21-266;1999;0.9;0;0;0;0;0;0;0;;0;17;2;11.8;6;5;6;5;2;0;3;2;2;1;0;Matches
131;Scott McTominay\Scott-McTominay;sct SCO;MF;Manchester Utd;24-250;1996;0.8;2;1;1;1;0;0;0;;0;6;2;33.3;2;3;1;2;0;0;2;1;3;3;0;Matches
132;Ben Mee\Ben-Mee;eng ENG;DF;Burnley;31-326;1989;1.0;1;1;0;0;1;0;0;;0;8;1;12.5;1;6;1;1;0;0;1;0;1;12;0;Matches
133;Edouard Mendy\Edouard-Mendy;sn SEN;GK;Chelsea;29-167;1992;1.0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;Matches
134;Illan Meslier\Illan-Meslier;fr FRA;GK;Leeds United;21-166;2000;1.0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;Matches
135;James Milner\James-Milner;eng ENG;DFMF;Liverpool;35-223;1986;1.0;;1;;;;;;;;;;;;;;;;;;2;;;;Matches
136;Yerry Mina\Yerry-Mina;co COL;DF;Everton;26-326;1994;0.1;0;0;0;0;0;0;0;;0;1;0;0.0;0;1;0;0;0;0;0;0;0;0;0;Matches
137;Tyrone Mings\Tyrone-Mings;eng ENG;DF;Aston Villa;28-155;1993;1.0;1;1;1;0;0;0;0;;0;7;0;0.0;4;2;1;4;2;0;2;2;3;4;0;Matches
138;Tyrick Mitchell\Tyrick-Mitchell;eng ENG;DF;Crystal Palace;21-348;1999;1.0;0;0;0;0;0;0;1;0.0;1;14;5;35.7;13;0;1;0;0;0;0;0;0;1;0;Matches
139;Jakub Moder\Jakub-Moder;pl POL;MF;Brighton;22-130;1999;0.2;0;0;0;0;0;0;0;;0;2;1;50.0;2;0;0;1;0;0;1;0;0;1;0;Matches
