Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Standard-Sh;Standard-SoT;Standard-SoT%;Standard-Sh/90;Standard-SoT/90;Standard-G/Sh;Standard-G/SoT;Standard-Dist;Standard-FK;Performance-PK;Performance-PKatt;Expected-xG;Expected-npxG;Expected-npxG/Sh;Expected-G-xG;Expected-np:G-xG;Matches;
11;Dele Alli\Dele-Alli;eng ENG;MF;Tottenham;25-175;1996;5.5;1;3;1;33.3;0.55;0.18;0.00;0.00;19.6;0;1;1;1.1;0.3;0.10;-0.1;-0.3;Matches
12;Miguel Almirón\Miguel-Almiron;py PAR;MF;Newcastle Utd;27-235;1994;6.4;0;7;1;14.3;1.10;0.16;0.00;0.00;19.6;0;0;0;0.6;0.6;0.08;-0.6;-0.6;Matches
13;Marcos Alonso\Marcos-Alonso;es ESP;DF;Chelsea;30-279;1990;5.9;1;10;3;30.0;1.68;0.50;0.10;0.33;17.8;3;0;0;0.8;0.8;0.08;+0.2;+0.2;Matches
14;Steven Alzate\Steven-Alzate;co COL;MF;Brighton;23-025;1998;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
15;Daniel Amartey\Daniel-Amartey;gh GHA;DF;Leicester City;26-286;1994;3.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
16;Joachim Andersen\Joachim-Andersen;dk DEN;DF;Crystal Palace;25-125;1996;5.4;0;1;0;0.0;0.19;0.00;0.00;;12.0;0;0;0;0.0;0.0;0.05;0.0;0.0;Matches
17;Michail Antonio\Michail-Antonio;jm JAM;FW;West Ham;31-189;1990;4.9;5;24;9;37.5;4.85;1.82;0.21;0.56;14.0;0;0;1;3.6;3.3;0.14;+1.4;+1.7;Matches
18;Cameron Archer\Cameron-Archer;eng ENG;MF;Aston Villa;20-074;2001;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
19;Adam Armstrong\Adam-Armstrong;eng ENG;FW;Southampton;24-235;1997;6.8;1;21;7;33.3;3.08;1.03;0.05;0.14;18.5;0;0;0;1.7;1.7;0.08;-0.7;-0.7;Matches
20;Kepa Arrizabalaga\Kepa-Arrizabalaga;es ESP;GK;Chelsea;27-000;1994;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
21;Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang;ga GAB;FW;Arsenal;32-107;1989;4.8;2;14;5;35.7;2.94;1.05;0.14;0.40;15.1;0;0;0;1.7;1.7;0.12;+0.3;+0.3;Matches
22;Jordan Ayew\Jordan-Ayew;gh GHA;FWMF;Crystal Palace;30-022;1991;5.1;0;11;1;9.1;2.14;0.19;0.00;0.00;17.5;1;0;0;0.8;0.8;0.07;-0.8;-0.8;Matches
23;Luke Ayling\Luke-Ayling;eng ENG;DF;Leeds United;30-039;1991;5.0;1;4;1;25.0;0.80;0.20;0.25;1.00;19.2;0;0;0;0.2;0.2;0.05;+0.8;+0.8;Matches
24;César Azpilicueta\Cesar-Azpilicueta;es ESP;DF;Chelsea;32-036;1989;6.0;0;2;0;0.0;0.33;0.00;0.00;;14.5;0;0;0;0.2;0.2;0.10;-0.2;-0.2;Matches
25;Daniel Bachmann\Daniel-Bachmann;at AUT;GK;Watford;27-086;1994;4.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
26;Leon Bailey\Leon-Bailey;jm JAM;MFFW;Aston Villa;24-055;1997;1.0;1;3;1;33.3;3.10;1.03;0.33;1.00;19.1;1;0;0;0.4;0.4;0.13;+0.6;+0.6;Matches
27;Folarin Balogun\Folarin-Balogun;eng ENG;FW;Arsenal;20-092;2001;0.8;0;3;0;0.0;3.86;0.00;0.00;;14.0;0;0;0;0.3;0.3;0.09;-0.3;-0.3;Matches
28;Patrick Bamford\Patrick-Bamford;eng ENG;FW;Leeds United;28-028;1993;4.8;1;15;4;26.7;3.10;0.83;0.07;0.25;13.5;0;0;0;3.0;3.0;0.20;-2.0;-2.0;Matches
29;Shandon Baptiste\Shandon-Baptiste;gd GRN;MF;Brentford;23-178;1998;1.8;0;1;0;0.0;0.56;0.00;0.00;;24.0;0;0;0;0.0;0.0;0.04;0.0;0.0;Matches
30;Ross Barkley\Ross-Barkley;eng ENG;MF;Chelsea;27-302;1993;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
31;Ashley Barnes\Ashley-Barnes;eng ENG;FW;Burnley;31-338;1989;3.9;0;5;2;40.0;1.30;0.52;0.00;0.00;12.1;0;0;0;0.5;0.5;0.11;-0.5;-0.5;Matches
32;Harvey Barnes\Harvey-Barnes;eng ENG;FWMF;Leicester City;23-298;1997;5.0;0;11;3;27.3;2.19;0.60;0.00;0.00;17.1;0;0;0;0.8;0.8;0.08;-0.8;-0.8;Matches
33;Mads Bech Sørensen\Mads-Bech-Sorensen;dk DEN;DF;Brentford;22-269;1999;0.2;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
34;Jan Bednarek\Jan-Bednarek;pl POL;DF;Southampton;25-174;1996;3.5;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
35;Donny van de Beek\Donny-van-de-Beek;nl NED;MF;Manchester Utd;24-168;1997;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
36;Asmir Begović\Asmir-Begovic;ba BIH;GK;Everton;34-105;1987;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
37;Saïd Benrahma\Said-Benrahma;dz ALG;FWMF;West Ham;26-054;1995;5.6;3;15;6;40.0;2.68;1.07;0.20;0.50;21.1;1;0;0;1.4;1.4;0.09;+1.6;+1.6;Matches
38;Christian Benteke\Christian-Benteke;be BEL;FW;Crystal Palace;30-304;1990;4.2;0;8;0;0.0;1.89;0.00;0.00;;11.9;0;0;0;0.4;0.4;0.05;-0.4;-0.4;Matches
39;Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson;is ISL;MF;Burnley;30-341;1990;4.9;0;6;1;16.7;1.23;0.21;0.00;0.00;19.1;1;0;0;0.5;0.5;0.08;-0.5;-0.5;Matches
40;Steven Bergwijn\Steven-Bergwijn;nl NED;FW;Tottenham;23-360;1997;2.6;0;7;3;42.9;2.72;1.16;0.00;0.00;17.9;0;0;0;0.8;0.8;0.11;-0.8;-0.8;Matches
41;Ryan Bertrand\Ryan-Bertrand;eng ENG;DF;Leicester City;32-059;1989;2.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
42;Mads Bidstrup\Mads-Bidstrup;dk DEN;MF;Brentford;20-220;2001;0.2;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
43;Yves Bissouma\Yves-Bissouma;ml MLI;MF;Brighton;25-034;1996;4.9;0;3;0;0.0;0.62;0.00;0.00;;23.4;1;0;0;0.2;0.2;0.06;-0.2;-0.2;Matches
44;Jarrod Bowen\Jarrod-Bowen;eng ENG;FW;West Ham;24-287;1996;5.7;0;12;5;41.7;2.09;0.87;0.00;0.00;18.5;0;0;0;1.1;1.1;0.09;-1.1;-1.1;Matches
45;Armando Broja\Armando-Broja;al ALB;FWMF;Southampton;20-023;2001;1.0;0;3;0;0.0;3.10;0.00;0.00;;15.5;0;0;0;0.4;0.4;0.14;-0.4;-0.4;Matches
46;Josh Brownhill\Josh-Brownhill;eng ENG;MF;Burnley;25-288;1995;6.1;0;6;1;16.7;0.98;0.16;0.00;0.00;22.5;1;0;0;0.3;0.3;0.05;-0.3;-0.3;Matches
47;Bryan\Bryan;es ESP;FWMF;Tottenham;20-234;2001;0.6;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
48;Emi Buendía\Emi-Buendia;ar ARG;MFFW;Aston Villa;24-282;1996;2.9;1;2;1;50.0;0.69;0.35;0.50;1.00;20.5;0;0;0;0.1;0.1;0.07;+0.9;+0.9;Matches
49;Dan Burn\Dan-Burn;eng ENG;DF;Brighton;29-147;1992;1.7;0;1;0;0.0;0.58;0.00;0.00;;8.0;0;0;0;0.2;0.2;0.19;-0.2;-0.2;Matches
50;Dominic Calvert-Lewin\Dominic-Calvert-Lewin;eng ENG;FW;Everton;24-201;1997;2.8;3;9;5;55.6;3.27;1.81;0.11;0.20;11.5;0;2;2;3.8;2.3;0.26;-0.8;-1.3;Matches
51;João Cancelo\Joao-Cancelo;pt POR;DF;Manchester City;27-129;1994;6.0;0;10;1;10.0;1.67;0.17;0.00;0.00;21.8;0;0;0;0.8;0.8;0.08;-0.8;-0.8;Matches
52;Sergi Canós\Sergi-Canos;es ESP;DF;Brentford;24-243;1997;5.4;1;5;2;40.0;0.92;0.37;0.20;0.50;18.4;0;0;0;0.3;0.3;0.06;+0.7;+0.7;Matches
53;Todd Cantwell\Todd-Cantwell;eng ENG;FWMF;Norwich City;23-218;1998;3.5;0;3;0;0.0;0.86;0.00;0.00;;32.3;0;0;0;0.1;0.1;0.05;-0.1;-0.1;Matches
54;Matty Cash\Matty-Cash;eng ENG;DF;Aston Villa;24-057;1997;5.9;1;5;1;20.0;0.84;0.17;0.20;1.00;19.6;0;0;0;0.3;0.3;0.06;+0.7;+0.7;Matches
55;Timothy Castagne\Timothy-Castagne;be BEL;DF;Leicester City;25-302;1995;2.6;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
56;Craig Cathcart\Craig-Cathcart;nir NIR;DF;Watford;32-239;1989;4.3;0;1;0;0.0;0.23;0.00;0.00;;8.0;0;0;0;0.1;0.1;0.05;-0.1;-0.1;Matches
57;Edinson Cavani\Edinson-Cavani;uy URU;FW;Manchester Utd;34-231;1987;1.1;0;2;1;50.0;1.75;0.87;0.00;0.00;11.0;0;0;0;0.1;0.1;0.06;-0.1;-0.1;Matches
58;Trevoh Chalobah\Trevoh-Chalobah;eng ENG;DF;Chelsea;22-090;1999;3.0;2;2;2;100.0;0.66;0.66;1.00;1.00;15.2;0;0;0;0.5;0.5;0.26;+1.5;+1.5;Matches
59;Calum Chambers\Calum-Chambers;eng ENG;DF;Arsenal;26-256;1995;1.9;0;2;0;0.0;1.06;0.00;0.00;;20.3;0;0;0;0.1;0.1;0.04;-0.1;-0.1;Matches
60;Ben Chilwell\Ben-Chilwell;eng ENG;DF;Chelsea;24-286;1996;1.0;1;4;3;75.0;4.00;3.00;0.25;0.33;14.4;0;0;0;0.5;0.5;0.11;+0.5;+0.5;Matches
61;Andreas Christensen\Andreas-Christensen;dk DEN;DF;Chelsea;25-176;1996;5.0;0;1;0;0.0;0.20;0.00;0.00;;20.0;0;0;0;0.1;0.1;0.09;-0.1;-0.1;Matches
62;Carney Chukwuemeka\Carney-Chukwuemeka;eng ENG;MF;Aston Villa;17-269;2004;0.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
63;Ciaran Clark\Ciaran-Clark;ie IRL;DF;Newcastle Utd;32-007;1989;4.9;0;5;0;0.0;1.02;0.00;0.00;;6.0;0;0;0;0.7;0.7;0.15;-0.7;-0.7;Matches
64;Tom Cleverley\Tom-Cleverley;eng ENG;MF;Watford;32-052;1989;3.5;0;3;1;33.3;0.86;0.29;0.00;0.00;27.7;0;0;0;0.2;0.2;0.05;-0.2;-0.2;Matches
65;Conor Coady\Conor-Coady;eng ENG;DF;Wolves;28-220;1993;7.0;0;3;0;0.0;0.43;0.00;0.00;;16.4;0;0;0;0.1;0.1;0.02;-0.1;-0.1;Matches
66;Séamus Coleman\Seamus-Coleman;ie IRL;DF;Everton;32-357;1988;4.0;0;1;0;0.0;0.25;0.00;0.00;;25.0;0;0;0;0.0;0.0;0.03;0.0;0.0;Matches
67;Nathan Collins\Nathan-Collins;ie IRL;DF;Burnley;20-156;2001;1.0;0;1;0;0.0;1.00;0.00;0.00;;7.8;0;0;0;0.1;0.1;0.05;-0.1;-0.1;Matches
68;Aaron Connolly\Aaron-Connolly;ie IRL;FW;Brighton;21-248;2000;0.7;0;1;0;0.0;1.50;0.00;0.00;;9.0;0;0;0;0.4;0.4;0.42;-0.4;-0.4;Matches
69;Liam Cooper\Liam-Cooper;sct SCO;DF;Leeds United;30-034;1991;7.0;0;2;0;0.0;0.29;0.00;0.00;;13.4;0;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
70;Jack Cork\Jack-Cork;eng ENG;MF;Burnley;32-100;1989;1.9;0;3;0;0.0;1.55;0.00;0.00;;22.4;0;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
71;Maxwel Cornet\Maxwel-Cornet;ci CIV;MF;Burnley;25-006;1996;0.9;1;3;2;66.7;3.46;2.31;0.33;0.50;14.2;0;0;0;0.5;0.5;0.17;+0.5;+0.5;Matches
72;Hélder Costa\Helder-Costa;pt POR;MF;Leeds United;27-264;1994;0.2;0;1;0;0.0;4.09;0.00;0.00;;22.4;0;0;0;0.0;0.0;0.03;0.0;0.0;Matches
73;Vladimír Coufal\Vladimir-Coufal;cz CZE;DF;West Ham;29-042;1992;6.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
74;Aaron Cresswell\Aaron-Cresswell;eng ENG;DF;West Ham;31-292;1989;6.0;1;7;2;28.6;1.17;0.33;0.14;0.50;21.6;3;0;0;0.3;0.3;0.04;+0.7;+0.7;Matches
75;Charlie Cresswell\Charlie-Cresswell;eng ENG;DF;Leeds United;18-300;2002;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
76;Cucho\Cucho;co COL;FWMF;Watford;22-166;1999;1.5;1;4;2;50.0;2.69;1.34;0.25;0.50;20.2;0;0;0;0.1;0.1;0.03;+0.9;+0.9;Matches
77;Marc Cucurella\Marc-Cucurella;es ESP;DF;Brighton;23-073;1998;3.9;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
78;Patson Daka\Patson-Daka;zm ZAM;MFFW;Leicester City;22-359;1998;0.3;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
79;Stuart Dallas\Stuart-Dallas;nir NIR;DFMF;Leeds United;30-167;1991;6.9;0;10;2;20.0;1.46;0.29;0.00;0.00;21.3;0;0;0;0.9;0.9;0.09;-0.9;-0.9;Matches
80;Diogo Dalot\Diogo-Dalot;pt POR;DFFW;Manchester Utd;22-199;1999;0.6;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
81;Karl Darlow\Karl-Darlow;eng ENG;GK;Newcastle Utd;30-360;1990;3.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
82;Ben Davies\Ben-Davies;wls WAL;DF;Tottenham;28-162;1993;0.3;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
83;Tom Davies\Tom-Davies;eng ENG;MF;Everton;23-095;1998;0.4;0;2;0;0.0;4.86;0.00;0.00;;24.0;0;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
84;Craig Dawson\Craig-Dawson;eng ENG;DF;West Ham;31-150;1990;4.0;0;7;1;14.3;1.75;0.25;0.00;0.00;6.3;0;0;0;0.5;0.5;0.08;-0.5;-0.5;Matches
85;Kevin De Bruyne\Kevin-De-Bruyne;be BEL;MF;Manchester City;30-097;1991;1.3;0;6;1;16.7;4.58;0.76;0.00;0.00;21.5;0;0;0;0.3;0.3;0.05;-0.3;-0.3;Matches
86;Troy Deeney\Troy-Deeney;eng ENG;FW;Watford;33-096;1988;0.3;0;2;0;0.0;7.20;0.00;0.00;;9.0;0;0;0;0.4;0.4;0.20;-0.4;-0.4;Matches
87;Fabian Delph\Fabian-Delph;eng ENG;MF;Everton;31-316;1989;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
88;Leander Dendoncker\Leander-Dendoncker;be BEL;MF;Wolves;26-171;1995;1.5;0;2;0;0.0;1.29;0.00;0.00;;13.0;0;0;0;0.1;0.1;0.07;-0.1;-0.1;Matches
89;Emmanuel Dennis\Emmanuel-Dennis;ng NGA;FWMF;Watford;23-322;1997;6.3;2;17;8;47.1;2.68;1.26;0.12;0.25;13.9;1;0;0;1.8;1.8;0.11;+0.2;+0.2;Matches
90;Kiernan Dewsbury Hall\Kiernan-Dewsbury-Hall;eng ENG;MF;Leicester City;23-027;1998;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
91;Ibrahima Diallo\Ibrahima-Diallo;fr FRA;MF;Southampton;22-209;1999;1.3;0;2;0;0.0;1.53;0.00;0.00;;6.1;0;0;0;0.3;0.3;0.14;-0.3;-0.3;Matches
92;Raphael Dias Belloli\Raphael-Dias-Belloli;br BRA;MFFW;Leeds United;24-293;1996;6.5;3;24;7;29.2;3.70;1.08;0.13;0.43;20.1;1;0;0;2.4;2.4;0.10;+0.6;+0.6;Matches
93;Rúben Dias\Ruben-Dias;pt POR;DF;Manchester City;24-142;1997;6.0;0;2;0;0.0;0.33;0.00;0.00;;5.9;0;0;0;0.1;0.1;0.07;-0.1;-0.1;Matches
94;Eric Dier\Eric-Dier;eng ENG;DF;Tottenham;27-261;1994;5.1;0;2;2;100.0;0.39;0.39;0.00;0.00;18.4;1;0;0;0.1;0.1;0.06;-0.1;-0.1;Matches
95;Lucas Digne\Lucas-Digne;fr FRA;DF;Everton;28-075;1993;7.0;0;4;0;0.0;0.57;0.00;0.00;;25.6;2;0;0;0.2;0.2;0.05;-0.2;-0.2;Matches
96;Virgil van Dijk\Virgil-van-Dijk;nl NED;DF;Liverpool;30-087;1991;6.0;0;11;1;9.1;1.83;0.17;0.00;0.00;12.3;0;0;0;1.0;1.0;0.09;-1.0;-1.0;Matches
97;Moussa Djenepo\Moussa-Djenepo;ml MLI;MF;Southampton;23-110;1998;3.9;0;7;0;0.0;1.79;0.00;0.00;;13.9;0;0;0;1.4;1.4;0.20;-1.4;-1.4;Matches
98;Lewis Dobbin\Lewis-Dobbin;eng ENG;MFFW;Everton;18-273;2003;0.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
99;Matt Doherty\Matt-Doherty;ie IRL;DF;Tottenham;29-260;1992;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
100;Gabriel Dos Santos\Gabriel-Dos-Santos;br BRA;DF;Arsenal;23-288;1997;4.0;0;4;0;0.0;1.00;0.00;0.00;;10.1;0;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
101;Abdoulaye Doucouré\Abdoulaye-Doucoure;fr FRA;MF;Everton;28-275;1993;7.0;2;12;5;41.7;1.71;0.71;0.17;0.40;17.8;0;0;0;1.1;1.1;0.09;+0.9;+0.9;Matches
102;Kieran Dowell\Kieran-Dowell;eng ENG;FW;Norwich City;23-358;1997;0.7;0;1;0;0.0;1.36;0.00;0.00;;25.0;1;0;0;0.1;0.1;0.08;-0.1;-0.1;Matches
103;Shane Duffy\Shane-Duffy;ie IRL;DF;Brighton;29-275;1992;7.0;1;12;3;25.0;1.71;0.43;0.08;0.33;8.6;0;0;0;0.6;0.6;0.05;+0.4;+0.4;Matches
104;Lewis Dunk\Lewis-Dunk;eng ENG;DF;Brighton;29-316;1991;7.0;0;3;1;33.3;0.43;0.14;0.00;0.00;11.1;0;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
105;Ederson\Ederson;br BRA;GK;Manchester City;28-047;1993;6.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
106;Odsonne Édouard\Odsonne-Edouard;fr FRA;FW;Crystal Palace;23-260;1998;1.2;2;5;4;80.0;4.33;3.46;0.40;0.50;15.3;0;0;0;0.9;0.9;0.18;+1.1;+1.1;Matches
107;Harvey Elliott\Harvey-Elliott;eng ENG;MF;Liverpool;18-182;2003;2.8;0;7;1;14.3;2.52;0.36;0.00;0.00;16.3;0;0;0;0.7;0.7;0.11;-0.7;-0.7;Matches
108;Mohamed Elneny\Mohamed-Elneny;eg EGY;MFFW;Arsenal;29-084;1992;0.5;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
109;Mohamed Elyounoussi\Mohamed-Elyounoussi;no NOR;MF;Southampton;27-060;1994;4.0;1;12;6;50.0;2.97;1.48;0.08;0.17;16.0;0;0;0;1.3;1.3;0.14;-0.3;-0.3;Matches
110;Emerson\Emerson;br BRA;DF;Tottenham;22-262;1999;2.5;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
111;Oghenekaro Etebo\Oghenekaro-Etebo;ng NGA;MF;Watford;25-328;1995;4.1;0;3;0;0.0;0.73;0.00;0.00;;30.6;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
112;Jonny Evans\Jonny-Evans;nir NIR;DF;Leicester City;33-273;1988;0.3;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
113;Łukasz Fabiański\Lukasz-Fabianski;pl POL;GK;West Ham;36-168;1985;6.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
114;Fabinho\Fabinho;br BRA;MF;Liverpool;27-345;1993;4.3;1;7;2;28.6;1.62;0.46;0.14;0.50;17.9;0;0;0;0.4;0.4;0.06;+0.6;+0.6;Matches
115;Kiko Femenía\Kiko-Femenia;es ESP;DF;Watford;30-243;1991;2.4;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
116;Bruno Fernandes\Bruno-Fernandes;pt POR;MF;Manchester Utd;27-025;1994;6.9;4;23;7;30.4;3.32;1.01;0.17;0.57;23.7;3;0;1;2.3;1.6;0.07;+1.7;+2.4;Matches
117;Federico Fernández\Federico-Fernandez;ar ARG;DF;Newcastle Utd;32-224;1989;4.9;0;5;1;20.0;1.03;0.21;0.00;0.00;9.2;0;0;0;0.4;0.4;0.08;-0.4;-0.4;Matches
118;Fernandinho\Fernandinho;br BRA;MF;Manchester City;36-152;1985;1.8;0;5;0;0.0;2.73;0.00;0.00;;20.2;0;0;0;0.5;0.5;0.09;-0.5;-0.5;Matches
119;Roberto Firmino\Roberto-Firmino;br BRA;FW;Liverpool;30-001;1991;1.2;1;2;2;100.0;1.71;1.71;0.50;0.50;13.5;0;0;0;0.8;0.8;0.38;+0.2;+0.2;Matches
120;Junior Firpo\Junior-Firpo;es ESP;DF;Leeds United;25-042;1996;5.2;0;3;0;0.0;0.58;0.00;0.00;;17.2;0;0;0;0.2;0.2;0.06;-0.2;-0.2;Matches
121;Phil Foden\Phil-Foden;eng ENG;FWMF;Manchester City;21-128;2000;1.2;0;1;1;100.0;0.86;0.86;0.00;0.00;7.6;0;0;0;0.1;0.1;0.10;-0.1;-0.1;Matches
122;Pablo Fornals\Pablo-Fornals;es ESP;MFFW;West Ham;25-223;1996;5.8;2;9;4;44.4;1.55;0.69;0.22;0.50;16.4;0;0;0;1.4;1.4;0.16;+0.6;+0.6;Matches
123;Marcus Forss\Marcus-Forss;fi FIN;FW;Brentford;22-107;1999;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
124;Ben Foster\Ben-Foster;eng ENG;GK;Watford;38-183;1983;3.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
125;Ryan Fraser\Ryan-Fraser;sct SCO;MF;Newcastle Utd;27-221;1994;0.6;0;4;0;0.0;6.21;0.00;0.00;;17.5;0;0;0;0.4;0.4;0.10;-0.4;-0.4;Matches
126;Fred\Fred;br BRA;MF;Manchester Utd;28-212;1993;5.6;1;3;2;66.7;0.54;0.36;0.33;0.50;21.6;0;0;0;0.2;0.2;0.07;+0.8;+0.8;Matches
127;Ryan Fredericks\Ryan-Fredericks;eng ENG;DF;West Ham;28-358;1992;0.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
128;Conor Gallagher\Conor-Gallagher;eng ENG;MF;Crystal Palace;21-239;2000;5.0;2;11;4;36.4;2.20;0.80;0.18;0.50;13.9;1;0;0;1.3;1.3;0.13;+0.7;+0.7;Matches
129;Dwight Gayle\Dwight-Gayle;eng ENG;FW;Newcastle Utd;30-351;1990;0.2;0;1;0;0.0;4.09;0.00;0.00;;9.0;0;0;0;0.0;0.0;0.05;0.0;0.0;Matches
130;David de Gea\David-de-Gea;es ESP;GK;Manchester Utd;30-330;1990;7.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
131;Anwar El Ghazi\Anwar-El-Ghazi;nl NED;FWMF;Aston Villa;26-153;1995;2.7;1;3;0;0.0;1.13;0.00;0.00;;26.7;0;1;1;0.9;0.1;0.03;+0.1;-0.1;Matches
132;Saman Ghoddos\Saman-Ghoddos;ir IRN;MF;Brentford;28-027;1993;1.0;0;2;0;0.0;2.09;0.00;0.00;;20.0;0;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
