"id";"name";"nation";"position";"team";"age";"born";"90s";"Gls";"PK";"PKatt";"Sh";"SoT";"FK";"SoT%";"Sh/90";"SoT/90";"G/Sh";"G/SoT";"xG";"npxG";"npxG/Sh";"G-xG";"np:G-xG";"Matches"
438;Adnan Ugur\Adnan-Ugur;be BEL;MF;Fortuna Sittard;18;2001;3.3;0;0;0;2;0;;0.0;0.61;0.00;0.00;;Matches
439;Lars Unnerstall\Lars-Unnerstall;de GER;GK;PSV Eindhoven;29;1990;13.0;0;0;0;1;0;;0.0;0.08;0.00;0.00;;Matches
440;Etienne Vaessen\Etienne-Vaessen;nl NED;GK;RKC Waalwijk;24;1995;22.5;0;0;0;0;0;;;0.00;0.00;;;Matches
441;Dario Van den Buijs\Dario-Van-den-Buijs;be BEL;DF;Heracles Almelo;23;1995;4.7;0;0;0;4;0;;0.0;0.85;0.00;0.00;;Matches
442;Bruno Varela\Bruno-Varela;pt POR;GK;Ajax;24;1994;1.0;0;0;0;0;0;;;0.00;0.00;;;Matches
443;Keziah Veendorp\Keziah-Veendorp;nl NED;DF;Emmen;22;1997;15.4;1;0;0;8;2;;25.0;0.52;0.13;0.13;0.50;Matches
444;Joey Veerman\Joey-Veerman;nl NED;MF;Heerenveen;20;1998;18.6;4;0;0;38;11;;28.9;2.04;0.59;0.11;0.36;Matches
445;Lars Veldwijk\Lars-Veldwijk;za RSA;FW;Sparta R'dam;27;1991;5.0;4;0;0;23;9;;39.1;4.57;1.79;0.17;0.44;Matches
446;Stefan Velkov\Stefan-Velkov;bg BUL;DF;RKC Waalwijk;22;1996;3.0;0;0;0;1;0;;0.0;0.33;0.00;0.00;;Matches
447;Joël Veltman\Joel-Veltman;nl NED;DF;Ajax;27;1992;18.3;0;0;0;16;3;;18.8;0.87;0.16;0.00;0.00;Matches
448;Nick Venema\Nick-Venema;nl NED;FW;Utrecht;20;1999;1.2;1;0;0;2;2;;100.0;1.68;1.68;0.50;0.50;Matches
449;Dylan Vente\Dylan-Vente;nl NED;FW;RKC Waalwijk;20;1999;10.5;0;0;0;21;7;;33.3;1.99;0.66;0.00;0.00;Matches
450;Dylan Vente\Dylan-Vente;nl NED;FW;Feyenoord;20;1999;0.7;0;0;0;1;0;;0.0;1.41;0.00;0.00;;Matches
451;Calvin Verdonk\Calvin-Verdonk;nl NED;DF;Twente;22;1997;20.7;1;0;0;10;4;;40.0;0.48;0.19;0.10;0.25;Matches
452;Paul Verhaegh\Paul-Verhaegh;nl NED;DF;Twente;35;1983;4.3;0;0;0;0;0;;;0.00;0.00;;;Matches
453;Kenneth Vermeer\Kenneth-Vermeer;nl NED;GK;Feyenoord;33;1986;16.0;0;0;0;0;0;;;0.00;0.00;;;Matches
454;Kevin Vermeulen\Kevin-Vermeulen;nl NED;MF;RKC Waalwijk;28;1990;1.0;1;0;0;3;2;;66.7;2.93;1.96;0.33;0.50;Matches
455;Nick Viergever\Nick-Viergever;nl NED;DF;PSV Eindhoven;29;1989;21.7;0;0;0;7;2;;28.6;0.32;0.09;0.00;0.00;Matches
456;Ron Vlaar\Ron-Vlaar;nl NED;DF;AZ Alkmaar;34;1985;8.7;2;0;0;5;3;;60.0;0.58;0.35;0.40;0.67;Matches
457;Robbert de Vos\Robbert-de-Vos;nl NED;MF;Emmen;23;1996;4.1;1;0;0;4;2;;50.0;0.97;0.49;0.25;0.50;Matches
458;Bart Vriends\Bart-Vriends;nl NED;DF;Sparta R'dam;28;1991;24.9;2;0;0;12;7;;58.3;0.48;0.28;0.17;0.29;Matches
459;Patrick Vroegh\Patrick-Vroegh;nl NED;MF;Vitesse;19;1999;2.4;0;0;0;1;0;;0.0;0.42;0.00;0.00;;Matches
460;Marious Vrousai\Marious-Vrousai;gr GRE;MFFW;Willem II;21;1998;10.4;2;0;0;25;7;;28.0;2.41;0.67;0.08;0.29;Matches
461;Haris Vučkić\Haris-Vuckic;si SVN;FW;Twente;26;1992;21.8;11;1;1;34;16;;47.1;1.56;0.73;0.29;0.63;Matches
462;Django Warmerdam\Django-Warmerdam;nl NED;DFMF;Groningen;23;1995;18.1;1;0;0;11;2;;18.2;0.61;0.11;0.09;0.50;Matches
463;Ingo van Weert\Ingo-van-Weert;nl NED;DF;RKC Waalwijk;25;1994;2.3;1;0;0;2;1;;50.0;0.86;0.43;0.50;1.00;Matches
464;Timon Wellenreuther\Timon-Wellenreuther;de GER;GK;Willem II;23;1995;24.0;0;0;0;0;0;;;0.00;0.00;;;Matches
465;Sai van Wermeskerken\Sai-van-Wermeskerken;jp JPN;DF;Zwolle;25;1994;14.2;0;0;0;4;1;;25.0;0.28;0.07;0.00;0.00;Matches
466;Jarno Westerman\Jarno-Westerman;nl NED;FW;Zwolle;17;2002;1.0;0;0;0;0;0;;;0.00;0.00;;;Matches
467;Owen Wijndal\Owen-Wijndal;nl NED;DF;AZ Alkmaar;19;1999;22.4;0;0;0;27;9;;33.3;1.20;0.40;0.00;0.00;Matches
468;Dani de Wit\Dani-de-Wit;nl NED;MF;AZ Alkmaar;21;1998;16.0;3;0;0;24;12;;50.0;1.50;0.75;0.13;0.25;Matches
469;Michael Woud\Michael-Woud;nz NZL;GK;Willem II;20;1999;1.0;0;0;0;0;0;;;0.00;0.00;;;Matches
470;Lucas Woudenberg\Lucas-Woudenberg;nl NED;DF;Heerenveen;25;1994;10.8;0;0;0;0;0;;;0.00;0.00;;;Matches
471;Haji Wright\Haji-Wright;us USA;FW;VVV-Venlo;21;1998;14.8;0;0;1;28;6;;21.4;1.89;0.41;0.00;0.00;Matches
472;Stijn Wuytens\Stijn-Wuytens;be BEL;DF;AZ Alkmaar;29;1989;20.0;0;0;0;7;0;;0.0;0.35;0.00;0.00;;Matches
473;John Yeboah\John-Yeboah;de GER;FWMF;VVV-Venlo;19;2000;10.2;1;0;0;18;6;;33.3;1.76;0.59;0.06;0.17;Matches
474;Deyovaisio Zeefuik\Deyovaisio-Zeefuik;nl NED;DF;Groningen;21;1998;24.5;0;0;0;7;3;;42.9;0.29;0.12;0.00;0.00;Matches
475;Agim Zeka\Agim-Zeka;al ALB;FW;Fortuna Sittard;20;1998;0.9;0;0;0;2;0;;0.0;2.28;0.00;0.00;;Matches
476;Rafik Zekhnini\Rafik-Zekhnini;no NOR;FW;Twente;21;1998;7.7;1;0;0;16;8;;50.0;2.09;1.04;0.06;0.13;Matches
477;Michael Zetterer\Michael-Zetterer;de GER;GK;Zwolle;24;1995;13.0;0;0;0;0;0;;;0.00;0.00;;;Matches
478;Hakim Ziyech\Hakim-Ziyech;ma MAR;MFFW;Ajax;26;1993;17.2;6;0;0;89;31;;34.8;5.17;1.80;0.07;0.19;Matches
479;Jeroen Zoet\Jeroen-Zoet;nl NED;GK;PSV Eindhoven;28;1991;11.0;0;0;0;0;0;;;0.00;0.00;;;Matches
480;Jeroen Zoet\Jeroen-Zoet;nl NED;GK;Utrecht;28;1991;6.0;0;0;0;0;0;;;0.00;0.00;;;Matches
481;Rick Zuijderwijk\Rick-Zuijderwijk;nl NED;MF;Willem II;18;2001;0.2;0;0;0;0;0;;;0.00;0.00;;;Matches
482;Robert Zwinkels\Robert-Zwinkels;nl NED;GK;ADO Den Haag;36;1983;5.0;0;0;0;0;0;;;0.00;0.00;;;Matches
