Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
250;Håvard Nielsen\Havard-Nielsen;no NOR;MFFW;Greuther Fürth;28-044;1993;2;135;68;75.0;1.5;2;68;0;0;;0;0.50;1;4;-3;-2.00;0.00;2.2;2.5;-0.3;-0.21;+2.13;Matches
251;Joakim Nilsson\Joakim-Nilsson;se SWE;DF;Arminia;27-203;1994;2;166;83;92.2;1.8;2;83;1;0;;0;1.00;1;1;0;0.00;0.00;1.4;3.4;-2.0;-1.08;+0.82;Matches
252;Christopher Nkunku\Christopher-Nkunku;fr FRA;FW;RB Leipzig;23-287;1997;2;144;72;80.0;1.6;2;72;0;0;;0;1.50;4;1;+3;+1.87;+1.87;3.7;2.2;+1.5;+0.93;-0.44;Matches
253;Lukas Nmecha\Lukas-Nmecha;de GER;MF;Wolfsburg;22-257;1998;1;21;21;11.7;0.2;0;;0;1;21;0;3.00;2;0;+2;+8.57;+8.57;0.8;0.3;+0.5;+2.21;+1.07;Matches
254;Connor Noß\Connor-Noss;ie IRL;MF;M'Gladbach;20-239;2001;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
255;Soma Novothny\Soma-Novothny;hu HUN;FW;Bochum;27-073;1994;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
256;Kasim Nuhu\Kasim-Nuhu;gh GHA;DF;Hoffenheim;26-067;1995;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
257;Hans Nunoo Sarpei\Hans-Nunoo-Sarpei;gh GHA;MF;Greuther Fürth;23-006;1998;2;103;52;57.2;1.1;1;70;0;1;33;0;0.50;2;3;-1;-0.87;+2.63;2.3;2.6;-0.2;-0.20;+1.26;Matches
258;Masaya Okugawa\Masaya-Okugawa;jp JPN;MF;Arminia;25-136;1996;2;155;78;86.1;1.7;2;78;0;0;;0;1.00;1;1;0;0.00;0.00;1.3;3.2;-1.9;-1.08;+0.44;Matches
259;Willi Orban\Willi-Orban;hu HUN;DF;RB Leipzig;28-298;1992;2;165;83;91.7;1.8;2;83;1;0;;0;1.50;4;1;+3;+1.64;+1.64;4.2;2.1;+2.2;+1.19;+2.07;Matches
260;Stefan Ortega\Stefan-Ortega;de GER;GK;Arminia;28-295;1992;2;180;90;100.0;2.0;2;90;2;0;;0;1.00;1;1;0;0.00;;1.5;3.8;-2.3;-1.14;;Matches
