Rk;Player;Nation;Pos;Squad;Age;Born;90s;Total-Cmp;Total-Att;Total-Cmp%;Total-TotDist;Total-PrgDist;Short-Cmp;Short-Att;Short-Cmp%;Medium-Cmp;Medium-Att;Medium-Cmp%;Long-Cmp;Long-Att;Long-Cmp%;Ast;xA;A-xA;KP;1/3;PPA;CrsPA;Prog;Matches;
284;Djibril Sow\Djibril-Sow;ch SUI;MF;Eint Frankfurt;24-203;1997;2.0;85;97;87.6;1805;471;31;36;86.1;37;40;92.5;16;16;100.0;0;0.1;-0.1;2;11;2;0;13;Matches
285;Jerry St. Juste\Jerry-St-Juste;nl NED;DF;Mainz 05;24-313;1996;0.5;31;42;73.8;594;207;12;16;75.0;14;16;87.5;4;8;50.0;0;0.0;0.0;0;3;0;0;2;Matches
286;Kostas Stafylidis\Kostas-Stafylidis;gr GRE;MF;Bochum;27-269;1993;0.2;2;4;50.0;26;0;1;2;50.0;1;1;100.0;0;1;0.0;0;0.0;0.0;0;0;0;0;0;Matches
287;Josip Stanišić\Josip-Stanisic;de GER;DF;Bayern Munich;21-148;2000;1.4;88;110;80.0;1540;456;36;39;92.3;42;49;85.7;9;18;50.0;0;0.0;0.0;1;3;1;1;5;Matches
288;Niklas Stark\Niklas-Stark;de GER;DF;Hertha BSC;26-136;1995;2.0;61;71;85.9;1309;393;17;17;100.0;35;39;89.7;9;15;60.0;0;0.0;0.0;0;1;0;0;5;Matches
289;Renato Steffen\Renato-Steffen;ch SUI;FWMF;Wolfsburg;29-298;1991;1.5;58;70;82.9;1061;211;31;33;93.9;18;23;78.3;9;11;81.8;0;0.5;-0.5;3;2;1;0;7;Matches
290;Pascal Stenzel\Pascal-Stenzel;de GER;DF;Stuttgart;25-161;1996;0.1;3;5;60.0;100;67;1;1;100.0;1;3;33.3;1;1;100.0;0;0.0;0.0;0;0;0;0;0;Matches
291;Angelo Stiller\Angelo-Stiller;de GER;MF;Hoffenheim;20-146;2001;2.5;96;120;80.0;1790;478;36;42;85.7;48;55;87.3;12;21;57.1;1;0.2;+0.8;2;6;1;0;11;Matches
292;Lars Stindl\Lars-Stindl;de GER;MFFW;M'Gladbach;33-002;1988;2.0;68;84;81.0;947;177;41;47;87.2;18;23;78.3;4;8;50.0;1;0.4;+0.6;2;2;3;0;8;Matches
293;Kevin Stöger\Kevin-Stoger;at AUT;MF;Mainz 05;28-001;1993;0.3;13;20;65.0;220;99;7;10;70.0;5;7;71.4;1;3;33.3;0;0.0;0.0;1;2;1;0;3;Matches
294;Niklas Süle\Niklas-Sule;de GER;DF;Bayern Munich;25-359;1995;2.0;134;146;91.8;2820;847;39;42;92.9;76;79;96.2;18;22;81.8;0;0.2;-0.2;1;7;0;0;8;Matches
295;Ádám Szalai\Adam-Szalai;hu HUN;FW;Mainz 05;33-262;1987;0.3;1;5;20.0;21;0;0;1;0.0;1;3;33.3;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
296;Dominik Szoboszlai\Dominik-Szoboszlai;hu HUN;FWDF;RB Leipzig;20-307;2000;1.1;54;69;78.3;1084;329;21;25;84.0;18;22;81.8;12;18;66.7;0;0.6;-0.6;5;2;6;3;5;Matches
297;Jonathan Tah\Jonathan-Tah;de GER;DF;Leverkusen;25-198;1996;2.0;124;137;90.5;2748;668;26;28;92.9;70;75;93.3;27;32;84.4;0;0.0;0.0;1;4;0;0;3;Matches
298;Niklas Tauer\Niklas-Tauer;de GER;MF;Mainz 05;20-192;2001;1.4;26;39;66.7;527;118;8;11;72.7;13;16;81.3;5;10;50.0;0;0.0;0.0;0;1;0;0;4;Matches
299;Robert Tesche\Robert-Tesche;de GER;MF;Bochum;34-093;1987;0.0;1;1;100.0;11;0;1;1;100.0;0;0;;0;0;;0;0.0;0.0;0;0;0;0;0;Matches
300;Cedric Teuchert\Cedric-Teuchert;de GER;FWMF;Union Berlin;24-226;1997;0.3;3;3;100.0;45;15;1;1;100.0;2;2;100.0;0;0;;0;0.0;0.0;1;0;0;0;0;Matches
301;Jan Thielmann\Jan-Thielmann;de GER;MF;Köln;19-094;2002;2.0;53;79;67.1;1027;399;19;24;79.2;21;27;77.8;10;15;66.7;1;0.4;+0.6;4;3;4;3;10;Matches
