Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
292;Reinildo Mandava\Reinildo-Mandava;mz MOZ;DF;Lille;27-255;1994;6.7;17;12;12;4;1;10;18;55.6;8;67;26;38.8;43;18;6;16;0;0;16;9;26;27;1;Matches
293;Thomas Mangani\Thomas-Mangani;fr FRA;MF;Angers;34-157;1987;6.2;18;11;7;11;0;8;23;34.8;15;135;39;28.9;46;72;17;12;3;0;9;11;29;7;0;Matches
294;Ricardo Mangas\Ricardo-Mangas;pt POR;DF;Bordeaux;23-198;1998;7.0;9;6;7;2;0;5;11;45.5;6;84;31;36.9;49;29;6;5;0;0;5;10;19;16;0;Matches
295;Myziane Maolida\Myziane-Maolida;fr FRA;MFFW;Nice;22-231;1999;0.4;1;1;1;0;0;0;0;;0;6;3;50.0;4;2;0;1;0;0;1;0;1;0;0;Matches
296;Sekou Mara\Sekou-Mara;fr FRA;FW;Bordeaux;19-065;2002;3.0;3;2;1;1;1;0;3;0.0;3;58;15;25.9;3;33;22;1;0;0;1;0;3;0;0;Matches
297;Marcelo\Marcelo;br BRA;DF;Lyon;34-136;1987;2.0;4;3;0;4;0;4;5;80.0;1;16;9;56.3;7;9;0;4;2;1;2;4;8;12;0;Matches
298;Guillermo Maripán\Guillermo-Maripan;cl CHI;DF;Monaco;27-150;1994;2.6;3;2;2;1;0;2;4;50.0;2;19;4;21.1;13;6;0;3;3;0;0;4;7;18;0;Matches
299;Marquinhos\Marquinhos;br BRA;DF;Paris S-G;27-142;1994;5.0;4;2;1;3;0;0;1;0.0;1;34;11;32.4;12;16;6;9;6;0;3;9;13;21;0;Matches
300;Jonas Martin\Jonas-Martin;fr FRA;MF;Rennes;31-177;1990;1.6;7;4;3;4;0;4;5;80.0;1;28;7;25.0;3;23;2;4;0;0;4;1;8;4;0;Matches
301;Gelson Martins\Gelson-Martins;pt POR;FWMF;Monaco;26-145;1995;4.9;9;7;1;8;0;4;11;36.4;7;89;29;32.6;14;44;31;5;0;0;5;7;16;1;0;Matches
302;Pape Matar Sarr\Pape-Matar-Sarr;sn SEN;MFFW;Metz;19-019;2002;7.7;19;12;9;7;3;5;10;50.0;5;134;44;32.8;39;65;30;11;0;0;11;11;30;2;0;Matches
303;Eliot Matazo\Eliot-Matazo;be BEL;MF;Monaco;19-230;2002;1.1;1;1;0;1;0;0;0;;0;14;2;14.3;5;5;4;3;0;0;3;3;4;0;0;Matches
304;Chrislain Matsima\Chrislain-Matsima;fr FRA;DF;Monaco;19-141;2002;0.7;2;1;0;2;0;0;4;0.0;4;12;4;33.3;9;3;0;1;1;0;0;2;4;3;0;Matches
305;Azor Matusiwa\Azor-Matusiwa;nl NED;MF;Reims;23-158;1998;4.5;18;10;8;10;0;7;13;53.8;6;71;26;36.6;25;36;10;9;1;0;8;10;28;6;0;Matches
306;Stephy Mavididi\Stephy-Mavididi;eng ENG;FW;Montpellier;23-125;1998;6.9;6;1;2;2;2;3;8;37.5;5;105;24;22.9;15;46;44;4;0;0;4;7;13;1;0;Matches
307;Kylian Mbappé\Kylian-Mbappe;fr FRA;FW;Paris S-G;22-287;1998;7.7;4;3;0;2;2;1;2;50.0;1;60;17;28.3;6;15;39;2;0;0;2;3;7;6;0;Matches
308;Nathanael Mbuku\Nathanael-Mbuku;fr FRA;FWMF;Reims;19-201;2002;3.6;1;0;1;0;0;1;1;100.0;0;39;10;25.6;9;13;17;3;0;0;3;6;7;1;0;Matches
309;Facundo Medina\Facundo-Medina;ar ARG;DF;Lens;22-128;1999;7.8;20;12;12;6;2;12;16;75.0;4;96;34;35.4;29;56;11;14;2;0;12;15;35;29;0;Matches
310;Farid El Melali\Farid-El-Melali;dz ALG;FW;Angers;24-082;1997;0.2;0;0;0;0;0;0;0;;0;6;1;16.7;2;3;1;1;0;0;1;0;0;0;0;Matches
311;Birger Meling\Birger-Meling;no NOR;DF;Rennes;26-290;1994;6.9;20;13;12;5;3;9;17;52.9;8;101;39;38.6;48;27;26;11;1;0;10;12;32;17;0;Matches
312;Houboulang Mendes\Houboulang-Mendes;fr FRA;DF;Lorient;23-152;1998;6.9;12;7;7;4;1;6;13;46.2;7;87;33;37.9;52;29;6;16;10;0;6;19;31;44;1;Matches
313;Nuno Mendes\Nuno-Mendes;pt POR;DF;Paris S-G;19-106;2002;1.9;2;1;1;1;0;2;4;50.0;2;27;9;33.3;6;17;4;6;0;0;6;6;8;2;0;Matches
314;Thiago Mendes\Thiago-Mendes;br BRA;MF;Lyon;29-202;1992;2.4;7;3;4;2;1;1;2;50.0;1;42;11;26.2;12;25;5;4;1;0;3;12;19;3;0;Matches
315;Arial Mendy\Arial-Mendy;sn SEN;DF;Clermont Foot;26-330;1994;2.3;2;2;2;0;0;2;4;50.0;2;17;4;23.5;9;6;2;5;1;0;4;3;5;0;0;Matches
