Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
324;Florent Mollet\Florent-Mollet;fr FRA;MF;Montpellier;29-282;1991;3;164;55;60.7;1.8;2;82;1;1;1;0;1.33;5;5;0;0.00;-0.85;2.2;3.4;-1.2;-0.64;-2.07;Matches
325;Thomas Monconduit\Thomas-Monconduit;fr FRA;MF;Lorient;30-199;1991;3;116;39;43.0;1.3;1;67;0;2;25;0;1.33;1;1;0;0.00;+0.58;1.6;1.7;-0.1;-0.04;+1.71;Matches
326;Jérémy Morel\Jeremy-Morel;mg MAD;DF;Lorient;37-148;1984;2;180;90;66.7;2.0;2;90;2;0;;0;2.00;2;1;+1;+0.50;+2.50;2.0;3.0;-0.9;-0.47;+1.63;Matches
327;Harold Moukoudi\Harold-Moukoudi;cm CMR;DF;Saint-Étienne;23-274;1997;3;270;90;100.0;3.0;3;90;3;0;;0;1.00;4;4;0;0.00;;3.8;4.3;-0.5;-0.17;;Matches
328;Jessy Moulin\Jessy-Moulin;fr FRA;GK;Troyes;35-227;1986;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
329;Steve Mounié\Steve-Mounie;bj BEN;FW;Brest;26-333;1994;3;270;90;100.0;3.0;3;90;3;0;;0;0.67;4;6;-2;-0.67;;3.5;3.6;-0.1;-0.05;;Matches
330;Samuel Moutoussamy\Samuel-Moutoussamy;cd COD;MF;Nantes;25-016;1996;3;136;45;37.8;1.5;1;90;1;2;23;1;0.33;1;1;0;0.00;0.00;1.0;2.7;-1.7;-1.14;-0.91;Matches
331;Marshall Munetsi\Marshall-Munetsi;zw ZIM;MF;Reims;25-067;1996;3;216;72;80.0;2.4;2;90;2;1;36;0;1.00;2;1;+1;+0.42;+2.08;2.7;1.9;+0.9;+0.37;+1.24;Matches
332;Kévin N'Doram\Kevin-NDoram;fr FRA;MF;Metz;25-218;1996;2;119;60;44.1;1.3;2;60;1;0;;0;0.50;3;4;-1;-0.76;-0.16;0.7;1.9;-1.2;-0.92;-0.54;Matches
333;Vital N'Simba\Vital-NSimba;cd COD;DF;Clermont Foot;28-051;1993;3;128;43;47.4;1.4;2;58;1;1;12;0;2.33;4;0;+4;+2.81;+2.81;4.0;1.7;+2.3;+1.62;+1.97;Matches
334;Mickael Nade\Mickael-Nade;fr FRA;DF;Saint-Étienne;22-177;1999;1;89;89;33.0;1.0;1;89;0;0;;2;1.00;1;1;0;0.00;0.00;2.1;1.3;+0.9;+0.89;+1.59;Matches
335;Bilal Nadir\Bilal-Nadir;fr FRA;MF;Marseille;17-273;2003;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
336;Paul Nardi\Paul-Nardi;fr FRA;GK;Lorient;27-102;1994;3;270;90;100.0;3.0;3;90;3;0;;0;1.33;3;4;-1;-0.33;;2.8;5.8;-3.0;-1.02;;Matches
337;Keylor Navas\Keylor-Navas;cr CRC;GK;Paris S-G;34-256;1986;3;270;90;100.0;3.0;3;90;3;0;;0;3.00;10;5;+5;+1.67;;5.1;2.6;+2.5;+0.83;;Matches
338;Papa Ndiaga Yade\Papa-Ndiaga-Yade;sn SEN;FWDF;Metz;21-235;2000;2;23;12;8.5;0.3;0;;0;2;12;0;0.50;0;0;0;0.00;+0.73;0.0;0.1;0.0;-0.11;+0.55;Matches
339;Dan Ndoye\Dan-Ndoye;ch SUI;FWMF;Nice;20-307;2000;2;115;58;46.0;1.3;1;90;1;1;25;1;2.00;0;0;0;0.00;-3.33;0.9;0.7;+0.1;+0.11;-1.00;Matches
340;Yvan Neyou\Yvan-Neyou;cm CMR;MF;Saint-Étienne;24-237;1997;2;157;79;58.1;1.7;2;79;0;0;;0;1.00;2;3;-1;-0.57;-1.37;1.5;2.4;-0.9;-0.52;-0.84;Matches
341;Simon Ngapandouetnbu\Simon-Ngapandouetnbu;fr FRA;GK;Marseille;18-138;2003;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
342;Sikou Niakaté\Sikou-Niakate;fr FRA;DF;Metz;22-049;1999;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
343;Ibrahima Niane\Ibrahima-Niane;sn SEN;FW;Metz;22-170;1999;3;250;83;92.6;2.8;3;83;2;0;;0;0.67;4;4;0;0.00;+9.00;2.2;4.0;-1.7;-0.62;-0.07;Matches
344;Cheikh Niasse\Cheikh-Niasse;sn SEN;MF;Lille;21-221;2000;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
345;Casimir Ninga\Casimir-Ninga;td CHA;FW;Angers;28-103;1993;3;25;8;9.3;0.3;0;;0;3;8;0;2.33;0;0;0;0.00;-1.84;0.0;0.1;-0.1;-0.23;-0.64;Matches
346;Arnaud Nordin\Arnaud-Nordin;fr FRA;MFFW;Saint-Étienne;23-072;1998;3;105;35;38.9;1.2;0;;0;3;35;0;1.00;3;1;+2;+1.71;+2.81;2.2;1.3;+0.8;+0.72;+1.46;Matches
347;Gael Nsombi\Gael-Nsombi;fr FRA;FW;Lyon;18-215;2003;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
348;Alexander Nübel\Alexander-Nubel;de GER;GK;Monaco;24-332;1996;3;270;90;100.0;3.0;3;90;3;0;;0;0.33;1;4;-3;-1.00;;3.3;1.8;+1.5;+0.49;;Matches
349;Florent Ogier\Florent-Ogier;fr FRA;DF;Clermont Foot;32-160;1989;3;270;90;100.0;3.0;3;90;3;0;;0;2.33;7;3;+4;+1.33;;6.8;5.1;+1.8;+0.58;;Matches
350;Warmed Omari\Warmed-Omari;fr FRA;MF;Rennes;21-127;2000;1;1;1;0.4;0.0;0;;0;1;1;2;1.00;0;0;0;0.00;-0.33;0.0;0.0;0.0;0.00;+0.52;Matches
351;Amadou Onana\Amadou-Onana;be BEL;MF;Lille;20-012;2001;1;26;26;9.6;0.3;0;;0;1;26;2;0.00;0;0;0;0.00;+1.48;0.5;0.1;+0.4;+1.54;+1.60;Matches
352;Jean Onana\Jean-Onana;cm CMR;MF;Lille;21-232;2000;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
353;Otávio\Otavio;br BRA;MF;Bordeaux;27-116;1994;3;225;75;83.3;2.5;2;90;2;1;45;0;0.67;3;5;-2;-0.80;-0.80;1.7;4.1;-2.4;-0.96;+0.97;Matches
354;Aboubacar Ouattara\Aboubacar-Ouattara;bf BFA;FW;Lorient;19-198;2002;1;1;1;0.4;0.0;0;;0;1;1;1;1.00;0;0;0;0.00;+0.33;0.0;0.0;0.0;0.00;+1.02;Matches
