Rk;Player;Nation;Pos;Squad;Age;Born;90s;Total-Cmp;Total-Att;Total-Cmp%;Total-TotDist;Total-PrgDist;Short-Cmp;Short-Att;Short-Cmp%;Medium-Cmp;Medium-Att;Medium-Cmp%;Long-Cmp;Long-Att;Long-Cmp%;Ast;xA;A-xA;KP;1/3;PPA;CrsPA;Prog;Matches;
24;Loïc Bade\Loic-Bade;fr FRA;DFMF;Rennes;21-175;2000;4.4;263;278;94.6;6167;1601;57;58;98.3;147;152;96.7;59;68;86.8;0;0.1;-0.1;1;11;1;1;13;Matches
25;Benoît Badiashile\Benoit-Badiashile;fr FRA;DF;Monaco;20-191;2001;4.9;378;420;90.0;7805;2437;103;109;94.5;224;237;94.5;49;71;69.0;0;0.0;0.0;0;39;1;0;32;Matches
26;Youssouph Badji\Youssouph-Badji;sn SEN;FW;Brest;19-287;2001;1.4;17;26;65.4;191;33;12;16;75.0;4;8;50.0;0;0;;0;0.1;-0.1;1;2;0;0;0;Matches
27;Stéphane Bahoken\Stephane-Bahoken;cm CMR;FW;Angers;29-128;1992;2.0;25;27;92.6;341;41;15;16;93.8;7;8;87.5;2;2;100.0;0;0.0;0.0;1;0;1;1;0;Matches
28;Dénys Bain\Denys-Bain;fr FRA;DF;Brest;28-093;1993;1.0;25;26;96.2;560;205;3;4;75.0;18;18;100.0;4;4;100.0;0;0.0;0.0;0;0;0;0;1;Matches
29;Stefan Bajic\Stefan-Bajic;fr FRA;GK;Saint-Étienne;19-284;2001;1.6;28;48;58.3;831;613;9;9;100.0;10;10;100.0;9;29;31.0;0;0.0;0.0;0;0;0;0;0;Matches
30;Leonardo Balerdi\Leonardo-Balerdi;ar ARG;DF;Marseille;22-250;1999;6.0;440;480;91.7;9105;2412;148;154;96.1;222;231;96.1;68;88;77.3;0;0.0;0.0;1;22;0;0;11;Matches
31;Jonathan Bamba\Jonathan-Bamba;fr FRA;MF;Lille;25-191;1996;2.8;118;145;81.4;2111;599;64;75;85.3;37;41;90.2;15;20;75.0;0;0.6;-0.6;6;9;2;0;12;Matches
32;Simon Banza\Simon-Banza;fr FRA;FW;Lens;25-051;1996;1.4;20;29;69.0;369;77;11;16;68.8;6;7;85.7;2;4;50.0;1;0.6;+0.4;2;2;0;0;1;Matches
33;Melvin Bard\Melvin-Bard;fr FRA;DF;Nice;20-331;2000;7.1;375;450;83.3;6666;2662;167;176;94.9;164;193;85.0;39;68;57.4;1;1.0;0.0;6;28;5;1;35;Matches
34;Toma Bašić\Toma-Basic;hr CRO;MF;Bordeaux;24-312;1996;2.3;74;101;73.3;1460;379;29;32;90.6;33;38;86.8;11;28;39.3;1;0.6;+0.4;5;9;1;1;5;Matches
35;Amine Bassi\Amine-Bassi;fr FRA;MF;Metz;23-310;1997;0.7;19;27;70.4;309;116;10;12;83.3;8;9;88.9;1;6;16.7;0;0.1;-0.1;2;1;0;0;1;Matches
36;Mohamed Bayo\Mohamed-Bayo;gn GUI;FW;Clermont Foot;23-121;1998;6.1;97;131;74.0;1532;207;52;65;80.0;33;46;71.7;9;9;100.0;2;1.2;+0.8;7;9;2;0;9;Matches
37;Haris Belkebla\Haris-Belkebla;dz ALG;MF;Brest;27-248;1994;4.6;127;157;80.9;2273;338;53;61;86.9;57;66;86.4;14;21;66.7;0;0.0;0.0;0;4;0;0;6;Matches
38;Jean-Ricner Bellegarde\Jean-Ricner-Bellegarde;fr FRA;MF;Strasbourg;23-098;1998;7.8;253;315;80.3;4320;884;125;135;92.6;103;127;81.1;22;41;53.7;0;0.3;-0.3;6;17;5;1;23;Matches
39;Wissam Ben Yedder\Wissam-Ben-Yedder;fr FRA;FW;Monaco;31-052;1990;5.4;103;147;70.1;1582;273;54;71;76.1;35;51;68.6;10;18;55.6;1;0.9;+0.1;3;8;5;0;10;Matches
40;Darío Benedetto\Dario-Benedetto;ar ARG;FWMF;Marseille;31-139;1990;0.6;10;11;90.9;160;35;6;7;85.7;3;3;100.0;1;1;100.0;0;0.0;0.0;1;0;0;0;1;Matches
41;Walter Benítez\Walter-Benitez;ar ARG;GK;Nice;28-198;1993;8.0;133;194;68.6;4126;2795;29;29;100.0;49;50;98.0;54;114;47.4;0;0.0;0.0;0;0;0;0;0;Matches
42;Loris Benito\Loris-Benito;ch SUI;DF;Bordeaux;29-269;1992;0.7;42;53;79.2;836;259;14;18;77.8;20;21;95.2;7;12;58.3;0;0.0;0.0;0;0;0;0;4;Matches
43;Mitchell van Bergen\Mitchell-van-Bergen;nl NED;FW;Reims;22-037;1999;3.9;65;87;74.7;981;244;38;43;88.4;17;21;81.0;9;16;56.3;0;0.1;-0.1;3;0;3;0;5;Matches
44;Valon Berisha\Valon-Berisha;xk KVX;MFFW;Reims;28-238;1993;1.6;55;79;69.6;1060;339;25;32;78.1;18;20;90.0;9;24;37.5;0;0.3;-0.3;4;3;1;1;7;Matches
45;Paul Bernardoni\Paul-Bernardoni;fr FRA;GK;Angers;24-168;1997;8.0;161;194;83.0;4625;2343;28;28;100.0;71;74;95.9;61;91;67.0;0;0.0;0.0;0;0;0;0;0;Matches
46;Dimitry Bertaud\Dimitry-Bertaud;fr FRA;GK;Montpellier;23-119;1998;5.0;122;169;72.2;4015;2810;26;26;100.0;46;46;100.0;50;97;51.5;0;0.0;0.0;0;1;1;0;0;Matches
