Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
362;Yeremi Pino\Yeremi-Pino;es ESP;FWMF;Villarreal;18-348;2002;3.5;6;2;2;0;4;2;4;50.0;2;71;13;18.3;19;26;26;13;2;0;11;2;8;3;0;Matches
363;Gerard Piqué\Gerard-Pique;es ESP;DF;Barcelona;34-243;1987;4.5;3;2;2;1;0;2;4;50.0;2;28;9;32.1;14;14;0;3;0;0;3;4;7;31;0;Matches
364;Pere Pons\Pere-Pons;es ESP;MF;Alavés;28-225;1993;1.9;7;7;3;4;0;1;3;33.3;2;42;18;42.9;13;19;10;2;0;0;2;2;9;2;1;Matches
365;Portu\Portu;es ESP;MFFW;Real Sociedad;29-135;1992;3.6;2;1;0;0;2;0;2;0.0;2;79;16;20.3;11;26;42;3;0;0;3;4;6;0;0;Matches
366;Sergio Postigo\Sergio-Postigo;es ESP;DF;Levante;32-333;1988;2.1;4;3;3;0;1;1;2;50.0;1;20;8;40.0;8;10;2;2;1;0;1;6;10;14;0;Matches
367;Darío Poveda\Dario-Poveda;es ESP;MFFW;Getafe;24-204;1997;0.4;0;0;0;0;0;0;0;;0;6;0;0.0;0;2;4;1;0;0;1;0;0;0;0;Matches
368;Abdón Prats\Abdon-Prats;es ESP;FW;Mallorca;28-300;1992;1.6;1;1;0;0;1;0;1;0.0;1;11;5;45.5;0;2;9;0;0;0;0;0;1;0;0;Matches
369;Javi Puado\Javi-Puado;es ESP;MF;Espanyol;23-131;1998;2.1;5;2;3;2;0;2;4;50.0;2;22;9;40.9;10;5;7;0;0;0;0;0;5;2;0;Matches
370;Antonio Puertas\Antonio-Puertas;es ESP;FWMF;Granada;29-224;1992;4.3;5;4;2;3;0;4;9;44.4;5;65;17;26.2;16;32;17;3;1;0;2;2;7;2;0;Matches
371;Riqui Puig\Riqui-Puig;es ESP;MF;Barcelona;22-051;1999;0.8;0;0;0;0;0;0;2;0.0;2;11;1;9.1;0;9;2;0;0;0;0;0;0;0;0;Matches
