Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
41;Enis Bardhi\Enis-Bardhi;mk MKD;FWMF;Levante;26-057;1995;2;41;21;22.8;0.5;0;;0;2;21;0;1.00;1;2;-1;-2.20;-2.84;1.4;0.8;+0.6;+1.33;+0.86;Matches
42;Keidi Bare\Keidi-Bare;al ALB;MF;Espanyol;24-000;1997;2;45;23;16.7;0.5;0;;0;2;23;1;1.00;0;0;0;0.00;+0.40;1.1;0.7;+0.4;+0.77;+0.68;Matches
43;Kike Barja\Kike-Barja;es ESP;MF;Osasuna;24-149;1997;2;127;64;70.6;1.4;2;64;0;0;;0;1.00;0;0;0;0.00;0.00;2.1;0.5;+1.6;+1.15;+0.09;Matches
44;Antonio Barragán\Antonio-Barragan;es ESP;DFMF;Elche;34-077;1987;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
45;Ander Barrenetxea\Ander-Barrenetxea;es ESP;MFFW;Real Sociedad;19-244;2001;2;125;63;69.4;1.4;1;80;0;1;45;0;1.50;3;2;+1;+0.72;+3.99;2.3;2.0;+0.3;+0.22;+1.20;Matches
46;Álvaro Bastida\Alvaro-Bastida;es ESP;MF;Cádiz;17-108;2004;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
47;Rodrigo Battaglia\Rodrigo-Battaglia;ar ARG;MFFW;Mallorca;30-047;1991;2;32;16;11.9;0.4;0;;0;2;16;1;3.00;1;0;+1;+2.81;+2.43;0.5;0.1;+0.4;+1.06;+1.08;Matches
48;Jon Bautista\Jon-Bautista;es ESP;FWMF;Real Sociedad;26-056;1995;1;45;45;25.0;0.5;0;;0;1;45;1;0.00;2;2;0;0.00;+0.67;0.8;1.6;-0.8;-1.69;-2.06;Matches
49;Bebé\Bebe;pt POR;FW;Rayo Vallecano;31-047;1990;2;37;19;20.6;0.4;0;;0;2;19;0;0.00;0;1;-1;-2.43;-0.54;0.3;2.1;-1.9;-4.52;-2.70;Matches
50;Fran Beltrán\Fran-Beltran;es ESP;MF;Celta Vigo;22-206;1999;2;38;19;21.1;0.4;0;;0;2;19;0;0.50;0;0;0;0.00;+0.63;1.1;0.7;+0.5;+1.10;+2.15;Matches
51;Darío Benedetto\Dario-Benedetto;ar ARG;FW;Elche;31-103;1990;1;28;28;15.6;0.3;0;;0;1;28;0;0.00;0;0;0;0.00;+0.59;0.1;0.1;0.0;-0.09;+0.41;Matches
52;Karim Benzema\Karim-Benzema;fr FRA;FW;Real Madrid;33-252;1987;2;178;89;98.9;2.0;2;89;1;0;;0;2.00;6;4;+2;+1.01;-43.99;2.5;3.6;-1.1;-0.56;-20.75;Matches
53;Álex Berenguer\Alex-Berenguer;es ESP;MF;Athletic Club;26-055;1995;2;171;86;95.0;1.9;2;86;1;0;;0;1.00;1;1;0;0.00;0.00;2.1;1.9;+0.2;+0.12;-0.40;Matches
54;Pedro Bigas\Pedro-Bigas;es ESP;DF;Elche;30-347;1990;2;175;88;97.2;1.9;2;88;1;0;;0;0.50;0;1;-1;-0.51;-0.51;1.1;1.9;-0.9;-0.45;-0.45;Matches
55;Blanco\Blanco;es ESP;MF;Real Madrid;21-036;2000;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
56;Rubén Blanco\Ruben-Blanco;es ESP;GK;Celta Vigo;26-034;1995;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
57;Yassine Bounou\Yassine-Bounou;ma MAR;GK;Sevilla;30-145;1991;1;90;90;50.0;1.0;1;90;1;0;;0;3.00;1;0;+1;+1.00;-2.00;0.8;0.5;+0.3;+0.29;-2.91;Matches
58;Lucas Boyé\Lucas-Boye;ar ARG;FW;Elche;25-181;1996;2;171;86;95.0;1.9;2;86;1;0;;0;0.50;0;1;-1;-0.53;-0.53;1.1;1.9;-0.9;-0.46;-0.46;Matches
59;Martin Braithwaite\Martin-Braithwaite;dk DEN;FW;Barcelona;30-084;1991;2;151;76;83.9;1.7;2;76;1;0;;0;2.00;4;3;+1;+0.60;-2.51;3.5;2.3;+1.2;+0.69;+0.29;Matches
60;Darko Brašanac\Darko-Brasanac;rs SRB;FWMF;Osasuna;29-197;1992;2;172;86;95.6;1.9;2;86;1;0;;0;1.00;0;0;0;0.00;0.00;2.8;0.8;+2.0;+1.05;-1.63;Matches
61;Claudio Bravo\Claudio-Bravo;cl CHI;GK;Betis;38-137;1983;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
62;Diego Bri\Diego-Bri;es ESP;FW;Elche;18-350;2002;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
63;Yan Brice Eteki\Yan-Brice-Eteki;cm CMR;MF;Granada;24-002;1997;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
64;Ante Budimir\Ante-Budimir;hr CRO;FW;Osasuna;30-037;1991;2;88;44;48.9;1.0;1;71;0;1;17;0;1.00;0;0;0;0.00;0.00;1.2;0.5;+0.7;+0.75;-0.73;Matches
65;Alessandro Burlamaqui\Alessandro-Burlamaqui;pe PER;MF;Valencia;19-191;2002;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
66;Sergio Busquets\Sergio-Busquets;es ESP;MF;Barcelona;33-043;1988;2;172;86;95.6;1.9;2;86;1;0;;0;2.00;4;2;+2;+1.05;+1.05;2.9;2.3;+0.6;+0.31;-7.59;Matches
67;Erick Cabaco\Erick-Cabaco;uy URU;DF;Getafe;26-131;1995;1;75;75;41.7;0.8;1;75;0;0;;0;0.00;0;2;-2;-2.40;-2.40;1.2;1.4;-0.2;-0.20;+0.05;Matches
68;Leandro Cabrera\Leandro-Cabrera;uy URU;DF;Espanyol;30-072;1991;3;270;90;100.0;3.0;3;90;3;0;;0;0.67;0;1;-1;-0.33;;3.0;2.4;+0.6;+0.20;;Matches
69;Cala\Cala;es ESP;DF;Cádiz;31-275;1989;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
70;Calderón\Calderon;es ESP;DF;Betis;21-233;2000;1;65;65;36.1;0.7;0;;0;1;65;1;1.00;1;0;+1;+1.38;+2.17;0.7;0.1;+0.6;+0.88;+1.04;Matches
71;Fernando Calero\Fernando-Calero;es ESP;DF;Espanyol;25-348;1995;0;;;;;0;;0;0;;3;;;;;;;;;;;;Matches
72;Sergio Camello\Sergio-Camello;es ESP;FW;Atlético Madrid;20-199;2001;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
73;José Campaña\Jose-Campana;es ESP;MF;Levante;28-089;1993;2;156;78;86.7;1.7;2;78;0;0;;0;1.00;3;2;+1;+0.58;+4.33;1.5;0.9;+0.6;+0.35;-2.38;Matches
74;Sergio Canales\Sergio-Canales;es ESP;MF;Betis;30-193;1991;2;180;90;100.0;2.0;2;90;2;0;;0;1.00;2;2;0;0.00;;2.4;2.0;+0.4;+0.21;;Matches
75;Álex Cantero\Alex-Cantero;es ESP;FW;Levante;21-081;2000;1;12;12;6.7;0.1;0;;0;1;12;1;1.00;0;1;-1;-7.50;-8.04;1.0;0.4;+0.6;+4.21;+3.79;Matches
76;Étienne Capoue\Etienne-Capoue;fr FRA;MF;Villarreal;33-048;1988;2;157;79;87.2;1.7;2;79;0;0;;0;1.00;0;0;0;0.00;0.00;1.3;1.6;-0.4;-0.21;+0.16;Matches
77;Isaac Carcelen\Isaac-Carcelen;es ESP;MF;Cádiz;28-127;1993;2;66;33;36.7;0.7;0;;0;2;33;0;1.00;1;0;+1;+1.36;+2.15;0.7;1.2;-0.5;-0.66;-0.52;Matches
78;Cárdenas\Cardenas;es ESP;GK;Levante;24-153;1997;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
79;Diego Carlos\Diego-Carlos;br BRA;DF;Sevilla;28-166;1993;2;180;90;100.0;2.0;2;90;2;0;;0;3.00;4;0;+4;+2.00;;4.3;0.8;+3.5;+1.75;;Matches
80;Carmona\Carmona;es ESP;DF;Sevilla;19-211;2002;0;;;;;0;;0;0;;1;;;;;;;;;;;;Matches
81;Yannick Carrasco\Yannick-Carrasco;be BEL;FWDF;Atlético Madrid;27-358;1993;2;179;90;99.4;2.0;2;90;1;0;;0;3.00;3;1;+2;+1.01;+1.01;2.7;2.0;+0.7;+0.37;+26.88;Matches
