id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
165;Felipe\Felipe;br BRA;DF;Atlético Madrid;30;1989;20.0;6;0;0;24;12;1;1;36;16;0;0;0;197;70;31;69.3;Matches
166;João Félix\Joao-Felix;pt POR;FWMF;Atlético Madrid;19;1999;15.8;5;0;0;27;34;6;17;7;4;1;0;0;75;14;37;27.5;Matches
167;Aitor Fernández\Aitor-Fernandez;es ESP;GK;Levante;28;1991;27.0;2;0;0;0;4;0;0;3;0;0;0;0;143;0;0;;Matches
168;Andrés Fernández\Andres-Fernandez;es ESP;GK;Villarreal;32;1986;3.3;1;0;0;1;1;0;0;0;0;0;1;0;15;0;0;;Matches
169;Carlos Fernández\Carlos-Fernandez;es ESP;FWMF;Granada;23;1996;15.5;6;0;0;44;25;4;5;10;10;1;0;0;81;50;84;37.3;Matches
170;Gabriel Fernández\Gabriel-Fernandez;uy URU;FWMF;Celta Vigo;25;1994;5.7;4;1;1;14;7;5;2;2;2;0;0;0;22;23;23;50.0;Matches
171;Joaquín Fernández\Joaquin-Fernandez;es ESP;MFDF;Valladolid;23;1996;12.9;7;0;0;24;5;4;0;20;18;0;0;0;123;38;27;58.5;Matches
172;Fernando\Fernando;br BRA;MF;Sevilla;32;1987;23.2;10;0;0;32;19;2;2;46;37;0;0;0;299;71;49;59.2;Matches
173;Facundo Ferreyra\Facundo-Ferreyra;ar ARG;FW;Espanyol;28;1991;6.0;2;0;0;23;8;5;2;2;4;0;0;0;25;14;22;38.9;Matches
174;Junior Firpo\Junior-Firpo;es ESP;DF;Barcelona;22;1996;9.0;3;0;0;28;11;2;7;12;14;0;0;0;68;7;7;50.0;Matches
175;Alessandro Florenzi\Alessandro-Florenzi;it ITA;DFMF;Valencia;28;1991;2.2;1;1;0;4;1;0;4;4;2;0;0;0;21;0;2;0.0;Matches
176;Hernâni Fortes\Hernani-Fortes;pt POR;MFFW;Levante;27;1991;4.7;2;1;1;2;10;3;25;3;3;0;0;0;29;1;3;25.0;Matches
177;Dimitri Foulquier\Dimitri-Foulquier;fr FRA;DF;Granada;26;1993;6.2;2;0;0;14;6;0;11;11;7;0;0;0;66;8;6;57.1;Matches
178;Jorge de Frutos\Jorge-de-Frutos;es ESP;MFFW;Valladolid;22;1997;0.6;0;0;0;2;0;0;2;0;0;0;0;0;6;0;1;0.0;Matches
179;Ramiro Funes Mori\Ramiro-Funes-Mori;ar ARG;DF;Villarreal;28;1991;5.0;1;0;0;7;4;0;0;3;1;0;0;0;56;11;9;55.0;Matches
180;Enric Gallego\Enric-Gallego;es ESP;FW;Getafe;32;1986;1.8;0;0;0;4;2;0;1;2;2;0;0;0;8;7;17;29.2;Matches
181;Enric Gallego\Enric-Gallego;es ESP;FW;Osasuna;32;1986;4.5;2;0;0;17;4;7;0;2;1;0;0;0;17;39;33;54.2;Matches
182;Kévin Gameiro\Kevin-Gameiro;fr FRA;FW;Valencia;32;1987;11.6;0;0;0;10;11;10;11;4;10;0;0;0;56;3;32;8.6;Matches
183;Fran Gámez\Fran-Gamez;es ESP;DF;Mallorca;28;1991;13.7;2;0;0;19;3;2;40;27;33;0;1;1;122;9;7;56.3;Matches
184;Ezequiel Garay\Ezequiel-Garay;ar ARG;DF;Valencia;32;1986;16.0;2;0;0;10;1;0;2;13;7;0;1;0;125;27;17;61.4;Matches
185;Dani García\Dani-Garcia;es ESP;MF;Athletic Bilbao;29;1990;25.3;6;0;0;43;28;0;4;37;33;0;0;0;337;38;30;55.9;Matches
186;David García\David-Garcia;es ESP;DF;Osasuna;25;1994;22.0;4;0;0;30;12;0;1;29;23;0;0;0;268;94;38;71.2;Matches
187;Javi García\Javi-Garcia;es ESP;MF;Betis;32;1987;4.0;2;0;0;3;5;0;0;4;1;0;0;1;35;14;5;73.7;Matches
188;Manu García\Manu-Garcia;es ESP;MF;Alavés;33;1986;19.6;10;1;1;52;36;3;3;21;35;0;2;0;211;54;42;56.3;Matches
189;Raúl García\Raul-Garcia;es ESP;DF;Valladolid;30;1989;7.0;2;0;0;6;3;0;42;2;11;0;0;0;52;7;8;46.7;Matches
190;Raúl García\Raul-Garcia;es ESP;DF;Getafe;30;1989;2.7;0;0;0;4;4;0;30;4;5;0;0;0;26;4;0;100.0;Matches
191;Raúl García\Raul-Garcia;es ESP;MFFW;Athletic Bilbao;33;1986;23.2;8;0;0;58;43;14;27;16;28;1;0;0;148;124;105;54.1;Matches
192;Rubén García\Ruben-Garcia;es ESP;MFFW;Osasuna;26;1993;20.7;5;0;0;39;24;6;129;10;23;0;0;0;135;19;43;30.6;Matches
193;Unai García\Unai-Garcia;es ESP;DF;Osasuna;27;1992;2.2;0;0;0;3;1;0;0;1;1;0;0;0;23;8;3;72.7;Matches
194;Mario Gaspar\Mario-Gaspar;es ESP;DF;Villarreal;28;1990;15.7;2;0;0;22;7;0;18;19;18;0;0;0;118;31;32;49.2;Matches
195;José Antonio Martínez Gil\Jose-Antonio-Martinez-Gil;es ESP;DF;Granada;26;1993;11.5;0;0;0;4;7;0;1;19;11;0;0;0;127;33;16;67.3;Matches
196;Ibai Gómez\Ibai-Gomez;es ESP;FW;Athletic Bilbao;29;1989;7.2;0;0;0;3;3;5;85;5;3;0;0;0;50;2;6;25.0;Matches
197;Maxi Gómez\Maxi-Gomez;uy URU;FW;Valencia;22;1996;16.8;5;0;0;35;46;22;6;5;7;0;0;0;43;48;48;50.0;Matches
198;Moi Gómez\Moi-Gomez;es ESP;FWMF;Villarreal;25;1994;19.7;1;0;0;17;19;7;64;18;12;1;0;0;136;8;26;23.5;Matches
199;Sergi Gómez\Sergi-Gomez;es ESP;DF;Sevilla;27;1992;5.5;2;0;0;4;0;0;1;5;2;0;0;0;53;18;16;52.9;Matches
200;Maxime Gonalons\Maxime-Gonalons;fr FRA;MF;Granada;30;1989;16.1;6;0;0;35;24;0;1;20;38;0;0;0;170;38;29;56.7;Matches
201;Bruno González\Bruno-Gonzalez;es ESP;DF;Levante;29;1990;3.0;0;0;0;1;1;0;0;1;3;0;0;0;21;5;2;71.4;Matches
202;Bruno González\Bruno-Gonzalez;es ESP;DF;Getafe;29;1990;2.0;1;0;0;5;2;1;0;0;2;0;1;0;18;2;4;33.3;Matches
203;Édgar González\Edgar-Gonzalez;es ESP;MF;Betis;22;1997;6.2;2;0;0;6;3;0;0;8;3;0;1;0;56;16;4;80.0;Matches
204;Andoni Gorosabel\Andoni-Gorosabel;es ESP;DF;Real Sociedad;22;1996;4.3;0;0;0;3;5;0;12;8;5;0;0;0;38;8;8;50.0;Matches
205;Esteban Granero\Esteban-Granero;es ESP;MF;Espanyol;32;1987;5.2;5;0;0;15;6;0;24;3;7;0;0;0;44;6;13;31.6;Matches
206;Antoine Griezmann\Antoine-Griezmann;fr FRA;FW;Barcelona;28;1991;23.8;2;0;0;9;16;15;20;9;14;0;0;0;107;18;24;42.9;Matches
207;Andrés Guardado\Andres-Guardado;mx MEX;MF;Betis;32;1986;17.0;9;0;0;29;16;1;14;15;11;0;1;0;161;10;22;31.3;Matches
208;Sergi Guardiola\Sergi-Guardiola;es ESP;FW;Valladolid;28;1991;22.9;5;0;0;35;43;16;30;6;9;0;0;0;92;23;65;26.1;Matches
209;Nemanja Gudelj\Nemanja-Gudelj;rs SRB;MFDF;Sevilla;27;1991;7.8;5;0;0;16;7;0;2;11;8;0;1;0;86;12;13;48.0;Matches
210;Gonçalo Guedes\Goncalo-Guedes;pt POR;MFFW;Valencia;22;1996;6.6;0;0;0;9;27;3;14;4;12;0;0;0;35;2;5;28.6;Matches
211;Ander Guevara\Ander-Guevara;es ESP;MF;Real Sociedad;22;1997;10.5;4;0;0;27;5;0;2;10;18;0;0;0;142;14;18;43.8;Matches
212;John Guidetti\John-Guidetti;se SWE;FW;Alavés;27;1992;1.0;0;0;0;0;1;0;0;0;2;0;0;0;3;1;1;50.0;Matches
213;Hugo Guillamón\Hugo-Guillamon;es ESP;DF;Valencia;19;2000;0.5;0;0;0;0;1;0;1;0;0;0;0;0;6;0;0;;Matches
214;Ismael Gutiérrez\Ismael-Gutierrez;es ESP;MF;Betis;18;2000;0.9;1;0;0;1;1;0;0;2;1;0;0;0;7;0;3;0.0;Matches
215;Munir El Haddadi\Munir-El-Haddadi;es ESP;FW;Sevilla;23;1995;7.1;1;0;0;11;19;5;5;3;9;0;0;0;35;10;22;31.3;Matches
216;Eden Hazard\Eden-Hazard;be BEL;FWMF;Real Madrid;28;1991;8.3;0;0;0;11;35;2;15;5;4;3;0;0;54;5;4;55.6;Matches
217;Mario Hermoso\Mario-Hermoso;es ESP;DF;Atlético Madrid;24;1995;11.3;2;0;0;14;8;2;2;13;7;0;0;0;113;20;17;54.1;Matches
218;Aridane Hernández\Aridane-Hernandez;gq EQG;DF;Osasuna;30;1989;21.0;5;0;0;12;10;0;0;22;17;0;1;0;209;67;27;71.3;Matches
219;Javier Hernández\Javier-Hernandez;mx MEX;FW;Sevilla;31;1988;5.0;0;0;0;7;12;10;4;5;4;0;0;0;17;7;11;38.9;Matches
220;Juan Hernández\Juan-Hernandez;es ESP;MF;Celta Vigo;24;1994;0.2;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;;Matches
221;Héctor Herrera\Hector-Herrera;mx MEX;MF;Atlético Madrid;29;1990;9.3;0;0;0;12;11;1;23;16;20;0;0;0;103;15;3;83.3;Matches
222;Sergio Herrera\Sergio-Herrera;es ESP;GK;Osasuna;26;1993;11.4;2;1;0;1;6;0;0;1;0;0;0;0;74;0;0;;Matches
223;Yangel Herrera\Yangel-Herrera;ve VEN;MF;Granada;21;1998;17.5;9;0;0;54;33;3;5;22;42;0;0;0;184;33;26;55.9;Matches
224;Iago Herrerín\Iago-Herrerin;es ESP;GK;Athletic Bilbao;31;1988;3.0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;;Matches
225;Pablo Hervías\Pablo-Hervias;es ESP;MF;Valladolid;26;1993;5.4;0;0;0;5;12;1;35;2;6;0;0;0;47;3;8;27.3;Matches
226;Robert Ibáñez\Robert-Ibanez;es ESP;MFFW;Osasuna;26;1993;5.9;3;0;0;9;20;1;5;4;3;0;0;0;35;5;4;55.6;Matches
227;Vicente Iborra\Vicente-Iborra;es ESP;MF;Villarreal;31;1988;23.6;9;0;0;43;35;0;3;38;39;0;1;0;264;64;49;56.6;Matches
228;Borja Iglesias\Borja-Iglesias;es ESP;FW;Betis;26;1993;15.3;1;1;0;26;13;13;5;3;5;0;1;0;52;27;33;45.0;Matches
229;Asier Illarramendi\Asier-Illarramendi;es ESP;MF;Real Sociedad;29;1990;2.4;0;0;0;2;3;0;0;5;2;0;0;0;33;3;2;60.0;Matches
230;Takashi Inui\Takashi-Inui;jp JPN;FWMF;Eibar;31;1988;16.4;2;0;0;25;21;4;34;14;11;1;0;0;98;6;21;22.2;Matches
231;Alexander Isak\Alexander-Isak;se SWE;FW;Real Sociedad;19;1999;11.7;2;0;0;16;9;11;7;3;4;0;0;0;40;15;27;35.7;Matches
232;Isco\Isco;es ESP;FWMF;Real Madrid;27;1992;9.7;1;0;0;9;19;4;30;3;7;0;0;0;58;4;14;22.2;Matches
233;Ander Iturraspe\Ander-Iturraspe;es ESP;MF;Espanyol;30;1989;2.0;1;0;0;4;1;0;0;1;0;0;0;0;25;9;3;75.0;Matches
234;Adnan Januzaj\Adnan-Januzaj;be BEL;FWMF;Real Sociedad;24;1995;8.9;2;0;0;18;25;2;36;3;4;0;0;0;47;7;10;41.2;Matches
235;Jason\Jason;es ESP;MF;Getafe;25;1994;9.7;5;0;0;16;20;1;59;14;15;0;0;0;89;13;17;43.3;Matches
236;Joaquín\Joaquin;es ESP;MFFW;Betis;38;1981;19.1;3;0;0;10;20;5;69;15;10;0;0;0;100;11;18;37.9;Matches
237;Frenkie de Jong\Frenkie-de-Jong;nl NED;MF;Barcelona;22;1997;22.1;3;1;1;23;28;1;4;23;22;0;0;0;178;10;12;45.5;Matches
238;Luuk de Jong\Luuk-de-Jong;nl NED;FW;Sevilla;28;1990;18.0;2;0;0;24;32;12;2;6;7;0;0;0;75;94;79;54.3;Matches
239;Joan Jordán\Joan-Jordan;es ESP;MF;Sevilla;25;1994;17.1;4;0;0;47;19;1;71;13;29;1;0;0;152;24;17;58.5;Matches
240;Willian José\Willian-Jose;br BRA;FW;Real Sociedad;27;1991;16.1;4;0;0;22;12;10;6;0;3;0;0;0;61;16;29;35.6;Matches
241;Joselu\Joselu;es ESP;FW;Alavés;29;1990;22.9;5;0;0;39;41;5;3;10;14;1;0;0;134;184;98;65.2;Matches
242;Luka Jović\Luka-Jovic;rs SRB;FW;Real Madrid;21;1997;4.3;2;0;0;4;1;4;0;2;2;0;0;0;12;9;11;45.0;Matches
243;Juanmi\Juanmi;es ESP;FWMF;Betis;26;1993;0.8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;50.0;Matches
244;David Juncà\David-Junca;es ESP;DF;Celta Vigo;25;1993;2.9;1;0;0;5;7;1;14;1;3;0;0;0;24;3;0;100.0;Matches
245;Lago Junior\Lago-Junior;ci CIV;MFFW;Mallorca;28;1990;19.6;2;0;0;32;35;8;47;11;15;0;2;0;110;33;38;46.5;Matches
246;Vinicius Júnior\Vinicius-Junior;br BRA;FWMF;Real Madrid;19;2000;10.0;3;0;0;13;17;6;27;4;9;0;0;0;52;2;3;40.0;Matches
247;Lee Kangin\Lee-Kangin;kr KOR;MFFW;Valencia;18;2001;3.3;1;1;0;7;6;0;11;1;2;0;0;0;16;2;2;50.0;Matches
248;Wilfrid Kaptoum\Wilfrid-Kaptoum;cm CMR;MF;Betis;23;1996;2.1;1;0;0;1;3;0;2;1;5;0;0;0;13;2;5;28.6;Matches
249;Kenedy\Kenedy;br BRA;MFDF;Getafe;23;1996;5.9;2;0;0;14;7;1;28;10;8;0;0;0;53;5;6;45.5;Matches
250;Kike\Kike;es ESP;FW;Eibar;29;1989;12.1;2;0;0;33;14;10;9;1;3;1;0;0;59;60;101;37.3;Matches
251;Kenan Kodro\Kenan-Kodro;ba BIH;FWMF;Athletic Bilbao;25;1993;3.7;0;0;0;5;6;3;1;0;0;0;0;0;11;16;14;53.3;Matches
252;Koke\Koke;es ESP;MF;Atlético Madrid;27;1992;20.8;4;0;0;12;25;1;72;25;41;1;0;0;196;18;21;46.2;Matches
253;Geoffrey Kondogbia\Geoffrey-Kondogbia;cf CTA;MF;Valencia;26;1993;13.5;4;0;0;24;15;2;0;33;30;0;1;0;154;29;29;50.0;Matches
254;Jules Koundé\Jules-Kounde;fr FRA;DF;Sevilla;20;1998;15.6;3;0;0;10;5;0;9;14;12;0;1;0;153;59;25;70.2;Matches
255;Leonardo Koutris\Leonardo-Koutris;gr GRE;DF;Mallorca;24;1995;1.0;0;0;0;3;0;0;3;1;0;0;1;0;13;2;4;33.3;Matches
256;İsmail Köybaşı\Ismail-Koybasi;tr TUR;DFFW;Granada;30;1989;2.5;1;0;0;3;2;0;8;5;6;0;0;0;13;3;5;37.5;Matches
257;Toni Kroos\Toni-Kroos;de GER;MF;Real Madrid;29;1990;20.9;1;0;0;15;35;0;110;17;27;0;0;0;152;10;8;55.6;Matches
258;Takefusa Kubo\Takefusa-Kubo;jp JPN;MFFW;Mallorca;18;2001;15.9;2;0;0;27;46;2;50;15;16;2;0;0;91;8;18;30.8;Matches
259;Víctor Laguardia\Victor-Laguardia;es ESP;DF;Alavés;29;1989;20.5;7;1;0;28;6;1;2;30;11;0;0;0;209;41;19;68.3;Matches
260;Diego Lainez\Diego-Lainez;mx MEX;MF;Betis;19;2000;2.3;0;0;0;4;10;0;7;1;4;0;0;0;8;2;8;20.0;Matches
261;Larra\Larra;es ESP;FWMF;Athletic Bilbao;21;1997;2.0;0;0;0;6;3;1;12;0;1;1;0;0;6;4;5;44.4;Matches
262;Toni Lato\Toni-Lato;es ESP;MF;Osasuna;21;1997;0.9;0;0;0;3;0;0;2;1;3;0;0;0;5;0;0;;Matches
263;Robin Le Normand\Robin-Le-Normand;fr FRA;DF;Real Sociedad;22;1996;17.2;5;0;0;18;12;0;0;9;14;0;1;0;165;51;28;64.6;Matches
264;Wu Lei\Wu-Lei;cn CHN;FWMF;Espanyol;27;1991;12.8;2;0;0;14;12;8;18;11;7;0;0;0;72;14;31;31.1;Matches
265;Iñigo Lekue\Inigo-Lekue;es ESP;DFFW;Athletic Bilbao;26;1993;4.6;0;0;0;9;1;1;26;2;14;0;1;0;31;6;6;50.0;Matches
266;Thomas Lemar\Thomas-Lemar;fr FRA;MF;Atlético Madrid;23;1995;9.0;1;0;0;6;9;0;24;6;7;0;0;0;72;8;6;57.1;Matches
267;Clément Lenglet\Clement-Lenglet;fr FRA;DF;Barcelona;24;1995;18.8;9;2;2;23;18;2;0;26;31;0;1;0;154;44;20;68.8;Matches
268;Pedro León\Pedro-Leon;es ESP;MFFW;Eibar;32;1986;16.2;3;0;0;17;13;7;133;15;11;0;0;0;107;27;33;45.0;Matches
269;Sergio León\Sergio-Leon;es ESP;FW;Levante;30;1989;5.2;2;0;0;7;6;11;4;0;2;0;0;0;18;6;11;35.3;Matches
270;Lillo\Lillo;es ESP;DF;Osasuna;30;1989;2.1;2;0;0;3;2;1;11;3;2;0;0;0;18;4;1;80.0;Matches
271;Diego Llorente\Diego-Llorente;es ESP;DF;Real Sociedad;25;1993;17.9;4;1;1;15;12;3;0;19;12;1;0;0;205;38;28;57.6;Matches
272;Marcos Llorente\Marcos-Llorente;es ESP;MF;Atlético Madrid;24;1995;8.0;4;0;0;15;5;1;1;13;15;0;0;0;86;10;8;55.6;Matches
273;Stanislav Lobotka\Stanislav-Lobotka;sk SVK;MF;Celta Vigo;24;1994;15.5;1;0;0;11;22;1;4;8;17;0;0;0;147;8;12;40.0;Matches
274;Renan Lodi\Renan-Lodi;br BRA;DF;Atlético Madrid;21;1998;18.6;5;1;1;28;32;7;68;31;33;0;0;0;155;22;22;50.0;Matches
275;Rony Lopes\Rony-Lopes;pt POR;FWMF;Sevilla;23;1995;1.0;0;0;0;0;1;0;5;1;1;0;0;0;8;0;2;0.0;Matches
276;Adrián López\Adrian-Lopez;es ESP;FWMF;Osasuna;31;1988;9.8;0;0;0;5;4;3;10;1;3;0;0;0;41;24;33;42.1;Matches
277;David López\David-Lopez;es ESP;DFMF;Espanyol;29;1989;16.6;4;1;1;26;19;0;8;22;18;0;0;0;230;45;34;57.0;Matches
278;Diego López\Diego-Lopez;es ESP;GK;Espanyol;37;1981;26.9;4;1;1;1;5;0;0;2;1;0;0;0;157;0;0;;Matches
279;Javi López\Javi-Lopez;es ESP;DF;Espanyol;33;1986;12.5;5;1;1;23;21;0;24;19;20;0;0;0;155;24;13;64.9;Matches
280;Lluis López\Lluis-Lopez;es ESP;DF;Espanyol;22;1997;3.3;1;0;0;2;1;0;2;1;1;0;0;0;25;4;2;66.7;Matches
281;Unai López\Unai-Lopez;es ESP;MF;Athletic Bilbao;23;1995;12.8;6;0;0;24;12;1;68;12;15;0;0;0;141;18;18;50.0;Matches
282;Iker Losada\Iker-Losada;es ESP;MFFW;Celta Vigo;17;2001;0.1;0;0;0;0;0;0;3;0;0;0;0;0;4;1;0;100.0;Matches
283;Pol Lozano\Pol-Lozano;es ESP;MF;Espanyol;19;1999;0.2;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;;Matches
284;José Luis Gayà\Jose-Luis-Gaya;es ESP;DF;Valencia;24;1995;18.6;4;0;0;15;27;0;67;15;22;1;0;0;123;16;30;34.8;Matches
285;José Luis Morales\Jose-Luis-Morales;es ESP;FWMF;Levante;32;1987;21.8;2;0;0;9;12;13;56;7;7;0;0;0;110;13;14;48.1;Matches
286;Darwin Machís\Darwin-Machis;ve VEN;FWMF;Granada;26;1993;15.8;3;0;0;29;28;9;86;19;14;0;0;0;108;14;22;38.9;Matches
287;Lisandro Magallán\Lisandro-Magallan;ar ARG;DF;Alavés;25;1993;8.3;4;0;0;10;3;1;0;7;7;0;1;0;81;29;16;64.4;Matches
288;Nemanja Maksimović\Nemanja-Maksimovic;rs SRB;MF;Getafe;24;1995;23.5;5;0;0;15;8;1;6;39;29;0;0;0;233;52;50;51.0;Matches
289;Hugo Mallo\Hugo-Mallo;es ESP;DF;Celta Vigo;28;1991;17.4;7;0;0;23;22;3;61;19;22;0;0;0;159;33;22;60.0;Matches
290;Aïssa Mandi\Aissa-Mandi;dz ALG;DF;Betis;27;1991;21.6;8;0;0;23;14;4;1;35;13;0;0;0;159;35;32;52.2;Matches
291;Eliaquim Mangala\Eliaquim-Mangala;fr FRA;DF;Valencia;28;1991;3.5;1;0;0;5;0;0;0;2;1;0;1;0;24;5;3;62.5;Matches
292;Marcelo\Marcelo;br BRA;DF;Real Madrid;31;1988;10.4;2;0;0;5;13;0;49;13;7;1;0;0;96;7;3;70.0;Matches
293;Óscar de Marcos\Oscar-de-Marcos;es ESP;FW;Athletic Bilbao;30;1989;2.1;0;0;0;1;3;2;7;1;0;0;0;0;12;2;4;33.3;Matches
294;José María Giménez\Jose-Maria-Gimenez;uy URU;DF;Atlético Madrid;24;1995;11.0;0;0;0;7;9;1;0;12;9;0;0;0;87;29;9;76.3;Matches
295;Mariano\Mariano;do DOM;FW;Real Madrid;25;1993;0.2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;50.0;Matches
296;Adrián Marín\Adrian-Marin;es ESP;DF;Alavés;22;1997;3.8;0;0;0;10;1;0;6;6;2;0;1;0;24;4;4;50.0;Matches
297;Guillermo Maripán\Guillermo-Maripan;cl CHI;DF;Alavés;25;1994;1.0;0;0;0;0;0;0;0;2;0;0;0;0;4;3;1;75.0;Matches
298;Roger Martí\Roger-Marti;es ESP;FW;Levante;28;1991;18.5;4;0;0;44;25;6;13;3;7;2;0;1;72;21;49;30.0;Matches
299;Daniel Martín\Daniel-Martin;es ESP;GK;Betis;21;1998;1.9;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;;Matches
300;Álex Martínez\Alex-Martinez;es ESP;DF;Granada;28;1990;0.2;1;0;0;0;0;0;4;0;0;0;0;0;1;0;0;;Matches
301;Iñigo Martínez\Inigo-Martinez;es ESP;DF;Athletic Bilbao;28;1991;24.0;7;0;0;24;32;3;14;36;23;1;0;1;233;75;43;63.6;Matches
302;Pablo Martínez\Pablo-Martinez;es ESP;MF;Levante;21;1998;0.2;0;0;0;1;1;0;0;0;2;0;0;0;5;0;1;0.0;Matches
303;Jordi Masip\Jordi-Masip;es ESP;GK;Valladolid;30;1989;27.0;2;0;0;0;1;0;0;0;0;0;0;0;120;0;0;;Matches
304;Jaime Mata\Jaime-Mata;es ESP;FW;Getafe;30;1988;21.7;10;0;0;67;42;27;38;5;7;1;0;0;106;71;92;43.6;Matches
305;Borja Mayoral\Borja-Mayoral;es ESP;FW;Levante;22;1997;16.5;2;0;0;17;20;9;15;2;3;0;0;0;70;16;41;28.1;Matches
306;Óscar Melendo\Oscar-Melendo;es ESP;MFFW;Espanyol;21;1997;7.2;0;0;0;6;19;0;5;2;3;0;0;0;36;2;11;15.4;Matches
307;Gonzalo Melero\Gonzalo-Melero;es ESP;MF;Levante;25;1994;9.3;3;0;0;19;20;2;2;5;10;0;0;0;82;17;19;47.2;Matches
308;Arthur Melo\Arthur-Melo;br BRA;MF;Barcelona;22;1996;11.2;1;0;0;11;36;1;12;2;8;0;0;0;76;1;5;16.7;Matches
309;Brais Méndez\Brais-Mendez;es ESP;MFFW;Celta Vigo;22;1997;11.6;2;0;0;19;29;3;28;9;11;0;0;0;87;20;25;44.4;Matches
310;Édgar Méndez\Edgar-Mendez;es ESP;MF;Alavés;28;1991;2.8;1;0;0;6;5;4;4;2;1;0;0;0;10;5;6;45.5;Matches
311;Ferland Mendy\Ferland-Mendy;fr FRA;DF;Real Madrid;24;1995;12.5;6;1;1;17;14;1;53;18;13;0;0;0;131;17;8;68.0;Matches
312;Fran Mérida\Fran-Merida;es ESP;MF;Osasuna;29;1990;10.3;8;1;1;14;15;0;13;27;10;0;0;0;123;9;7;56.3;Matches
313;Mikel Merino\Mikel-Merino;es ESP;MF;Real Sociedad;23;1996;25.0;5;0;0;55;60;0;25;40;43;1;0;0;285;115;59;66.1;Matches
314;Sabin Merino\Sabin-Merino;es ESP;FW;Leganés;27;1992;0.9;0;0;0;0;1;0;0;0;0;0;0;0;3;2;3;40.0;Matches
315;Roque Mesa\Roque-Mesa;es ESP;MF;Leganés;30;1989;17.7;8;0;0;28;38;1;40;6;23;0;0;0;155;4;26;13.3;Matches
316;Lionel Messi\Lionel-Messi;ar ARG;FW;Barcelona;32;1987;21.0;3;0;0;11;37;10;59;4;8;0;0;0;76;5;3;62.5;Matches
317;Míchel\Michel;es ESP;MF;Valladolid;31;1988;19.9;4;0;0;27;13;2;83;28;27;0;0;0;231;15;16;48.4;Matches
318;Miguel\Miguel;es ESP;FW;Valladolid;19;1999;0.3;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0.0;Matches
319;Éder Militão\Eder-Militao;br BRA;DF;Real Madrid;21;1998;7.0;2;0;0;12;12;2;2;13;9;0;0;0;72;32;8;80.0;Matches
320;Santi Mina\Santi-Mina;es ESP;FW;Celta Vigo;23;1995;15.4;4;0;0;35;26;7;19;5;7;0;0;0;76;70;83;45.8;Matches
321;Jorge Miramón\Jorge-Miramon;es ESP;DF;Levante;30;1989;21.4;3;0;0;12;20;0;59;30;26;0;2;0;201;13;19;40.6;Matches
322;Luka Modrić\Luka-Modric;hr CRO;MF;Real Madrid;33;1985;15.0;3;1;0;19;14;1;43;17;11;1;0;0;141;10;14;41.7;Matches
323;Jorge Molina\Jorge-Molina;es ESP;FW;Getafe;37;1982;15.9;4;1;0;26;30;15;10;4;3;1;0;0;72;49;85;36.6;Matches
324;Jon Moncayola\Jon-Moncayola;es ESP;MFDF;Osasuna;21;1998;10.8;4;0;0;21;3;0;7;10;19;0;0;0;132;18;13;58.1;Matches
325;Nacho Monreal\Nacho-Monreal;es ESP;DF;Real Sociedad;33;1986;19.5;1;0;0;26;11;1;41;31;18;0;0;0;138;43;20;68.3;Matches
326;Ángel Montoro\Angel-Montoro;es ESP;MF;Granada;31;1988;9.8;5;0;0;21;15;0;44;12;11;0;0;0;94;3;6;33.3;Matches
327;Álvaro Morata\Alvaro-Morata;es ESP;FW;Atlético Madrid;26;1992;18.0;5;1;1;46;51;28;10;4;11;0;0;0;90;84;72;53.8;Matches
328;Alberto Moreno\Alberto-Moreno;es ESP;DF;Villarreal;27;1992;7.6;2;0;0;7;6;0;16;11;14;0;0;0;70;4;8;33.3;Matches
329;Álex Moreno\Alex-Moreno;es ESP;DF;Betis;26;1993;19.9;3;0;0;26;29;4;59;18;22;0;2;0;154;16;21;43.2;Matches
330;Gerard Moreno\Gerard-Moreno;es ESP;FWMF;Villarreal;27;1992;22.9;4;0;0;27;35;13;47;12;13;2;0;0;104;41;60;40.6;Matches
331;Manu Morlanes\Manu-Morlanes;es ESP;MF;Villarreal;20;1999;1.0;0;0;0;1;0;0;1;2;2;0;0;0;14;1;1;50.0;Matches
332;Loren Morón\Loren-Moron;es ESP;FW;Betis;25;1993;17.2;2;1;0;20;35;22;6;9;9;0;0;0;59;23;44;34.3;Matches
333;Toni Moya\Toni-Moya;es ESP;MF;Atlético Madrid;21;1998;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
334;Javi Moyano\Javi-Moyano;es ESP;DF;Valladolid;33;1986;17.8;3;0;0;16;16;0;27;18;10;0;1;0;145;26;22;54.2;Matches
335;Iker Muniain\Iker-Muniain;es ESP;FWMF;Athletic Bilbao;26;1992;17.5;0;1;0;17;41;2;38;8;11;0;0;0;109;5;14;26.3;Matches
