Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Standard-Sh;Standard-SoT;Standard-SoT%;Standard-Sh/90;Standard-SoT/90;Standard-G/Sh;Standard-G/SoT;Standard-Dist;Standard-FK;Performance-PK;Performance-PKatt;Expected-xG;Expected-npxG;Expected-npxG/Sh;Expected-G-xG;Expected-np:G-xG;Matches;
27;Sergio Asenjo\Sergio-Asenjo;es ESP;GK;Villarreal;32-097;1989;1.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
28;Marco Asensio\Marco-Asensio;es ESP;MFFW;Real Madrid;25-255;1996;2.5;3;10;4;40.0;4.04;1.61;0.30;0.75;18.5;0;0;0;1.4;1.4;0.14;+1.6;+1.6;Matches
29;Iago Aspas\Iago-Aspas;es ESP;FW;Celta Vigo;34-063;1987;6.8;2;14;4;28.6;2.05;0.58;0.07;0.25;17.3;1;1;2;3.3;1.9;0.13;-1.3;-0.9;Matches
30;Ezequiel Ávila\Ezequiel-Avila;ar ARG;FW;Osasuna;27-239;1994;2.4;0;5;2;40.0;2.08;0.83;0.00;0.00;18.1;0;0;0;0.4;0.4;0.07;-0.4;-0.4;Matches
31;Iddrisu Baba\Iddrisu-Baba;gh GHA;MF;Mallorca;25-254;1996;7.1;1;7;3;42.9;0.99;0.43;0.14;0.33;19.5;0;0;0;0.7;0.7;0.10;+0.3;+0.3;Matches
32;Carlos Bacca\Carlos-Bacca;co COL;FW;Granada;35-025;1986;3.6;0;4;1;25.0;1.11;0.28;0.00;0.00;16.9;0;0;0;0.2;0.2;0.04;-0.2;-0.2;Matches
33;Miguel Baeza\Miguel-Baeza;es ESP;DF;Celta Vigo;21-190;2000;0.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
34;Alejandro Balde\Alejandro-Balde;es ESP;DF;Barcelona;17-350;2003;0.5;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
35;Gareth Bale\Gareth-Bale;wls WAL;FW;Real Madrid;32-079;1989;2.1;1;7;2;28.6;3.32;0.95;0.14;0.50;24.4;2;0;0;0.3;0.3;0.05;+0.7;+0.7;Matches
36;Mikel Balenziaga\Mikel-Balenziaga;es ESP;DF;Athletic Club;33-216;1988;6.6;0;2;1;50.0;0.30;0.15;0.00;0.00;30.3;0;0;0;0.0;0.0;0.01;0.0;0.0;Matches
37;Iván Balliu\Ivan-Balliu;al ALB;DF;Rayo Vallecano;29-275;1992;8.0;0;1;0;0.0;0.12;0.00;0.00;;30.0;0;0;0;0.0;0.0;0.01;0.0;0.0;Matches
38;Barbero\Barbero;es ESP;FWMF;Osasuna;23-047;1998;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
39;Enis Bardhi\Enis-Bardhi;mk MKD;MFFW;Levante;26-093;1995;1.2;0;3;0;0.0;2.57;0.00;0.00;;26.1;0;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
40;Keidi Bare\Keidi-Bare;al ALB;MF;Espanyol;24-036;1997;3.2;0;1;0;0.0;0.31;0.00;0.00;;7.0;0;0;0;0.1;0.1;0.10;-0.1;-0.1;Matches
41;Kike Barja\Kike-Barja;es ESP;MF;Osasuna;24-185;1997;1.4;0;2;0;0.0;1.42;0.00;0.00;;22.4;0;0;0;0.1;0.1;0.07;-0.1;-0.1;Matches
42;Antonio Barragán\Antonio-Barragan;es ESP;DF;Elche;34-113;1987;1.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
43;Ander Barrenetxea\Ander-Barrenetxea;es ESP;MFFW;Real Sociedad;19-280;2001;2.3;1;4;2;50.0;1.75;0.87;0.25;0.50;19.0;0;0;0;0.1;0.1;0.03;+0.9;+0.9;Matches
44;Marc Bartra\Marc-Bartra;es ESP;DF;Betis;30-261;1991;0.1;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
45;Álvaro Bastida\Alvaro-Bastida;es ESP;MF;Cádiz;17-144;2004;1.5;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
46;Rodrigo Battaglia\Rodrigo-Battaglia;ar ARG;MF;Mallorca;30-083;1991;1.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
47;Jon Bautista\Jon-Bautista;es ESP;FWMF;Real Sociedad;26-092;1995;0.5;0;1;0;0.0;2.00;0.00;0.00;;14.0;0;0;0;0.0;0.0;0.03;0.0;0.0;Matches
48;Bebé\Bebe;pt POR;FWMF;Rayo Vallecano;31-083;1990;1.4;0;7;0;0.0;4.85;0.00;0.00;;31.9;2;0;0;0.1;0.1;0.02;-0.1;-0.1;Matches
49;Héctor Bellerín\Hector-Bellerin;es ESP;DF;Betis;26-198;1995;3.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
50;Fran Beltrán\Fran-Beltran;es ESP;MF;Celta Vigo;22-242;1999;3.0;0;2;0;0.0;0.66;0.00;0.00;;25.8;0;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
51;Darío Benedetto\Dario-Benedetto;ar ARG;FW;Elche;31-139;1990;3.6;0;9;2;22.2;2.51;0.56;0.00;0.00;22.0;0;0;0;1.3;1.3;0.15;-1.3;-1.3;Matches
52;Pedro Benito\Pedro-Benito;es ESP;FW;Cádiz;21-190;2000;0.3;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
53;Karim Benzema\Karim-Benzema;fr FRA;FW;Real Madrid;33-288;1987;6.9;8;24;11;45.8;3.50;1.60;0.29;0.64;15.2;0;1;1;3.1;2.4;0.10;+4.9;+4.6;Matches
54;Álex Berenguer\Alex-Berenguer;es ESP;MF;Athletic Club;26-091;1995;6.6;0;9;0;0.0;1.37;0.00;0.00;;14.8;0;0;0;0.6;0.6;0.07;-0.6;-0.6;Matches
55;Pedro Bigas\Pedro-Bigas;es ESP;DF;Elche;31-018;1990;2.6;0;1;1;100.0;0.39;0.39;0.00;0.00;8.6;0;0;0;0.1;0.1;0.08;-0.1;-0.1;Matches
56;Blanco\Blanco;es ESP;MF;Real Madrid;21-072;2000;0.3;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
57;Yassine Bounou\Yassine-Bounou;ma MAR;GK;Sevilla;30-181;1991;5.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
58;Lucas Boyé\Lucas-Boye;ar ARG;FW;Elche;25-217;1996;2.9;0;4;0;0.0;1.39;0.00;0.00;;17.4;0;0;0;0.2;0.2;0.05;-0.2;-0.2;Matches
59;Martin Braithwaite\Martin-Braithwaite;dk DEN;FW;Barcelona;30-120;1991;2.5;2;7;3;42.9;2.81;1.21;0.29;0.67;12.0;0;0;0;1.0;1.0;0.15;+1.0;+1.0;Matches
60;Darko Brašanac\Darko-Brasanac;rs SRB;MFFW;Osasuna;29-233;1992;7.9;0;8;0;0.0;1.02;0.00;0.00;;15.1;0;0;0;0.4;0.4;0.05;-0.4;-0.4;Matches
61;Claudio Bravo\Claudio-Bravo;cl CHI;GK;Betis;38-173;1983;3.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
62;Yan Brice Eteki\Yan-Brice-Eteki;cm CMR;MF;Granada;24-038;1997;0.7;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
63;Ante Budimir\Ante-Budimir;hr CRO;FW;Osasuna;30-073;1991;1.0;0;1;0;0.0;1.02;0.00;0.00;;6.0;0;0;0;0.2;0.2;0.17;-0.2;-0.2;Matches
64;Sergio Busquets\Sergio-Busquets;es ESP;MF;Barcelona;33-079;1988;6.7;0;1;0;0.0;0.15;0.00;0.00;;25.3;0;0;0;0.0;0.0;0.02;0.0;0.0;Matches
