Rk;Player;Nation;Pos;Squad;Age;Born;90s;GA;PKA;Goals-FK;Goals-CK;Goals-OG;Expected-PSxG;Expected-PSxG/SoT;Expected-PSxG+/-;Expected-/90;Launched-Cmp;Launched-Att;Launched-Cmp%;Passes-Att;Passes-Thr;Passes-Launch%;Passes-AvgLen;Goal Kicks-Att;Goal Kicks-Launch%;Goal Kicks-AvgLen;Crosses-Opp;Crosses-Stp;Crosses-Stp%;Sweeper-#OPA;Sweeper-#OPA/90;Sweeper-AvgDist;Matches;
20;Gregor Kobel\Gregor-Kobel;ch SUI;GK;de Dortmund;23-301;1997;2.0;1;0;0;0;0;2.2;0.56;+1.2;+0.61;2;8;25.0;41;5;14.6;27.1;18;11.1;26.8;21;1;4.8;2;1.00;14.5;Matches
21;Philipp Köhn\Philipp-Kohn;ch SUI;GK;at RB Salzburg;23-184;1998;2.0;2;1;1;0;0;1.5;0.17;-0.5;-0.27;10;23;43.5;43;10;32.6;34.3;16;56.3;43.1;20;2;10.0;1;0.50;9.8;Matches
22;Stanislav Kritsyuk\Stanislav-Kritsyuk;ru RUS;GK;ru Zenit;30-306;1990;2.0;1;0;0;0;0;1.6;0.32;+0.6;+0.31;10;20;50.0;26;5;38.5;35.1;16;62.5;44.0;16;1;6.3;1;0.50;17.3;Matches
23;Mike Maignan\Mike-Maignan;fr FRA;GK;it Milan;25-309;1995;2.0;5;1;0;1;1;3.7;0.21;-0.3;-0.14;6;32;18.8;58;12;34.5;36.3;18;66.7;59.0;26;1;3.8;1;0.50;10.7;Matches
24;Edouard Mendy\Edouard-Mendy;sn SEN;GK;eng Chelsea;29-216;1992;2.0;1;0;0;0;0;0.9;0.30;-0.1;-0.05;2;5;40.0;29;6;10.3;22.6;8;25.0;28.9;2;1;50.0;2;1.00;17.7;Matches
25;Simon Mignolet\Simon-Mignolet;be BEL;GK;be Club Brugge;33-211;1988;2.0;2;0;0;0;0;3.0;0.37;+1.0;+0.48;22;44;50.0;48;4;70.8;47.1;13;76.9;46.5;9;2;22.2;1;0.50;10.5;Matches
26;Juan Musso\Juan-Musso;ar ARG;GK;it Atalanta;27-150;1994;2.0;2;0;0;0;0;3.0;0.37;+1.0;+0.49;8;23;34.8;44;7;31.8;35.0;11;81.8;55.0;9;1;11.1;0;0.00;14.0;Matches
27;Keylor Navas\Keylor-Navas;cr CRC;GK;fr Paris S-G;34-292;1986;1.0;1;0;0;0;0;1.9;0.27;+0.9;+0.90;2;8;25.0;33;5;21.2;27.2;6;16.7;28.3;5;0;0.0;0;0.00;9.5;Matches
28;Manuel Neuer\Manuel-Neuer;de GER;GK;de Bayern Munich;35-190;1986;2.0;0;0;0;0;0;0.2;0.09;+0.2;+0.09;15;18;83.3;68;11;26.5;30.2;7;0.0;21.3;9;1;11.1;2;1.00;17.4;Matches
29;Jan Oblak\Jan-Oblak;si SVN;GK;es Atlético Madrid;28-269;1993;2.0;1;0;0;1;0;1.6;0.41;+0.6;+0.32;10;23;43.5;37;12;40.5;32.8;18;44.4;38.7;9;0;0.0;1;0.50;13.9;Matches
30;Remko Pasveer\Remko-Pasveer;nl NED;GK;nl Ajax;37-329;1983;2.0;1;0;0;0;0;0.8;0.28;-0.2;-0.08;8;18;44.4;56;3;30.4;33.0;9;11.1;26.2;11;0;0.0;0;0.00;13.3;Matches
31;Andriy Pyatov\Andriy-Pyatov;ua UKR;GK;ua Shakhtar;37-097;1984;2.0;2;0;0;0;0;1.5;0.26;-0.5;-0.23;6;10;60.0;48;7;14.6;25.4;9;33.3;30.1;11;0;0.0;2;1.00;32.0;Matches
32;Gerónimo Rulli\Geronimo-Rulli;ar ARG;GK;es Villarreal;29-136;1992;2.0;4;0;0;0;0;3.9;0.33;-0.1;-0.05;7;28;25.0;65;9;33.8;34.5;19;31.6;32.7;17;2;11.8;1;0.50;13.9;Matches
33;Wojciech Szczęsny\Wojciech-Szczesny;pl POL;GK;it Juventus;31-168;1990;2.0;0;0;0;0;0;0.2;0.12;+0.2;+0.12;9;21;42.9;45;13;35.6;36.9;17;29.4;29.5;24;3;12.5;0;0.00;10.8;Matches
34;Marc-André ter Stegen\Marc-Andre-ter-Stegen;de GER;GK;es Barcelona;29-156;1992;2.0;6;1;0;0;0;4.4;0.30;-1.6;-0.79;16;26;61.5;70;12;27.1;28.6;13;53.8;39.5;10;2;20.0;3;1.50;19.2;Matches
35;Odisseas Vlachodimos\Odisseas-Vlachodimos;gr GRE;GK;pt Benfica;27-160;1994;2.0;0;0;0;0;0;0.9;0.23;+0.9;+0.46;14;24;58.3;39;5;53.8;41.0;9;33.3;36.8;23;2;8.7;1;0.50;11.4;Matches
