id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;TklW;Int;PKwon;PKcon;OG;Succ;Att;Succ%;#Pl;Megs;Tkl;Cont;Tkl%;Past;Matches
144;Simon Deli\Simon-Deli;ci CIV;DF;be Club Brugge;27;1991;6.0;0;0;0;7;2;0;0;5;12;0;0;0;4;4;100.0;4;0;8;12;66.7;4;Matches
145;Moussa Dembélé\Moussa-Dembele;fr FRA;FW;fr Lyon;23;1996;6.1;1;0;0;14;5;5;1;5;4;0;0;0;8;17;47.1;11;0;6;10;60.0;4;Matches
146;Ousmane Dembélé\Ousmane-Dembele;fr FRA;FW;es Barcelona;22;1997;1.5;1;0;0;2;1;1;5;0;0;0;0;0;8;16;50.0;10;1;1;2;50.0;1;Matches
147;Merih Demiral\Merih-Demiral;tr TUR;DF;it Juventus;21;1998;1.0;0;0;0;1;3;0;0;4;1;0;0;0;1;2;50.0;2;0;4;4;100.0;0;Matches
148;Kerem Demirbay\Kerem-Demirbay;de GER;MF;de Leverkusen;26;1993;4.2;0;0;0;8;5;0;34;10;1;0;0;0;9;12;75.0;9;0;13;19;68.4;6;Matches
149;Diego Demme\Diego-Demme;de GER;MF;de RB Leipzig;27;1991;4.0;0;0;0;4;6;0;4;10;5;0;0;0;1;3;33.3;1;0;17;24;70.8;7;Matches
150;Diego Demme\Diego-Demme;de GER;MF;it Napoli;27;1991;0.9;0;0;0;1;1;0;0;0;3;0;0;0;0;0;;0;0;0;2;0.0;2;Matches
151;Jason Denayer\Jason-Denayer;be BEL;DFMF;fr Lyon;24;1995;6.0;0;0;0;2;1;0;1;4;3;0;0;0;6;6;100.0;6;1;8;10;80.0;2;Matches
152;Emmanuel Dennis\Emmanuel-Dennis;ng NGA;FWMF;be Club Brugge;21;1997;5.1;0;0;0;13;7;5;16;8;5;0;0;0;23;43;53.5;26;2;12;23;52.2;11;Matches
153;Dentinho\Dentinho;br BRA;FWMF;ua Shakhtar;30;1989;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
154;Memphis Depay\Memphis-Depay;nl NED;FWMF;fr Lyon;25;1994;4.4;0;0;0;3;10;3;34;1;1;1;0;0;13;21;61.9;15;1;2;4;50.0;2;Matches
155;Sergiño Dest\Sergino-Dest;us USA;DF;nl Ajax;18;2000;4.5;0;0;0;5;4;0;7;7;3;0;0;0;3;8;37.5;3;0;10;17;58.8;7;Matches
156;Sébastien Dewaest\Sebastien-Dewaest;be BEL;DF;be Genk;28;1991;4.0;0;0;0;1;2;0;0;2;3;0;0;0;2;2;100.0;2;0;5;8;62.5;3;Matches
157;Giovanni Di Lorenzo\Giovanni-Di-Lorenzo;it ITA;DFMF;it Napoli;25;1993;7.0;0;0;0;6;13;0;13;13;1;0;0;0;9;16;56.3;10;4;15;22;68.2;7;Matches
158;Ángel Di María\Angel-Di-Maria;ar ARG;FW;fr Paris S-G;31;1988;5.6;2;0;0;3;10;4;32;5;1;0;0;0;14;23;60.9;16;4;6;18;33.3;12;Matches
159;Moussa Diaby\Moussa-Diaby;fr FRA;MFFW;de Leverkusen;20;1999;2.0;0;0;0;3;4;0;15;0;0;0;0;0;9;15;60.0;9;0;1;3;33.3;2;Matches
160;Mbaye Diagne\Mbaye-Diagne;sn SEN;FW;be Club Brugge;27;1991;0.4;0;0;0;1;1;0;0;0;0;1;0;0;0;2;0.0;1;1;0;1;0.0;1;Matches
161;Mouctar Diakhaby\Mouctar-Diakhaby;fr FRA;DF;es Valencia;22;1996;2.9;2;1;1;3;3;0;1;2;5;0;0;0;1;1;100.0;1;0;4;4;100.0;0;Matches
162;Abdou Diallo\Abdou-Diallo;fr FRA;DF;fr Paris S-G;23;1996;1.2;0;0;0;5;0;0;0;1;0;0;0;0;0;0;;0;0;1;2;50.0;1;Matches
163;Rúben Dias\Ruben-Dias;pt POR;DF;pt Benfica;22;1997;6.0;1;0;0;6;7;0;2;7;6;0;1;1;3;3;100.0;3;0;8;9;88.9;1;Matches
164;Krepin Diatta\Krepin-Diatta;sn SEN;DFMF;be Club Brugge;20;1999;4.8;2;1;1;8;1;3;17;5;5;0;0;0;14;24;58.3;16;1;9;14;64.3;5;Matches
165;Brahim Díaz\Brahim-Diaz;es ESP;FW;es Real Madrid;19;1999;0.2;0;0;0;1;0;0;0;1;0;0;0;0;0;3;0.0;2;1;1;1;100.0;0;Matches
166;Eric Dier\Eric-Dier;eng ENG;MFDF;eng Tottenham;25;1994;2.5;1;0;0;4;2;0;1;1;2;0;0;0;1;2;50.0;1;0;3;8;37.5;5;Matches
167;Virgil van Dijk\Virgil-van-Dijk;nl NED;DF;eng Liverpool;28;1991;7.0;0;0;0;1;9;0;0;6;8;0;0;0;1;3;33.3;1;0;9;10;90.0;1;Matches
168;Emir Dilaver\Emir-Dilaver;at AUT;DF;hr Dinamo Zagreb;28;1991;6.0;2;0;0;4;6;0;0;6;12;0;0;0;0;0;;0;0;6;15;40.0;9;Matches
169;Tiago Djaló\Tiago-Djalo;pt POR;DF;fr Lille;19;2000;3.0;1;0;0;1;4;0;1;5;2;0;0;0;1;3;33.3;1;0;6;9;66.7;3;Matches
170;Berat Djimsiti\Berat-Djimsiti;al ALB;DF;it Atalanta;26;1993;4.0;2;0;0;4;0;1;0;4;6;0;0;0;2;2;100.0;2;0;7;12;58.3;5;Matches
171;Dodô\Dodo;br BRA;DF;ua Shakhtar;20;1998;3.1;1;1;0;3;3;0;4;2;3;0;0;0;9;9;100.0;9;0;6;11;54.5;5;Matches
172;Jaume Doménech\Jaume-Domenech;es ESP;GK;es Valencia;28;1990;2.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
173;Ryan Donk\Ryan-Donk;nl NED;DF;tr Galatasaray;33;1986;4.0;1;0;0;5;0;0;1;5;6;0;1;0;3;3;100.0;3;0;9;13;69.2;4;Matches
174;Gabriel Dos Santos\Gabriel-Dos-Santos;br BRA;DF;fr Lille;21;1997;6.0;2;0;0;12;3;1;0;9;14;0;0;0;1;2;50.0;1;0;9;13;69.2;4;Matches
175;Aleksandar Dragović\Aleksandar-Dragovic;at AUT;DF;de Leverkusen;28;1991;1.0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;;0;0;2;2;100.0;0;Matches
176;Julian Draxler\Julian-Draxler;de GER;FW;fr Paris S-G;25;1993;0.2;0;0;0;2;0;0;0;0;0;0;0;0;3;3;100.0;3;0;0;0;;0;Matches
177;Sebastián Driussi\Sebastian-Driussi;ar ARG;MF;ru Zenit;23;1996;4.0;0;0;0;2;6;0;19;10;3;0;0;0;4;7;57.1;4;0;10;19;52.6;9;Matches
178;Leo Dubois\Leo-Dubois;fr FRA;DF;fr Lyon;24;1994;5.9;1;0;0;8;3;0;25;8;6;0;0;0;12;19;63.2;14;0;8;11;72.7;3;Matches
179;Paulo Dybala\Paulo-Dybala;ar ARG;FWMF;it Juventus;25;1993;3.3;0;0;0;1;10;1;20;1;1;0;0;0;8;18;44.4;9;1;2;5;40.0;3;Matches
180;Artem Dzyuba\Artem-Dzyuba;ru RUS;FW;ru Zenit;30;1988;6.0;1;0;0;10;6;6;4;3;1;0;0;0;6;14;42.9;6;2;5;9;55.6;4;Matches
181;Éder\Eder;pt POR;FW;ru Loko Moscow;31;1987;3.8;0;0;0;3;11;3;2;4;3;0;0;0;6;11;54.5;7;0;4;6;66.7;2;Matches
182;Ederson\Ederson;br BRA;GK;eng Manchester City;25;1993;5.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
183;Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp;nl NED;MF;nl Ajax;19;2000;0.0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;100.0;1;0;1;1;100.0;0;Matches
184;Omar Elabdellaoui\Omar-Elabdellaoui;no NOR;DF;gr Olympiacos;27;1991;5.1;0;0;0;3;1;1;10;6;5;0;0;0;2;2;100.0;2;0;7;9;77.8;2;Matches
185;Elif Elmas\Elif-Elmas;mk MKD;MF;it Napoli;19;1999;1.0;0;0;0;1;0;0;0;0;1;0;0;0;3;6;50.0;3;0;0;1;0.0;1;Matches
186;Christian Eriksen\Christian-Eriksen;dk DEN;MF;eng Tottenham;27;1992;3.3;0;0;0;1;3;0;18;3;0;0;0;0;1;4;25.0;1;0;6;13;46.2;7;Matches
187;Aleksandr Erokhin\Aleksandr-Erokhin;ru RUS;MF;ru Zenit;29;1989;1.8;2;0;0;6;1;0;7;0;1;0;0;0;2;3;66.7;2;0;0;3;0.0;3;Matches
188;Sebastiano Esposito\Sebastiano-Esposito;it ITA;FWMF;it Inter;17;2002;0.6;0;0;0;0;4;0;1;0;0;1;0;0;0;1;0.0;0;0;0;0;;0;Matches
189;Fabinho\Fabinho;br BRA;MF;eng Liverpool;25;1993;5.2;1;0;0;8;5;0;1;15;7;0;0;0;4;5;80.0;4;0;21;35;60.0;14;Matches
190;Radamel Falcao\Radamel-Falcao;co COL;FW;tr Galatasaray;33;1986;2.3;1;0;0;4;8;2;0;3;0;0;0;0;3;4;75.0;3;1;4;6;66.7;2;Matches
191;Patrick Farkas\Patrick-Farkas;at AUT;DF;at RB Salzburg;26;1992;0.1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;;0;0;0;2;0.0;2;Matches
192;Ansu Fati\Ansu-Fati;es ESP;FW;es Barcelona;16;2002;1.0;0;0;0;0;3;0;2;0;1;0;0;0;1;4;25.0;1;0;2;6;33.3;4;Matches
193;Sofiane Feghouli\Sofiane-Feghouli;dz ALG;FW;tr Galatasaray;29;1989;3.8;0;0;0;3;5;1;11;1;3;0;0;0;2;5;40.0;2;0;2;7;28.6;5;Matches
194;Ljubomir Fejsa\Ljubomir-Fejsa;rs SRB;MF;pt Benfica;30;1988;1.7;0;0;0;3;2;0;0;3;4;0;0;0;0;0;;0;0;6;6;100.0;0;Matches
195;Felipe\Felipe;br BRA;DF;es Atletico Madrid;30;1989;6.0;1;0;0;8;5;0;0;7;12;0;0;0;0;0;;0;0;11;18;61.1;7;Matches
196;João Félix\Joao-Felix;pt POR;FWMF;es Atletico Madrid;19;1999;3.2;0;0;0;2;9;0;3;1;1;1;0;0;6;10;60.0;6;0;1;4;25.0;3;Matches
197;Gedson Fernandes\Gedson-Fernandes;pt POR;MF;eng Tottenham;20;1999;0.7;0;0;0;1;2;0;3;0;0;0;0;0;1;2;50.0;2;0;1;2;50.0;1;Matches
198;Gedson Fernandes\Gedson-Fernandes;pt POR;MFFW;pt Benfica;20;1999;1.5;1;0;0;4;2;2;5;3;1;0;0;0;3;4;75.0;3;0;5;9;55.6;4;Matches
199;Fernandinho\Fernandinho;br BRA;DF;eng Manchester City;34;1985;5.6;3;0;0;13;2;0;0;8;11;0;1;0;2;2;100.0;2;0;9;11;81.8;2;Matches
200;Roberto Firmino\Roberto-Firmino;br BRA;FWMF;eng Liverpool;27;1991;5.7;0;0;0;2;1;3;2;9;2;0;0;0;16;21;76.2;17;3;14;21;66.7;7;Matches
201;Junior Firpo\Junior-Firpo;es ESP;DF;es Barcelona;22;1996;3.0;1;0;0;5;4;0;1;3;4;0;0;0;1;1;100.0;1;0;4;8;50.0;4;Matches
202;Phil Foden\Phil-Foden;eng ENG;MF;eng Manchester City;19;2000;2.1;2;1;1;3;2;0;3;6;1;0;0;0;9;11;81.8;11;0;7;7;100.0;0;Matches
203;José Fonte\Jose-Fonte;pt POR;DF;fr Lille;35;1983;4.0;1;0;0;3;1;0;0;2;3;0;0;0;0;0;;0;0;8;9;88.9;1;Matches
204;Emil Forsberg\Emil-Forsberg;se SWE;MFFW;de RB Leipzig;27;1991;5.3;0;0;0;3;4;1;14;5;0;0;0;0;9;15;60.0;9;0;9;13;69.2;4;Matches
205;Juan Foyth\Juan-Foyth;ar ARG;DF;eng Tottenham;21;1998;2.2;0;0;0;2;2;0;3;3;2;0;0;0;5;7;71.4;6;0;4;6;66.7;2;Matches
206;Remo Freuler\Remo-Freuler;ch SUI;MF;it Atalanta;27;1992;5.4;1;0;0;10;6;0;0;7;4;0;0;0;3;5;60.0;3;0;11;20;55.0;9;Matches
207;Michal Frydrych\Michal-Frydrych;cz CZE;DF;cz Slavia Prague;29;1990;1.9;0;0;0;2;0;0;0;1;5;0;0;0;0;0;;0;0;1;7;14.3;6;Matches
208;Gabriel\Gabriel;br BRA;MF;pt Benfica;25;1993;4.9;2;0;0;12;4;0;4;10;17;0;0;0;7;8;87.5;7;0;13;31;41.9;18;Matches
209;Gianluca Gaetano\Gianluca-Gaetano;it ITA;MF;it Napoli;19;2000;0.2;0;0;0;1;0;0;0;0;0;0;0;0;1;2;50.0;1;1;0;0;;0;Matches
210;Roberto Gagliardini\Roberto-Gagliardini;it ITA;MF;it Inter;25;1994;2.4;0;0;0;4;2;0;0;6;2;0;0;0;1;2;50.0;2;0;7;10;70.0;3;Matches
211;Kévin Gameiro\Kevin-Gameiro;fr FRA;FW;es Valencia;32;1987;2.5;0;0;0;2;2;0;2;0;0;0;0;0;2;2;100.0;2;0;0;3;0.0;3;Matches
212;Idrissa Gana Gueye\Idrissa-Gana-Gueye;sn SEN;MF;fr Paris S-G;29;1989;4.5;1;0;0;12;8;0;1;5;9;0;0;0;4;5;80.0;4;0;12;20;60.0;8;Matches
213;Ezequiel Garay\Ezequiel-Garay;ar ARG;DF;es Valencia;32;1986;4.0;3;0;0;2;3;0;1;4;4;0;0;0;0;0;;0;0;4;10;40.0;6;Matches
214;Eric García\Eric-Garcia;es ESP;DF;eng Manchester City;18;2001;1.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;1;2;50.0;1;Matches
215;Mateo García\Mateo-Garcia;ar ARG;FWMF;rs Red Star;22;1996;5.4;0;0;0;3;6;0;1;16;8;0;0;0;16;34;47.1;18;1;20;45;44.4;25;Matches
216;Mario Gavranović\Mario-Gavranovic;ch SUI;FW;hr Dinamo Zagreb;29;1989;0.9;0;0;0;2;1;1;0;0;0;1;0;0;2;3;66.7;2;0;0;2;0.0;2;Matches
217;Paulo Gazzaniga\Paulo-Gazzaniga;ar ARG;GK;eng Tottenham;27;1992;4.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
218;Olivier Giroud\Olivier-Giroud;fr FRA;FW;eng Chelsea;32;1986;0.9;1;0;0;2;1;0;0;0;0;0;0;0;1;1;100.0;1;0;1;2;50.0;1;Matches
219;Marko Gjira\Marko-Gjira;hr CRO;MFDF;hr Dinamo Zagreb;20;1999;0.7;0;0;0;1;2;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
220;Serge Gnabry\Serge-Gnabry;de GER;FWMF;de Bayern Munich;24;1995;5.2;1;0;0;7;8;1;18;14;4;0;0;0;8;19;42.1;9;0;16;30;53.3;14;Matches
221;Marko Gobeljić\Marko-Gobeljic;rs SRB;DF;rs Red Star;26;1992;5.5;0;0;0;6;3;2;11;9;7;0;0;0;1;2;50.0;2;0;21;28;75.0;7;Matches
222;Diego Godín\Diego-Godin;uy URU;DF;it Inter;33;1986;5.0;2;0;0;5;4;0;0;7;14;0;0;0;4;5;80.0;4;0;16;24;66.7;8;Matches
223;Amer Gojak\Amer-Gojak;ba BIH;MF;hr Dinamo Zagreb;22;1997;1.9;0;0;0;3;0;0;0;8;0;0;0;0;3;3;100.0;3;0;10;15;66.7;5;Matches
224;Pierluigi Gollini\Pierluigi-Gollini;it ITA;GK;it Atalanta;24;1995;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
225;Joe Gomez\Joe-Gomez;eng ENG;DF;eng Liverpool;22;1997;4.3;2;0;0;13;7;0;7;9;14;0;0;0;3;3;100.0;3;0;11;12;91.7;1;Matches
226;Maxi Gómez\Maxi-Gomez;uy URU;FW;es Valencia;22;1996;4.7;1;0;0;9;11;4;1;0;2;0;0;0;1;4;25.0;1;0;1;1;100.0;0;Matches
227;Papu Gómez\Papu-Gomez;ar ARG;MFFW;it Atalanta;31;1988;6.4;0;0;0;2;12;3;36;5;4;0;0;0;18;25;72.0;18;4;9;14;64.3;5;Matches
228;Leon Goretzka\Leon-Goretzka;de GER;MF;de Bayern Munich;24;1995;1.9;0;0;0;4;0;1;1;2;7;0;0;0;3;4;75.0;3;0;4;6;66.7;2;Matches
229;Robin Gosens\Robin-Gosens;de GER;DF;it Atalanta;25;1994;5.4;1;0;0;4;10;0;14;10;8;0;0;0;3;7;42.9;4;0;24;34;70.6;10;Matches
230;Mario Götze\Mario-Gotze;de GER;FW;de Dortmund;27;1992;0.8;0;0;0;1;0;1;0;1;0;0;0;0;0;0;;0;0;1;1;100.0;0;Matches
231;Amine Gouiri\Amine-Gouiri;fr FRA;FW;fr Lyon;19;2000;0.1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
232;Antoine Griezmann\Antoine-Griezmann;fr FRA;FW;es Barcelona;28;1991;5.9;2;0;0;8;3;1;7;5;5;0;0;0;2;6;33.3;5;1;9;16;56.3;7;Matches
233;Álex Grimaldo\Alex-Grimaldo;es ESP;DF;pt Benfica;23;1995;6.0;0;0;0;2;6;0;40;5;8;0;0;0;9;15;60.0;9;1;7;15;46.7;8;Matches
234;Gonçalo Guedes\Goncalo-Guedes;pt POR;FWMF;es Valencia;22;1996;1.7;0;0;0;1;8;0;2;0;0;1;0;0;4;6;66.7;4;0;1;2;50.0;1;Matches
235;Raphaël Guerreiro\Raphael-Guerreiro;pt POR;DF;de Dortmund;25;1993;5.1;1;0;0;4;1;0;6;2;7;0;0;0;6;12;50.0;7;1;5;7;71.4;2;Matches
236;Guilherme\Guilherme;br BRA;MF;gr Olympiacos;28;1991;5.0;2;0;0;6;10;1;1;5;3;0;1;0;13;14;92.9;13;0;8;25;32.0;17;Matches
237;Bruno Guimarães\Bruno-Guimaraes;br BRA;MF;fr Lyon;21;1997;1.0;0;0;0;0;1;0;0;3;4;0;0;0;3;3;100.0;3;0;6;7;85.7;1;Matches
238;Péter Gulácsi\Peter-Gulacsi;hu HUN;GK;de RB Leipzig;29;1990;6.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
239;İlkay Gündoğan\Ilkay-Gundogan;de GER;MF;eng Manchester City;28;1990;7.0;0;0;0;5;6;1;11;7;10;0;0;0;10;13;76.9;12;0;10;18;55.6;8;Matches
240;Ianis Hagi\Ianis-Hagi;ro ROU;MF;be Genk;20;1998;1.6;0;0;0;1;3;0;25;2;1;0;0;0;4;7;57.1;4;2;3;10;30.0;7;Matches
241;Amadou Haidara\Amadou-Haidara;ml MLI;MF;de RB Leipzig;21;1998;2.5;2;0;0;6;1;0;0;8;4;0;0;0;4;7;57.1;4;0;13;21;61.9;8;Matches
242;Izet Hajrović\Izet-Hajrovic;ba BIH;MF;hr Dinamo Zagreb;27;1991;0.1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
243;Achraf Hakimi\Achraf-Hakimi;ma MAR;DFFW;de Dortmund;20;1998;6.9;0;0;0;8;12;1;16;8;6;0;0;0;15;26;57.7;15;0;18;22;81.8;4;Matches
244;Marcel Halstenberg\Marcel-Halstenberg;de GER;DF;de RB Leipzig;27;1991;3.4;0;0;0;5;3;0;12;0;5;0;0;0;3;5;60.0;4;0;8;15;53.3;7;Matches
245;Samir Handanović\Samir-Handanovic;si SVN;GK;it Inter;35;1984;6.0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;100.0;2;0;0;0;;0;Matches
246;Taylor Harwood-Bellis\Taylor-Harwood-Bellis;eng ENG;DF;eng Manchester City;17;2002;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
247;Hans Hateboer\Hans-Hateboer;nl NED;DF;it Atalanta;25;1994;4.6;2;0;0;4;3;0;10;5;4;0;0;0;4;8;50.0;4;0;8;13;61.5;5;Matches
248;Kai Havertz\Kai-Havertz;de GER;MFFW;de Leverkusen;20;1999;4.8;0;0;0;2;6;1;6;2;1;0;0;0;9;14;64.3;9;0;3;9;33.3;6;Matches
249;Eden Hazard\Eden-Hazard;be BEL;FW;es Real Madrid;28;1991;4.2;1;0;0;2;14;1;2;3;0;0;0;0;19;33;57.6;20;0;3;6;50.0;3;Matches
250;Thorgan Hazard\Thorgan-Hazard;be BEL;FW;de Dortmund;26;1993;4.6;2;0;0;6;4;1;20;9;1;0;0;0;5;12;41.7;5;0;12;20;60.0;8;Matches
251;Hwang Hee-chan\Hwang-Hee-chan;kr KOR;FW;at RB Salzburg;23;1996;6.0;0;0;0;11;6;4;4;2;1;2;0;0;11;20;55.0;11;1;5;7;71.4;2;Matches
252;Jordan Henderson\Jordan-Henderson;eng ENG;MF;eng Liverpool;29;1990;4.5;0;0;0;3;2;0;13;4;6;0;0;0;0;5;0.0;2;1;8;12;66.7;4;Matches
253;Mario Hermoso\Mario-Hermoso;es ESP;DF;es Atletico Madrid;24;1995;3.9;1;0;0;6;4;0;1;1;9;0;0;0;2;3;66.7;2;0;5;9;55.6;4;Matches
254;Lucas Hernández\Lucas-Hernandez;fr FRA;DF;de Bayern Munich;23;1996;1.7;0;0;0;0;0;0;6;2;2;0;0;0;3;3;100.0;3;0;3;4;75.0;1;Matches
255;Ander Herrera\Ander-Herrera;es ESP;MFFW;fr Paris S-G;29;1989;1.1;1;0;0;2;3;0;0;2;3;0;0;0;4;6;66.7;4;0;3;4;75.0;1;Matches
256;Héctor Herrera\Hector-Herrera;mx MEX;MF;es Atletico Madrid;29;1990;2.3;1;0;0;4;3;1;5;3;2;0;0;0;3;7;42.9;3;0;3;8;37.5;5;Matches
257;Son Heung-min\Son-Heung-min;kr KOR;FW;eng Tottenham;27;1992;4.1;0;0;0;4;4;3;7;1;1;0;0;0;18;29;62.1;19;3;6;17;35.3;11;Matches
258;Bryan Heynen\Bryan-Heynen;be BEL;MF;be Genk;22;1997;2.9;0;0;0;1;2;0;4;7;5;0;0;0;0;1;0.0;0;0;9;17;52.9;8;Matches
259;Gonzalo Higuaín\Gonzalo-Higuain;ar ARG;FW;it Juventus;31;1987;4.7;0;0;0;1;2;1;4;1;0;0;0;0;13;17;76.5;13;0;1;5;20.0;4;Matches
260;David Hovorka\David-Hovorka;cz CZE;DF;cz Slavia Prague;25;1993;3.0;2;0;0;2;1;0;1;3;5;0;0;0;3;5;60.0;3;0;4;7;57.1;3;Matches
261;Benedikt Höwedes\Benedikt-Howedes;de GER;DF;ru Loko Moscow;31;1988;6.0;1;0;0;2;2;0;0;6;14;0;0;1;0;0;;0;0;6;10;60.0;4;Matches
262;Lukáš Hrádecký\Lukas-Hradecky;fi FIN;GK;de Leverkusen;29;1989;6.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;;0;Matches
263;Patrik Hrošovský\Patrik-Hrosovsky;sk SVK;MF;be Genk;27;1992;4.6;0;0;0;1;3;0;12;5;4;0;0;0;7;9;77.8;7;0;8;13;61.5;5;Matches
264;Callum Hudson-Odoi\Callum-Hudson-Odoi;eng ENG;FW;eng Chelsea;18;2000;1.9;0;0;0;5;4;1;10;1;1;0;0;0;6;13;46.2;7;0;1;1;100.0;0;Matches
265;Mats Hummels\Mats-Hummels;de GER;DF;de Dortmund;30;1988;7.0;1;0;0;4;1;2;0;12;29;0;1;0;1;1;100.0;1;0;20;28;71.4;8;Matches
266;Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar;nl NED;FW;nl Ajax;35;1983;0.4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
267;Josef Hušbauer\Josef-Husbauer;cz CZE;MF;cz Slavia Prague;29;1990;2.3;1;0;0;5;3;0;8;4;3;0;0;0;2;3;66.7;2;0;5;8;62.5;3;Matches
268;Roger Ibanez\Roger-Ibanez;br BRA;DF;it Atalanta;20;1998;0.2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
269;Mauro Icardi\Mauro-Icardi;ar ARG;FW;fr Paris S-G;26;1993;4.5;1;0;0;3;7;3;1;1;0;0;0;0;0;1;0.0;0;0;2;3;66.7;1;Matches
270;Brian Idowu\Brian-Idowu;ng NGA;DF;ru Loko Moscow;27;1992;2.6;0;0;0;3;1;0;1;6;4;0;0;0;0;2;0.0;0;0;8;12;66.7;4;Matches
271;Vladislav Ignatyev\Vladislav-Ignatyev;ru RUS;DFMF;ru Loko Moscow;32;1987;4.9;2;0;0;6;3;0;4;11;5;0;0;0;1;5;20.0;1;0;16;31;51.6;15;Matches
272;Jonathan Ikone\Jonathan-Ikone;fr FRA;MFFW;fr Lille;21;1998;2.7;1;0;0;2;1;0;2;0;0;0;0;0;7;12;58.3;7;0;0;3;0.0;3;Matches
273;Josip Iličić\Josip-Ilicic;si SVN;FWMF;it Atalanta;31;1988;4.7;2;0;0;6;13;1;13;0;1;2;0;0;15;23;65.2;16;0;2;3;66.7;1;Matches
274;Selçuk İnan\Selcuk-Inan;tr TUR;MFFW;tr Galatasaray;34;1985;0.7;1;0;0;2;1;0;1;0;2;0;0;0;1;1;100.0;1;0;0;0;;0;Matches
275;Lorenzo Insigne\Lorenzo-Insigne;it ITA;MF;it Napoli;28;1991;3.0;1;0;0;0;4;3;9;0;6;0;0;0;11;15;73.3;11;0;3;12;25.0;9;Matches
276;Isco\Isco;es ESP;MFFW;es Real Madrid;27;1992;3.0;0;0;0;0;5;0;3;3;3;0;0;0;7;10;70.0;7;0;4;8;50.0;4;Matches
277;Ismaily\Ismaily;br BRA;DF;ua Shakhtar;29;1990;6.0;0;0;0;3;6;0;6;20;14;0;0;0;12;27;44.4;16;2;24;29;82.8;5;Matches
278;Junya Ito\Junya-Ito;jp JPN;MFFW;be Genk;26;1993;4.9;1;0;0;3;9;6;18;6;4;0;0;0;10;21;47.6;13;0;9;20;45.0;11;Matches
279;Mirko Ivanić\Mirko-Ivanic;me MNE;MF;rs Red Star;25;1993;1.2;0;0;0;0;1;0;0;1;2;0;0;0;1;3;33.3;2;0;2;9;22.2;7;Matches
280;Branislav Ivanović\Branislav-Ivanovic;rs SRB;DF;ru Zenit;35;1984;5.8;0;0;0;1;3;0;0;3;6;0;0;0;0;0;;0;0;3;5;60.0;2;Matches
281;Luka Ivanušec\Luka-Ivanusec;hr CRO;MFDF;hr Dinamo Zagreb;20;1998;1.1;0;0;0;0;0;0;0;2;2;0;0;0;3;5;60.0;4;1;3;6;50.0;3;Matches
282;Reece James\Reece-James;eng ENG;DF;eng Chelsea;19;1999;3.2;1;0;0;1;5;0;27;4;4;0;0;0;6;9;66.7;7;0;11;16;68.8;5;Matches
283;Jardel\Jardel;br BRA;DF;pt Benfica;33;1986;1.8;0;0;0;1;1;0;0;1;3;0;0;0;0;0;;0;0;3;5;60.0;2;Matches
284;Gabriel Jesus\Gabriel-Jesus;br BRA;FWMF;eng Manchester City;22;1997;4.6;0;0;0;4;3;3;0;3;4;0;0;0;15;22;68.2;15;0;4;4;100.0;0;Matches
285;Frenkie de Jong\Frenkie-de-Jong;nl NED;MF;es Barcelona;22;1997;6.3;0;0;0;2;5;0;0;12;11;0;0;0;15;15;100.0;15;0;16;25;64.0;9;Matches
286;Siem de Jong\Siem-de-Jong;nl NED;MF;nl Ajax;30;1989;0.1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;;0;0;1;2;50.0;1;Matches
287;Jorginho\Jorginho;it ITA;MF;eng Chelsea;27;1991;6.8;3;0;0;11;5;0;1;8;12;0;1;0;1;3;33.3;1;0;19;37;51.4;18;Matches
288;Jota\Jota;pt POR;FW;pt Benfica;20;1999;0.7;1;0;0;2;1;0;2;0;0;;;0;;;;;;;;;;Matches
