Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
72;José Callejón\Jose-Callejon;es ESP;FW;Fiorentina;34-234;1987;4.0;6;5;3;2;1;3;8;37.5;5;35;11;31.4;9;15;11;1;0;0;1;3;9;2;0;Matches
73;Andrea Cambiaso\Andrea-Cambiaso;it ITA;DF;Genoa;21-225;2000;5.5;14;11;11;2;1;5;9;55.6;4;112;29;25.9;55;34;23;12;1;0;11;7;21;10;1;Matches
74;Matteo Cancellieri\Matteo-Cancellieri;it ITA;MFFW;Hellas Verona;19-233;2002;1.4;0;0;0;0;0;0;2;0.0;2;23;6;26.1;5;11;7;1;0;0;1;1;1;0;0;Matches
75;Antonio Candreva\Antonio-Candreva;it ITA;MFFW;Sampdoria;34-217;1987;6.0;4;2;2;1;1;3;10;30.0;7;66;21;31.8;19;27;20;11;0;0;11;6;10;2;0;Matches
76;Leonardo Capezzi\Leonardo-Capezzi;it ITA;MFFW;Salernitana;26-189;1995;1.2;3;2;0;2;1;1;3;33.3;2;34;9;26.5;15;13;6;6;3;0;3;0;3;2;0;Matches
77;Gianluca Caprari\Gianluca-Caprari;it ITA;FWMF;Hellas Verona;28-065;1993;2.5;7;3;3;2;2;2;6;33.3;4;38;7;18.4;14;10;14;4;0;0;4;1;8;1;0;Matches
78;Francesco Caputo\Francesco-Caputo;it ITA;FW;Sampdoria;34-058;1987;3.6;2;1;0;0;2;0;1;0.0;1;35;9;25.7;2;14;19;0;0;0;0;0;2;1;0;Matches
79;Francesco Caputo\Francesco-Caputo;it ITA;FW;Sassuolo;34-058;1987;1.7;0;0;0;0;0;0;0;;0;11;2;18.2;0;3;8;1;1;0;0;0;0;0;0;Matches
80;Andrea Carboni\Andrea-Carboni;it ITA;DF;Cagliari;20-241;2001;5.3;10;6;7;1;2;3;8;37.5;5;92;33;35.9;64;23;5;15;7;0;8;6;16;20;0;Matches
81;Nicolò Casale\Nicolo-Casale;it ITA;DF;Hellas Verona;23-231;1998;3.6;6;4;2;4;0;3;5;60.0;2;41;11;26.8;21;18;2;6;1;0;5;7;13;16;0;Matches
82;Samu Castillejo\Samu-Castillejo;es ESP;FW;Milan;26-258;1995;0.0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;Matches
83;Gaetano Castrovilli\Gaetano-Castrovilli;it ITA;MF;Fiorentina;24-228;1997;1.6;2;1;1;1;0;0;2;0.0;2;22;5;22.7;8;8;6;2;0;0;2;6;8;1;0;Matches
84;Danilo Cataldi\Danilo-Cataldi;it ITA;MF;Lazio;27-058;1994;1.6;1;0;0;0;1;0;2;0.0;2;21;5;23.8;11;7;3;1;1;0;0;1;2;0;0;Matches
85;Pietro Ceccaroni\Pietro-Ceccaroni;it ITA;DF;Venezia;25-286;1995;7.0;9;5;4;4;1;3;5;60.0;2;61;17;27.9;35;17;9;7;3;0;4;17;26;35;0;Matches
86;Federico Ceccherini\Federico-Ceccherini;it ITA;DF;Hellas Verona;29-145;1992;1.9;1;1;0;0;1;0;0;;0;21;5;23.8;7;9;5;2;1;0;1;4;5;3;0;Matches
87;Luca Ceppitelli\Luca-Ceppitelli;it ITA;DF;Cagliari;32-053;1989;4.1;4;2;3;1;0;2;6;33.3;4;40;12;30.0;28;10;2;10;7;0;3;6;10;18;0;Matches
